datetime	theta5	theta10	theta20	theta40	theta60
2021-01-01T03:00:00Z	0.1698	0.2006	0.1847	0.1276	0.1426
2021-01-01T03:15:00Z	0.1698	0.2006	0.1847	0.1276	0.1426
2021-01-01T03:30:00Z	0.1698	0.2001	0.1847	0.1276	0.1426
2021-01-01T03:45:00Z	0.1698	0.2001	0.1847	0.1276	0.1426
2021-01-01T04:00:00Z	0.1698	0.2001	0.1847	0.1276	0.1421
2021-01-01T04:15:00Z	0.1698	0.2001	0.1847	0.1281	0.1426
2021-01-01T04:30:00Z	0.1698	0.2001	0.1847	0.1276	0.1426
2021-01-01T04:45:00Z	0.1698	0.2001	0.1847	0.1276	0.1426
2021-01-01T05:00:00Z	0.1693	0.2001	0.1847	0.1276	0.1426
2021-01-01T05:15:00Z	0.1698	0.2006	0.1847	0.1276	0.1421
2021-01-01T05:30:00Z	0.1698	0.2001	0.1847	0.1276	0.1426
2021-01-01T05:45:00Z	0.1693	0.2001	0.1847	0.1276	0.1426
2021-01-01T06:00:00Z	0.1693	0.2001	0.1847	0.1276	0.1426
2021-01-01T06:15:00Z	0.1698	0.2001	0.1847	0.1276	0.1426
2021-01-01T06:30:00Z	0.1693	0.2001	0.1847	0.1276	0.1426
2021-01-01T06:45:00Z	0.1693	0.2001	0.1847	0.1276	0.1426
2021-01-01T07:00:00Z	0.1693	0.2001	0.1847	0.1276	0.1426
2021-01-01T07:15:00Z	0.1693	0.2001	0.1847	0.1276	0.1426
2021-01-01T07:30:00Z	0.1693	0.2001	0.1847	0.1276	0.1426
2021-01-01T07:45:00Z	0.1693	0.2001	0.1843	0.1276	0.1426
2021-01-01T08:00:00Z	0.1693	0.2001	0.1843	0.1276	0.1426
2021-01-01T08:15:00Z	0.1693	0.2001	0.1843	0.1276	0.1426
2021-01-01T08:30:00Z	0.1693	0.2001	0.1843	0.1276	0.1426
2021-01-01T08:45:00Z	0.1693	0.2001	0.1838	0.1276	0.1426
2021-01-01T09:00:00Z	0.1698	0.2001	0.1838	0.1272	0.1426
2021-01-01T09:15:00Z	0.1698	0.2001	0.1833	0.1276	0.1426
2021-01-01T09:30:00Z	0.1698	0.2001	0.1833	0.1272	0.1421
2021-01-01T09:45:00Z	0.1698	0.2001	0.1833	0.1272	0.1426
2021-01-01T10:00:00Z	0.1698	0.2001	0.1829	0.1272	0.1426
2021-01-01T10:15:00Z	0.1698	0.2001	0.1829	0.1272	0.1426
2021-01-01T10:30:00Z	0.1702	0.2001	0.1829	0.1272	0.1426
2021-01-01T10:45:00Z	0.1698	0.2001	0.1829	0.1272	0.1426
2021-01-01T11:00:00Z	0.1702	0.2001	0.1829	0.1272	0.1426
2021-01-01T11:15:00Z	0.1702	0.2001	0.1829	0.1272	0.1426
2021-01-01T11:30:00Z	0.1702	0.2001	0.1829	0.1272	0.1426
2021-01-01T11:45:00Z	0.1702	0.2001	0.1829	0.1272	0.1426
2021-01-01T12:00:00Z	0.1702	0.2001	0.1829	0.1272	0.1426
2021-01-01T12:15:00Z	0.1702	0.2001	0.1833	0.1272	0.1426
2021-01-01T12:30:00Z	0.1702	0.2001	0.1833	0.1272	0.1426
2021-01-01T12:45:00Z	0.1702	0.2001	0.1833	0.1272	0.1426
2021-01-01T13:00:00Z	0.1702	0.2001	0.1838	0.1276	0.1426
2021-01-01T13:15:00Z	0.1702	0.2006	0.1838	0.1276	0.1426
2021-01-01T13:30:00Z	0.1702	0.2006	0.1833	0.1272	0.1426
2021-01-01T13:45:00Z	0.1702	0.2006	0.1838	0.1272	0.1426
2021-01-01T14:00:00Z	0.1702	0.2001	0.1838	0.1276	0.1426
2021-01-01T14:15:00Z	0.1702	0.2006	0.1838	0.1276	0.1426
2021-01-01T14:30:00Z	0.1702	0.2001	0.1838	0.1276	0.1426
2021-01-01T14:45:00Z	0.1702	0.2006	0.1838	0.1272	0.1426
2021-01-01T15:00:00Z	0.1702	0.2006	0.1838	0.1272	0.1426
2021-01-01T15:15:00Z	0.1702	0.2006	0.1838	0.1276	0.1426
2021-01-01T15:30:00Z	0.1702	0.2001	0.1838	0.1272	0.1426
2021-01-01T15:45:00Z	0.1702	0.2001	0.1838	0.1272	0.1426
2021-01-01T16:00:00Z	0.1702	0.2006	0.1838	0.1272	0.1426
2021-01-01T16:15:00Z	0.1698	0.2001	0.1838	0.1272	0.1426
2021-01-01T16:30:00Z	0.1698	0.2001	0.1838	0.1276	0.1426
2021-01-01T16:45:00Z	0.1698	0.2001	0.1838	0.1272	0.1426
2021-01-01T17:00:00Z	0.1698	0.2001	0.1838	0.1276	0.1426
2021-01-01T17:15:00Z	0.1698	0.2001	0.1838	0.1276	0.1426
2021-01-01T17:30:00Z	0.1693	0.2001	0.1838	0.1272	0.1426
2021-01-01T17:45:00Z	0.1698	0.2001	0.1838	0.1276	0.1426
2021-01-01T18:00:00Z	0.1698	0.2001	0.1838	0.1276	0.1426
2021-01-01T18:15:00Z	0.1693	0.2001	0.1838	0.1276	0.1426
2021-01-01T18:30:00Z	0.1693	0.2001	0.1838	0.1276	0.1426
2021-01-01T18:45:00Z	0.1693	0.2001	0.1838	0.1276	0.1426
2021-01-01T19:00:00Z	0.1693	0.2001	0.1838	0.1276	0.1426
2021-01-01T19:15:00Z	0.1693	0.2001	0.1838	0.1276	0.1426
2021-01-01T19:30:00Z	0.1693	0.2001	0.1838	0.1276	0.1426
2021-01-01T19:45:00Z	0.1693	0.2001	0.1843	0.1276	0.1426
2021-01-01T20:00:00Z	0.1693	0.2001	0.1843	0.1276	0.1426
2021-01-01T20:15:00Z	0.1693	0.2001	0.1838	0.1276	0.1426
2021-01-01T20:30:00Z	0.1693	0.2001	0.1843	0.1276	0.1426
2021-01-01T20:45:00Z	0.1693	0.1997	0.1843	0.1276	0.1426
2021-01-01T21:00:00Z	0.1693	0.2001	0.1843	0.1276	0.1426
2021-01-01T21:15:00Z	0.1693	0.2001	0.1838	0.1276	0.1426
2021-01-01T21:30:00Z	0.1693	0.2001	0.1843	0.1276	0.1426
2021-01-01T21:45:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-01T22:00:00Z	0.1688	0.2001	0.1843	0.1276	0.1426
2021-01-01T22:15:00Z	0.1693	0.1997	0.1843	0.1276	0.1426
2021-01-01T22:30:00Z	0.1693	0.1997	0.1843	0.1276	0.1426
2021-01-01T22:45:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-01T23:00:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-01T23:15:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-01T23:30:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-01T23:45:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-02T00:00:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-02T00:15:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-02T00:30:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-02T00:45:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-02T01:00:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-02T01:15:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-02T01:30:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-02T01:45:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-02T02:00:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-02T02:15:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-02T02:30:00Z	0.1684	0.1997	0.1843	0.1276	0.1426
2021-01-02T02:45:00Z	0.1684	0.1992	0.1843	0.1276	0.1426
2021-01-02T03:00:00Z	0.1688	0.1997	0.1843	0.1276	0.1426
2021-01-02T03:15:00Z	0.1684	0.1997	0.1843	0.1276	0.1426
2021-01-02T03:30:00Z	0.1684	0.1997	0.1843	0.1276	0.1426
2021-01-02T03:45:00Z	0.1684	0.1997	0.1843	0.1276	0.1426
2021-01-02T04:00:00Z	0.1684	0.1992	0.1843	0.1276	0.1426
2021-01-02T04:15:00Z	0.1684	0.1997	0.1843	0.1276	0.1426
2021-01-02T04:30:00Z	0.1684	0.1997	0.1843	0.1276	0.1426
2021-01-02T04:45:00Z	0.1684	0.1992	0.1843	0.1276	0.1426
2021-01-02T05:00:00Z	0.1684	0.1992	0.1838	0.1276	0.1431
2021-01-02T05:15:00Z	0.1679	0.1992	0.1843	0.1276	0.1426
2021-01-02T05:30:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T05:45:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T06:00:00Z	0.1684	0.1992	0.1838	0.1276	0.1431
2021-01-02T06:15:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T06:30:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T06:45:00Z	0.1679	0.1987	0.1838	0.1276	0.1426
2021-01-02T07:00:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T07:15:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T07:30:00Z	0.1684	0.1987	0.1838	0.1276	0.1426
2021-01-02T07:45:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T08:00:00Z	0.1679	0.1992	0.1838	0.1276	0.1426
2021-01-02T08:15:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T08:30:00Z	0.1679	0.1992	0.1838	0.1276	0.1426
2021-01-02T08:45:00Z	0.1684	0.1987	0.1838	0.1276	0.1426
2021-01-02T09:00:00Z	0.1679	0.1987	0.1838	0.1276	0.1426
2021-01-02T09:15:00Z	0.1684	0.1987	0.1838	0.1276	0.1426
2021-01-02T09:30:00Z	0.1684	0.1987	0.1838	0.1276	0.1426
2021-01-02T09:45:00Z	0.1684	0.1987	0.1833	0.1276	0.1426
2021-01-02T10:00:00Z	0.1684	0.1987	0.1838	0.1276	0.1426
2021-01-02T10:15:00Z	0.1684	0.1987	0.1838	0.1276	0.1426
2021-01-02T10:30:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T10:45:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T11:00:00Z	0.1684	0.1987	0.1833	0.1276	0.1426
2021-01-02T11:15:00Z	0.1684	0.1992	0.1833	0.1276	0.1426
2021-01-02T11:30:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T11:45:00Z	0.1688	0.1992	0.1833	0.1276	0.1426
2021-01-02T12:00:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T12:15:00Z	0.1688	0.1992	0.1833	0.1276	0.1426
2021-01-02T12:30:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T12:45:00Z	0.1688	0.1992	0.1833	0.1276	0.1426
2021-01-02T13:00:00Z	0.1688	0.1992	0.1833	0.1276	0.1426
2021-01-02T13:15:00Z	0.1688	0.1992	0.1833	0.1276	0.1426
2021-01-02T13:30:00Z	0.1688	0.1992	0.1838	0.1276	0.1426
2021-01-02T13:45:00Z	0.1688	0.1992	0.1833	0.1276	0.1426
2021-01-02T14:00:00Z	0.1688	0.1992	0.1833	0.1276	0.1426
2021-01-02T14:15:00Z	0.1688	0.1992	0.1838	0.1276	0.1426
2021-01-02T14:30:00Z	0.1688	0.1992	0.1838	0.1276	0.1426
2021-01-02T14:45:00Z	0.1688	0.1992	0.1838	0.1276	0.1426
2021-01-02T15:00:00Z	0.1688	0.1992	0.1838	0.1276	0.1426
2021-01-02T15:15:00Z	0.1688	0.1992	0.1838	0.1276	0.1426
2021-01-02T15:30:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T15:45:00Z	0.1684	0.1992	0.1838	0.1276	0.1431
2021-01-02T16:00:00Z	0.1684	0.1992	0.1833	0.1276	0.1426
2021-01-02T16:15:00Z	0.1688	0.1992	0.1838	0.1276	0.1426
2021-01-02T16:30:00Z	0.1688	0.1992	0.1838	0.1276	0.1426
2021-01-02T16:45:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T17:00:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T17:15:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T17:30:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T17:45:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T18:00:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T18:15:00Z	0.1684	0.1992	0.1833	0.1276	0.1426
2021-01-02T18:30:00Z	0.1684	0.1987	0.1838	0.1276	0.1426
2021-01-02T18:45:00Z	0.1684	0.1987	0.1838	0.1276	0.1426
2021-01-02T19:00:00Z	0.1684	0.1992	0.1838	0.1276	0.1426
2021-01-02T19:15:00Z	0.1684	0.1987	0.1833	0.1276	0.1426
2021-01-02T19:30:00Z	0.1684	0.1987	0.1838	0.1276	0.1426
2021-01-02T19:45:00Z	0.1679	0.1987	0.1838	0.1276	0.1426
2021-01-02T20:00:00Z	0.1679	0.1992	0.1838	0.1276	0.1426
2021-01-02T20:15:00Z	0.1679	0.1987	0.1833	0.1276	0.1426
2021-01-02T20:30:00Z	0.1679	0.1987	0.1833	0.1276	0.1426
2021-01-02T20:45:00Z	0.1679	0.1987	0.1838	0.1276	0.1426
2021-01-02T21:00:00Z	0.1679	0.1987	0.1833	0.1276	0.1431
2021-01-02T21:15:00Z	0.1679	0.1987	0.1833	0.1276	0.1426
2021-01-02T21:30:00Z	0.1679	0.1987	0.1833	0.1276	0.1426
2021-01-02T21:45:00Z	0.1679	0.1987	0.1838	0.1276	0.1431
2021-01-02T22:00:00Z	0.1679	0.1987	0.1833	0.1276	0.1426
2021-01-02T22:15:00Z	0.1679	0.1987	0.1833	0.1276	0.1426
2021-01-02T22:30:00Z	0.1679	0.1987	0.1833	0.1276	0.1431
2021-01-02T22:45:00Z	0.1679	0.1987	0.1833	0.1276	0.1426
2021-01-02T23:00:00Z	0.1679	0.1983	0.1833	0.1276	0.1426
2021-01-02T23:15:00Z	0.1679	0.1987	0.1833	0.1276	0.1426
2021-01-02T23:30:00Z	0.1679	0.1987	0.1833	0.1276	0.1426
2021-01-02T23:45:00Z	0.1674	0.1987	0.1833	0.1276	0.1426
2021-01-03T00:00:00Z	0.1679	0.1983	0.1833	0.1276	0.1426
2021-01-03T00:15:00Z	0.1679	0.1987	0.1833	0.1276	0.1426
2021-01-03T00:30:00Z	0.1679	0.1983	0.1838	0.1276	0.1426
2021-01-03T00:45:00Z	0.1674	0.1987	0.1833	0.1276	0.1426
2021-01-03T01:00:00Z	0.1679	0.1983	0.1833	0.1276	0.1426
2021-01-03T01:15:00Z	0.1679	0.1983	0.1833	0.1276	0.1426
2021-01-03T01:30:00Z	0.1674	0.1983	0.1833	0.1276	0.1431
2021-01-03T01:45:00Z	0.1674	0.1983	0.1833	0.1276	0.1426
2021-01-03T02:00:00Z	0.1674	0.1983	0.1833	0.1276	0.1431
2021-01-03T02:15:00Z	0.1674	0.1983	0.1833	0.1276	0.1426
2021-01-03T02:30:00Z	0.1674	0.1983	0.1833	0.1276	0.1426
2021-01-03T02:45:00Z	0.1674	0.1983	0.1833	0.1276	0.1426
2021-01-03T03:00:00Z	0.1674	0.1983	0.1833	0.1276	0.1426
2021-01-03T03:15:00Z	0.1674	0.1983	0.1833	0.1276	0.1426
2021-01-03T03:30:00Z	0.1669	0.1983	0.1833	0.1276	0.1426
2021-01-03T03:45:00Z	0.1669	0.1983	0.1833	0.1276	0.1426
2021-01-03T04:00:00Z	0.1669	0.1983	0.1833	0.1276	0.1426
2021-01-03T04:15:00Z	0.1669	0.1983	0.1833	0.1276	0.1431
2021-01-03T04:30:00Z	0.1669	0.1983	0.1833	0.1276	0.1431
2021-01-03T04:45:00Z	0.1669	0.1978	0.1833	0.1276	0.1431
2021-01-03T05:00:00Z	0.1669	0.1983	0.1833	0.1276	0.1431
2021-01-03T05:15:00Z	0.1669	0.1978	0.1833	0.1276	0.1426
2021-01-03T05:30:00Z	0.1669	0.1978	0.1829	0.1276	0.1426
2021-01-03T05:45:00Z	0.1669	0.1983	0.1829	0.1276	0.1431
2021-01-03T06:00:00Z	0.1669	0.1983	0.1824	0.1272	0.1431
2021-01-03T06:15:00Z	0.1669	0.1983	0.1824	0.1272	0.1426
2021-01-03T06:30:00Z	0.1669	0.1978	0.1819	0.1272	0.1426
2021-01-03T06:45:00Z	0.1669	0.1978	0.1819	0.1272	0.1431
2021-01-03T07:00:00Z	0.1669	0.1978	0.1814	0.1272	0.1426
2021-01-03T07:15:00Z	0.1669	0.1978	0.1805	0.1276	0.1431
2021-01-03T07:30:00Z	0.1674	0.1978	0.18	0.1276	0.1426
2021-01-03T07:45:00Z	0.1669	0.1973	0.18	0.1281	0.1431
2021-01-03T08:00:00Z	0.1674	0.1973	0.1805	0.1286	0.1426
2021-01-03T08:15:00Z	0.1674	0.1973	0.1814	0.129	0.1426
2021-01-03T08:30:00Z	0.1679	0.1973	0.1819	0.129	0.1426
2021-01-03T08:45:00Z	0.1674	0.1973	0.1824	0.1295	0.1426
2021-01-03T09:00:00Z	0.1674	0.1973	0.1829	0.13	0.1421
2021-01-03T09:15:00Z	0.1665	0.1969	0.1838	0.13	0.1417
2021-01-03T09:30:00Z	0.1655	0.1964	0.1838	0.13	0.1417
2021-01-03T09:45:00Z	0.1641	0.1964	0.1838	0.13	0.1417
2021-01-03T10:00:00Z	0.1646	0.1964	0.1838	0.13	0.1417
2021-01-03T10:15:00Z	0.1641	0.1964	0.1838	0.1304	0.1417
2021-01-03T10:30:00Z	0.1632	0.1964	0.1838	0.13	0.1417
2021-01-03T10:45:00Z	0.1623	0.1959	0.1838	0.1304	0.1417
2021-01-03T11:00:00Z	0.1618	0.1959	0.1838	0.1304	0.1412
2021-01-03T11:15:00Z	0.1613	0.1959	0.1833	0.1304	0.1417
2021-01-03T11:30:00Z	0.1613	0.1964	0.1838	0.1304	0.1417
2021-01-03T11:45:00Z	0.1613	0.1964	0.1838	0.1304	0.1417
2021-01-03T12:00:00Z	0.1613	0.1969	0.1838	0.1304	0.1417
2021-01-03T12:15:00Z	0.1623	0.1969	0.1838	0.1304	0.1412
2021-01-03T12:30:00Z	0.1627	0.1969	0.1838	0.1304	0.1412
2021-01-03T12:45:00Z	0.1627	0.1973	0.1838	0.1304	0.1417
2021-01-03T13:00:00Z	0.1632	0.1978	0.1838	0.1304	0.1417
2021-01-03T13:15:00Z	0.1637	0.1978	0.1843	0.1304	0.1412
2021-01-03T13:30:00Z	0.1651	0.1983	0.1843	0.1304	0.1412
2021-01-03T13:45:00Z	0.166	0.1987	0.1843	0.1304	0.1412
2021-01-03T14:00:00Z	0.1665	0.1987	0.1843	0.1304	0.1412
2021-01-03T14:15:00Z	0.1669	0.1992	0.1843	0.1304	0.1412
2021-01-03T14:30:00Z	0.1674	0.1997	0.1843	0.1304	0.1412
2021-01-03T14:45:00Z	0.1679	0.2001	0.1843	0.1304	0.1412
2021-01-03T15:00:00Z	0.1679	0.2006	0.1847	0.1304	0.1412
2021-01-03T15:15:00Z	0.1688	0.2016	0.1847	0.1304	0.1412
2021-01-03T15:30:00Z	0.1693	0.202	0.1852	0.1304	0.1412
2021-01-03T15:45:00Z	0.1702	0.202	0.1852	0.1304	0.1412
2021-01-03T16:00:00Z	0.1707	0.2025	0.1852	0.1304	0.1412
2021-01-03T16:15:00Z	0.1707	0.2025	0.1857	0.1309	0.1412
2021-01-03T16:30:00Z	0.1707	0.2034	0.1857	0.1304	0.1412
2021-01-03T16:45:00Z	0.1712	0.2034	0.1857	0.1304	0.1412
2021-01-03T17:00:00Z	0.1712	0.2034	0.1861	0.1304	0.1412
2021-01-03T17:15:00Z	0.1721	0.2039	0.1861	0.1304	0.1412
2021-01-03T17:30:00Z	0.1721	0.2039	0.1861	0.1304	0.1412
2021-01-03T17:45:00Z	0.1721	0.2044	0.1866	0.1304	0.1412
2021-01-03T18:00:00Z	0.1726	0.2048	0.1866	0.1304	0.1412
2021-01-03T18:15:00Z	0.1726	0.2053	0.1866	0.1304	0.1412
2021-01-03T18:30:00Z	0.1726	0.2053	0.1866	0.1304	0.1412
2021-01-03T18:45:00Z	0.173	0.2058	0.1866	0.1304	0.1412
2021-01-03T19:00:00Z	0.173	0.2062	0.1871	0.1304	0.1412
2021-01-03T19:15:00Z	0.173	0.2067	0.1871	0.1304	0.1412
2021-01-03T19:30:00Z	0.1735	0.2067	0.1875	0.1304	0.1412
2021-01-03T19:45:00Z	0.174	0.2072	0.1875	0.1309	0.1412
2021-01-03T20:00:00Z	0.174	0.2076	0.188	0.1309	0.1412
2021-01-03T20:15:00Z	0.1744	0.2076	0.188	0.1309	0.1412
2021-01-03T20:30:00Z	0.1744	0.2081	0.188	0.1309	0.1412
2021-01-03T20:45:00Z	0.1744	0.2081	0.188	0.1309	0.1412
2021-01-03T21:00:00Z	0.1749	0.2086	0.1885	0.1309	0.1412
2021-01-03T21:15:00Z	0.1749	0.2086	0.1885	0.1309	0.1412
2021-01-03T21:30:00Z	0.1749	0.2086	0.1889	0.1309	0.1412
2021-01-03T21:45:00Z	0.1749	0.209	0.1889	0.1309	0.1412
2021-01-03T22:00:00Z	0.1754	0.209	0.1889	0.1309	0.1412
2021-01-03T22:15:00Z	0.1758	0.209	0.1894	0.1309	0.1412
2021-01-03T22:30:00Z	0.1758	0.2095	0.1894	0.1309	0.1412
2021-01-03T22:45:00Z	0.1758	0.2095	0.1894	0.1309	0.1412
2021-01-03T23:00:00Z	0.1758	0.21	0.1894	0.1309	0.1412
2021-01-03T23:15:00Z	0.1763	0.21	0.1899	0.1309	0.1412
2021-01-03T23:30:00Z	0.1763	0.2104	0.1899	0.1309	0.1417
2021-01-03T23:45:00Z	0.1763	0.2104	0.1899	0.1309	0.1412
2021-01-04T00:00:00Z	0.1763	0.2109	0.1903	0.1309	0.1417
2021-01-04T00:15:00Z	0.1768	0.2109	0.1903	0.1309	0.1412
2021-01-04T00:30:00Z	0.1768	0.2114	0.1903	0.1309	0.1412
2021-01-04T00:45:00Z	0.1772	0.2118	0.1903	0.1309	0.1412
2021-01-04T01:00:00Z	0.1777	0.2118	0.1908	0.1309	0.1412
2021-01-04T01:15:00Z	0.1782	0.2123	0.1908	0.1314	0.1412
2021-01-04T01:30:00Z	0.1791	0.2123	0.1908	0.1309	0.1417
2021-01-04T01:45:00Z	0.1796	0.2128	0.1908	0.1309	0.1417
2021-01-04T02:00:00Z	0.1791	0.2128	0.1913	0.1314	0.1412
2021-01-04T02:15:00Z	0.18	0.2128	0.1913	0.1314	0.1417
2021-01-04T02:30:00Z	0.18	0.2128	0.1913	0.1314	0.1412
2021-01-04T02:45:00Z	0.1796	0.2128	0.1913	0.1314	0.1417
2021-01-04T03:00:00Z	0.18	0.2132	0.1917	0.1314	0.1417
2021-01-04T03:15:00Z	0.1805	0.2132	0.1917	0.1314	0.1417
2021-01-04T03:30:00Z	0.1814	0.2132	0.1917	0.1314	0.1417
2021-01-04T03:45:00Z	0.1819	0.2137	0.1922	0.1314	0.1417
2021-01-04T04:00:00Z	0.1824	0.2137	0.1917	0.1314	0.1417
2021-01-04T04:15:00Z	0.1829	0.2137	0.1922	0.1314	0.1417
2021-01-04T04:30:00Z	0.1833	0.2142	0.1922	0.1314	0.1417
2021-01-04T04:45:00Z	0.1838	0.2142	0.1922	0.1314	0.1417
2021-01-04T05:00:00Z	0.1843	0.2142	0.1922	0.1314	0.1421
2021-01-04T05:15:00Z	0.1847	0.2146	0.1922	0.1314	0.1421
2021-01-04T05:30:00Z	0.1843	0.2146	0.1922	0.1314	0.1421
2021-01-04T05:45:00Z	0.1847	0.2146	0.1922	0.1314	0.1421
2021-01-04T06:00:00Z	0.1852	0.2146	0.1922	0.1314	0.1421
2021-01-04T06:15:00Z	0.1852	0.2146	0.1922	0.1314	0.1421
2021-01-04T06:30:00Z	0.1852	0.2146	0.1922	0.1314	0.1421
2021-01-04T06:45:00Z	0.1847	0.2146	0.1927	0.1314	0.1421
2021-01-04T07:00:00Z	0.1838	0.2142	0.1927	0.1314	0.1417
2021-01-04T07:15:00Z	0.1824	0.2137	0.1931	0.1318	0.1417
2021-01-04T07:30:00Z	0.181	0.2137	0.1931	0.1318	0.1417
2021-01-04T07:45:00Z	0.18	0.2137	0.1931	0.1323	0.1417
2021-01-04T08:00:00Z	0.1805	0.2137	0.1931	0.1318	0.1417
2021-01-04T08:15:00Z	0.1805	0.2137	0.1931	0.1318	0.1417
2021-01-04T08:30:00Z	0.181	0.2137	0.1931	0.1318	0.1417
2021-01-04T08:45:00Z	0.1814	0.2142	0.1931	0.1318	0.1417
2021-01-04T09:00:00Z	0.1814	0.2142	0.1931	0.1318	0.1417
2021-01-04T09:15:00Z	0.1819	0.2142	0.1936	0.1318	0.1417
2021-01-04T09:30:00Z	0.1819	0.2142	0.1936	0.1318	0.1417
2021-01-04T09:45:00Z	0.1819	0.2146	0.1936	0.1318	0.1417
2021-01-04T10:00:00Z	0.1824	0.2142	0.1936	0.1323	0.1417
2021-01-04T10:15:00Z	0.1829	0.2146	0.1941	0.1323	0.1417
2021-01-04T10:30:00Z	0.1838	0.2146	0.1941	0.1323	0.1421
2021-01-04T10:45:00Z	0.1838	0.2146	0.1941	0.1323	0.1421
2021-01-04T11:00:00Z	0.1843	0.2151	0.1936	0.1318	0.1421
2021-01-04T11:15:00Z	0.1847	0.2151	0.1936	0.1318	0.1421
2021-01-04T11:30:00Z	0.1852	0.2151	0.1936	0.1318	0.1421
2021-01-04T11:45:00Z	0.1857	0.2151	0.1936	0.1318	0.1421
2021-01-04T12:00:00Z	0.1861	0.2156	0.1936	0.1318	0.1421
2021-01-04T12:15:00Z	0.1861	0.2156	0.1936	0.1318	0.1426
2021-01-04T12:30:00Z	0.1866	0.2156	0.1936	0.1318	0.1426
2021-01-04T12:45:00Z	0.1866	0.216	0.1936	0.1318	0.1426
2021-01-04T13:00:00Z	0.1866	0.216	0.1936	0.1318	0.1426
2021-01-04T13:15:00Z	0.1866	0.2156	0.1936	0.1318	0.1426
2021-01-04T13:30:00Z	0.1866	0.216	0.1941	0.1318	0.1426
2021-01-04T13:45:00Z	0.1866	0.2156	0.1941	0.1318	0.1426
2021-01-04T14:00:00Z	0.1866	0.216	0.1941	0.1323	0.1426
2021-01-04T14:15:00Z	0.1866	0.216	0.1941	0.1323	0.1426
2021-01-04T14:30:00Z	0.1866	0.216	0.1941	0.1323	0.1426
2021-01-04T14:45:00Z	0.1866	0.216	0.1941	0.1323	0.1426
2021-01-04T15:00:00Z	0.1866	0.216	0.1941	0.1323	0.1426
2021-01-04T15:15:00Z	0.1866	0.216	0.1941	0.1323	0.1426
2021-01-04T15:30:00Z	0.1866	0.216	0.1945	0.1323	0.1426
2021-01-04T15:45:00Z	0.1866	0.216	0.1945	0.1323	0.1426
2021-01-04T16:00:00Z	0.1866	0.216	0.1941	0.1323	0.1426
2021-01-04T16:15:00Z	0.1866	0.216	0.1941	0.1323	0.1426
2021-01-04T16:30:00Z	0.1866	0.216	0.1941	0.1323	0.1426
2021-01-04T16:45:00Z	0.1866	0.216	0.1941	0.1323	0.1426
2021-01-04T17:00:00Z	0.1866	0.216	0.1941	0.1318	0.1426
2021-01-04T17:15:00Z	0.1866	0.216	0.1941	0.1323	0.1426
2021-01-04T17:30:00Z	0.1866	0.216	0.1941	0.1323	0.1426
2021-01-04T17:45:00Z	0.1866	0.2156	0.1936	0.1318	0.1431
2021-01-04T18:00:00Z	0.1866	0.216	0.1936	0.1318	0.1431
2021-01-04T18:15:00Z	0.1866	0.216	0.1936	0.1318	0.1431
