# See crns_meta.json and crns_attributes.txt for further details.
datetime	press1	temp1	relhum1	volt	press4	counts_crs1000	nsecs_crs1000	counts_labc	nsecs_labc	cph_filtered
2020-06-08T00:43:00	1006.2	11.4	52.8	12.6	1008.1	304	1200	1463	1200	4389.0
2020-06-08T01:03:00	1006.2	11.1	52.8	12.6	1008.1	302	1200	1338	1200	4014.0
2020-06-08T01:23:00	1006.2	10.7	52.9	12.6	1008.1	273	1200	1398	1200	4194.0
2020-06-08T01:43:00	1006.4	10.4	52.9	12.6	1008.2	300	1200	1365	1200	4095.0
2020-06-08T02:03:00	1006.4	10.1	52.8	12.6	1008.2	301	1200	1428	1200	4284.0
2020-06-08T02:23:00	1006.5	9.8	52.8	12.6	1008.5	308	1200	1415	1200	4245.0
2020-06-08T02:43:00	1006.6	9.5	52.9	12.5	1008.6	255	1200	1390	1200	4170.0
2020-06-08T03:03:00	1006.8	9.4	52.9	12.6	1008.8	296	1200	1359	1200	4077.0
2020-06-08T03:23:00	1007.0	9.4	52.8	12.6	1008.9	285	1200	1386	1200	4158.0
2020-06-08T03:43:00	1007.2	9.3	52.8	12.6	1009.1	289	1200	1349	1200	4047.0
2020-06-08T04:03:00	1007.3	9.2	52.6	12.7	1009.2	297	1200	1337	1200	4011.0
2020-06-08T04:23:00	1007.5	9.4	52.5	12.9	1009.4	294	1200	1413	1200	4239.0
2020-06-08T04:43:00	1007.7	10.0	51.8	13.0	1009.7	321	1200	1355	1200	4065.0
2020-06-08T05:03:00	1007.9	10.7	51.3	13.4	1009.9	296	1200	1269	1200	3807.0
2020-06-08T05:23:00	1008.1	12.7	49.7	13.7	1010.1	265	1200	1321	1200	3963.0
2020-06-08T05:43:00	1008.3	14.8	47.6	14.1	1010.0	305	1200	1327	1200	3981.0
2020-06-08T06:03:00	1008.4	16.5	45.8	14.3	1010.4	321	1200	1334	1200	4002.0
2020-06-08T06:23:00	1008.5	17.8	44.6	14.2	1010.4	258	1200	1307	1200	3921.0
2020-06-08T06:43:00	1008.7	19.1	43.8	14.2	1010.7	295	1200	1392	1200	4176.0
2020-06-08T07:03:00	1008.9	20.2	43.2	14.2	1010.8	291	1200	1361	1200	4083.0
2020-06-08T07:23:00	1009.0	21.0	43.0	14.2	1010.9	255	1200	1373	1200	4119.0
2020-06-08T07:43:00	1009.0	21.9	43.0	13.7	1010.8	264	1200	1334	1200	4002.0
2020-06-08T08:03:00	1009.0	22.6	42.9	13.7	1010.8	286	1200	1320	1200	3960.0
2020-06-08T08:23:00	1009.1	23.1	43.1	13.6	1011.0	264	1200	1357	1200	4071.0
2020-06-08T08:43:00	1009.1	23.8	43.2	13.6	1010.9	273	1200	1298	1200	3894.0
2020-06-08T09:03:00	1009.2	24.5	43.3	13.6	1011.1	310	1200	1351	1200	4053.0
2020-06-08T09:23:00	1009.1	24.7	43.5	13.6	1011.0	298	1200	1298	1200	3894.0
2020-06-08T09:43:00	1009.1	25.5	43.8	13.5	1011.0	294	1200	1374	1200	4122.0
2020-06-08T10:03:00	1009.1	26.0	43.8	13.5	1010.9	290	1200	1382	1200	4146.0
2020-06-08T10:23:00	1009.1	26.1	44.1	13.5	1010.9	292	1200	1313	1200	3939.0
2020-06-08T10:43:00	1009.1	26.2	44.5	13.5	1011.0	274	1200	1380	1200	4140.0
2020-06-08T11:03:00	1009.1	25.7	44.7	13.5	1011.0	277	1200	1389	1200	4167.0
2020-06-08T11:23:00	1009.2	25.4	45.3	13.5	1011.1	318	1200	1286	1200	3858.0
2020-06-08T11:43:00	1009.2	25.4	46.2	13.5	1011.1	288	1200	1341	1200	4023.0
2020-06-08T12:03:00	1009.2	25.8	46.6	13.5	1011.0	293	1200	1301	1200	3903.0
2020-06-08T12:23:00	1009.2	26.0	46.5	13.5	1011.0	326	1200	1320	1200	3960.0
2020-06-08T12:43:00	1009.3	25.9	46.4	13.5	1011.0	302	1200	1324	1200	3972.0
2020-06-08T13:03:00	1009.2	26.1	46.9	13.5	1011.0	270	1200	1339	1200	4017.0
2020-06-08T13:23:00	1009.2	26.7	46.9	13.4	1010.9	320	1200	1350	1200	4050.0
2020-06-08T13:43:00	1009.2	26.6	46.6	13.4	1010.9	290	1200	1314	1200	3942.0
2020-06-08T14:03:00	1009.0	26.2	47.2	13.5	1010.8	296	1200	1310	1200	3930.0
2020-06-08T14:23:00	1009.0	26.0	47.5	13.4	1010.8	283	1200	1322	1200	3966.0
2020-06-08T14:43:00	1009.1	26.3	47.8	13.4	1010.9	294	1200	1402	1200	4206.0
2020-06-08T15:03:00	1009.2	26.5	47.5	13.4	1010.9	312	1200	1319	1200	3957.0
2020-06-08T15:23:00	1009.2	26.1	47.8	13.4	1011.0	324	1200	1396	1200	4188.0
2020-06-08T15:43:00	1009.2	25.7	48.2	13.4	1011.0	290	1200	1375	1200	4125.0
2020-06-08T16:03:00	1009.1	25.3	48.7	13.4	1011.0	304	1200	1342	1200	4026.0
2020-06-08T16:23:00	1009.1	25.2	49.1	13.4	1011.0	279	1200	1342	1200	4026.0
2020-06-08T16:43:00	1009.2	25.2	49.2	13.4	1011.1	292	1200	1359	1200	4077.0
2020-06-08T17:03:00	1009.2	24.8	49.2	13.5	1011.1	301	1200	1317	1200	3951.0
2020-06-08T17:23:00	1009.2	24.1	49.6	13.5	1011.1	294	1200	1329	1200	3987.0
2020-06-08T17:43:00	1009.2	23.6	50.1	13.5	1011.1	263	1200	1394	1200	4182.0
2020-06-08T18:03:00	1009.2	23.2	50.3	13.5	1011.1	304	1200	1333	1200	3999.0
2020-06-08T18:23:00	1009.2	22.6	50.5	13.1	1011.1	265	1200	1337	1200	4011.0
2020-06-08T18:43:00	1009.3	21.9	51.0	12.9	1011.0	289	1200	1379	1200	4137.0
2020-06-08T19:03:00	1009.6	21.3	51.3	12.8	1011.5	294	1200	1323	1200	3969.0
2020-06-08T19:23:00	1009.8	20.7	51.6	12.8	1011.8	290	1200	1278	1200	3834.0
2020-06-08T19:43:00	1010.0	20.2	51.9	12.8	1011.9	285	1200	1380	1200	4140.0
2020-06-08T20:03:00	1010.0	19.7	52.0	12.8	1011.8	287	1200	1329	1200	3987.0
2020-06-08T20:23:00	1010.1	19.2	52.1	12.8	1012.1	296	1200	1302	1200	3906.0
2020-06-08T20:43:00	1010.3	18.8	52.3	12.8	1012.3	302	1200	1342	1200	4026.0
2020-06-08T21:03:00	1010.5	18.6	52.4	12.7	1012.3	286	1200	1387	1200	4161.0
2020-06-08T21:23:00	1010.6	18.3	52.4	12.7	1012.4	293	1200	1345	1200	4035.0
2020-06-08T21:43:00	1010.5	18.1	52.4	12.7	1012.4	321	1200	1274	1200	3822.0
2020-06-08T22:03:00	1010.5	18.0	52.3	12.7	1012.2	278	1200	1348	1200	4044.0
2020-06-08T22:23:00	1010.6	17.8	52.3	12.7	1012.3	284	1200	1329	1200	3987.0
2020-06-08T22:43:00	1010.8	17.5	52.2	12.7	1012.6	297	1200	1318	1200	3954.0
2020-06-08T23:03:00	1010.8	17.2	52.2	12.7	1012.8	290	1200	1315	1200	3945.0
2020-06-08T23:23:00	1010.8	17.0	52.2	12.7	1012.8	267	1200	1286	1200	3858.0
2020-06-08T23:43:00	1010.8	16.7	52.1	12.6	1012.7	291	1200	1312	1200	3936.0
2020-06-09T00:03:00	1010.8	16.1	52.1	12.6	1012.6	300	1200	1354	1200	4062.0
2020-06-09T00:23:00	1010.7	15.6	52.3	12.6	1012.5	312	1200	1403	1200	4209.0
2020-06-09T00:43:00	1010.7	15.2	52.5	12.6	1012.5	289	1200	1323	1200	3969.0
2020-06-09T01:03:00	1010.6	14.7	52.6	12.6	1012.4	315	1200	1300	1200	3900.0
2020-06-09T01:23:00	1010.6	14.3	52.6	12.6	1012.5	285	1200	1326	1200	3978.0
2020-06-09T01:43:00	1010.5	13.9	52.7	12.6	1012.6	291	1200	1313	1200	3939.0
2020-06-09T02:03:00	1010.4	13.5	52.8	12.6	1012.5	319	1200	1381	1200	4143.0
2020-06-09T02:23:00	1010.5	13.2	52.9	12.6	1012.5	305	1200	1364	1200	4092.0
2020-06-09T02:43:00	1010.5	12.8	52.8	12.6	1012.5	309	1200	1270	1200	3810.0
2020-06-09T03:03:00	1010.5	12.4	52.8	12.6	1012.5	292	1200	1322	1200	3966.0
2020-06-09T03:23:00	1010.6	12.1	53.0	12.6	1012.5	303	1200	1343	1200	4029.0
2020-06-09T03:43:00	1010.8	12.0	53.0	12.7	1012.7	283	1200	1312	1200	3936.0
2020-06-09T04:03:00	1011.0	12.0	53.1	12.9	1012.8	254	1200	1325	1200	3975.0
2020-06-09T04:23:00	1011.0	12.3	52.9	13.1	1012.9	321	1200	1327	1200	3981.0
2020-06-09T04:43:00	1011.2	13.1	52.3	13.5	1013.2	312	1200	1247	1200	3741.0
2020-06-09T05:03:00	1011.2	14.9	51.1	13.7	1013.2	285	1200	1367	1200	4101.0
2020-06-09T05:23:00	1011.3	16.7	49.0	14.2	1013.1	270	1200	1316	1200	3948.0
2020-06-09T05:43:00	1011.4	17.0	48.2	14.2	1013.3	312	1200	1363	1200	4089.0
2020-06-09T06:03:00	1011.7	17.6	48.0	14.2	1013.6	284	1200	1354	1200	4062.0
2020-06-09T06:23:00	1011.9	18.2	47.7	14.1	1013.8	257	1200	1298	1200	3894.0
2020-06-09T06:43:00	1011.9	18.5	47.6	14.1	1013.7	304	1200	1212	1200	3636.0
2020-06-09T07:03:00	1012.0	18.8	47.6	14.1	1013.8	278	1200	1310	1200	3930.0
2020-06-09T07:23:00	1012.1	18.9	47.7	14.1	1014.0	290	1200	1295	1200	3885.0
2020-06-09T07:43:00	1012.1	19.2	47.8	14.1	1014.0	269	1200	1337	1200	4011.0
2020-06-09T08:03:00	1012.0	19.5	47.9	13.7	1013.9	296	1200	1283	1200	3849.0
2020-06-09T08:23:00	1012.1	19.9	47.9	13.7	1014.1	283	1200	1277	1200	3831.0
2020-06-09T08:43:00	1012.1	20.3	47.9	13.7	1014.1	284	1200	1329	1200	3987.0
2020-06-09T09:03:00	1012.2	20.7	47.8	13.6	1014.0	319	1200	1347	1200	4041.0
2020-06-09T09:23:00	1012.1	21.4	47.7	13.6	1014.1	291	1200	1318	1200	3954.0
2020-06-09T09:43:00	1012.0	22.2	47.5	13.6	1014.0	293	1200	1335	1200	4005.0
2020-06-09T10:03:00	1012.0	23.0	47.1	13.6	1013.8	268	1200	1330	1200	3990.0
2020-06-09T10:23:00	1012.0	23.5	46.7	13.6	1013.8	282	1200	1360	1200	4080.0
2020-06-09T10:43:00	1011.9	24.0	46.7	13.6	1013.9	300	1200	1288	1200	3864.0
2020-06-09T11:03:00	1011.9	24.4	46.5	13.5	1013.9	314	1200	1330	1200	3990.0
2020-06-09T11:23:00	1011.9	24.6	46.5	13.5	1013.8	279	1200	1356	1200	4068.0
2020-06-09T11:43:00	1011.9	24.9	46.5	13.5	1013.7	284	1200	1267	1200	3801.0
2020-06-09T12:03:00	1011.8	25.1	46.6	13.5	1013.6	280	1200	1369	1200	4107.0
2020-06-09T12:23:00	1011.8	25.3	46.7	13.5	1013.6	306	1200	1304	1200	3912.0
2020-06-09T12:43:00	1011.6	25.4	46.7	13.5	1013.5	281	1200	1348	1200	4044.0
2020-06-09T13:03:00	1011.5	25.6	46.8	13.5	1013.3	295	1200	1331	1200	3993.0
2020-06-09T13:23:00	1011.3	25.6	47.0	13.5	1013.1	279	1200	1248	1200	3744.0
2020-06-09T13:43:00	1011.3	25.8	47.1	13.5	1013.1	275	1200	1302	1200	3906.0
2020-06-09T14:03:00	1011.1	25.8	47.1	13.5	1013.0	269	1200	1350	1200	4050.0
2020-06-09T14:23:00	1011.1	25.6	47.3	13.5	1013.0	298	1200	1306	1200	3918.0
2020-06-09T14:43:00	1011.1	25.5	47.4	13.5	1012.9	286	1200	1317	1200	3951.0
2020-06-09T15:03:00	1011.1	25.3	47.8	13.5	1012.9	265	1200	1335	1200	4005.0
2020-06-09T15:23:00	1011.1	25.1	48.2	13.5	1013.0	261	1200	1357	1200	4071.0
2020-06-09T15:43:00	1011.0	24.9	48.6	13.5	1012.9	280	1200	1364	1200	4092.0
2020-06-09T16:03:00	1010.9	24.7	48.8	13.5	1012.7	289	1200	1371	1200	4113.0
2020-06-09T16:23:00	1010.8	24.6	49.0	13.5	1012.7	332	1200	1244	1200	3732.0
2020-06-09T16:43:00	1010.7	24.5	49.1	13.5	1012.5	282	1200	1365	1200	4095.0
2020-06-09T17:03:00	1010.6	24.4	49.2	13.5	1012.5	277	1200	1294	1200	3882.0
2020-06-09T17:23:00	1010.7	24.3	49.3	13.5	1012.6	306	1200	1341	1200	4023.0
2020-06-09T17:43:00	1010.8	24.1	49.5	13.5	1012.6	281	1200	1359	1200	4077.0
2020-06-09T18:03:00	1010.8	23.8	49.6	13.5	1012.8	291	1200	1351	1200	4053.0
2020-06-09T18:23:00	1010.9	23.5	49.7	13.0	1012.8	296	1200	1362	1200	4086.0
2020-06-09T18:43:00	1011.0	23.2	49.9	12.9	1012.8	312	1200	1401	1200	4203.0
2020-06-09T19:03:00	1011.0	22.9	50.1	12.8	1012.9	297	1200	1351	1200	4053.0
2020-06-09T19:23:00	1011.2	22.5	50.3	12.8	1013.0	292	1200	1302	1200	3906.0
2020-06-09T19:43:00	1011.4	22.3	50.4	12.8	1013.2	300	1200	1376	1200	4128.0
2020-06-09T20:03:00	1011.5	22.0	50.6	12.8	1013.4	324	1200	1393	1200	4179.0
2020-06-09T20:23:00	1011.7	21.7	50.7	12.7	1013.6	300	1200	1331	1200	3993.0
2020-06-09T20:43:00	1011.7	21.4	50.8	12.7	1013.6	311	1200	1370	1200	4110.0
2020-06-09T21:03:00	1011.8	21.1	50.9	12.7	1013.8	316	1200	1277	1200	3831.0
2020-06-09T21:23:00	1011.8	20.8	50.9	12.7	1013.7	306	1200	1339	1200	4017.0
2020-06-09T21:43:00	1011.7	20.5	51.1	12.7	1013.6	278	1200	1402	1200	4206.0
2020-06-09T22:03:00	1011.9	20.3	51.1	12.7	1013.7	275	1200	1413	1200	4239.0
2020-06-09T22:23:00	1012.0	20.0	51.2	12.7	1013.9	277	1200	1289	1200	3867.0
2020-06-09T22:43:00	1011.8	19.7	51.3	12.7	1013.8	300	1200	1342	1200	4026.0
2020-06-09T23:03:00	1011.7	19.4	51.3	12.6	1013.6	303	1200	1315	1200	3945.0
2020-06-09T23:23:00	1011.6	19.1	51.3	12.6	1013.4	288	1200	1285	1200	3855.0
2020-06-09T23:43:00	1011.5	18.6	51.4	12.6	1013.3	295	1200	1294	1200	3882.0
2020-06-10T00:03:00	1011.4	18.0	51.6	12.6	1013.0	279	1200	1329	1200	3987.0
2020-06-10T00:23:00	1011.2	17.4	51.8	12.6	1013.2	273	1200	1356	1200	4068.0
2020-06-10T00:43:00	1011.2	16.9	52.0	12.6	1013.1	277	1200	1375	1200	4125.0
2020-06-10T01:03:00	1011.2	16.4	52.1	12.6	1013.0	290	1200	1416	1200	4248.0
2020-06-10T01:23:00	1011.1	15.8	52.2	12.6	1012.9	292	1200	1328	1200	3984.0
2020-06-10T01:43:00	1010.9	15.0	52.4	12.6	1012.7	300	1200	1298	1200	3894.0
2020-06-10T02:03:00	1010.7	14.4	52.7	12.6	1012.5	304	1200	1343	1200	4029.0
2020-06-10T02:23:00	1010.7	14.0	52.8	12.6	1012.8	309	1200	1345	1200	4035.0
2020-06-10T02:43:00	1010.7	13.5	53.0	12.6	1012.7	322	1200	1415	1200	4245.0
2020-06-10T03:03:00	1010.9	13.3	53.1	12.6	1012.8	292	1200	1349	1200	4047.0
2020-06-10T03:23:00	1011.1	13.2	53.1	12.7	1013.0	335	1200	1358	1200	4074.0
2020-06-10T03:43:00	1010.9	13.3	53.1	12.8	1012.8	304	1200	1357	1200	4071.0
2020-06-10T04:03:00	1010.7	13.6	52.8	12.9	1012.7	291	1200	1280	1200	3840.0
2020-06-10T04:23:00	1010.8	13.9	52.3	13.0	1012.8	290	1200	1315	1200	3945.0
2020-06-10T04:43:00	1010.8	14.4	51.6	13.1	1012.9	279	1200	1317	1200	3951.0
2020-06-10T05:03:00	1010.8	15.2	50.8	13.3	1012.5	320	1200	1299	1200	3897.0
2020-06-10T05:23:00	1010.8	16.2	49.8	13.6	1012.6	283	1200	1295	1200	3885.0
2020-06-10T05:43:00	1010.8	17.6	48.3	14.2	1012.9	299	1200	1339	1200	4017.0
2020-06-10T06:03:00	1010.9	18.3	47.1	14.2	1012.7	325	1200	1396	1200	4188.0
2020-06-10T06:23:00	1010.9	18.9	46.7	14.1	1012.7	292	1200	1378	1200	4134.0
2020-06-10T06:43:00	1010.7	19.6	46.2	14.1	1012.7	314	1200	1373	1200	4119.0
2020-06-10T07:03:00	1010.7	20.3	45.9	14.1	1012.6	287	1200	1348	1200	4044.0
2020-06-10T07:23:00	1010.8	20.4	45.7	14.1	1012.7	280	1200	1341	1200	4023.0
2020-06-10T07:43:00	1010.6	20.8	46.1	13.7	1012.6	292	1200	1373	1200	4119.0
2020-06-10T08:03:00	1010.6	21.1	46.3	13.6	1012.6	256	1200	1333	1200	3999.0
2020-06-10T08:23:00	1010.6	21.3	46.3	13.6	1012.5	307	1200	1317	1200	3951.0
2020-06-10T08:43:00	1010.6	21.3	46.7	13.6	1012.5	295	1200	1352	1200	4056.0
2020-06-10T09:03:00	1010.5	21.8	46.7	13.6	1012.4	283	1200	1259	1200	3777.0
2020-06-10T09:23:00	1010.3	22.3	46.8	13.6	1012.2	311	1200	1367	1200	4101.0
2020-06-10T09:43:00	1010.3	22.5	46.8	13.6	1012.0	304	1200	1352	1200	4056.0
2020-06-10T10:03:00	1010.1	23.1	47.0	13.6	1011.9	265	1200	1338	1200	4014.0
2020-06-10T10:23:00	1009.9	23.7	46.8	13.5	1011.9	258	1200	1354	1200	4062.0
2020-06-10T10:43:00	1009.8	24.1	46.7	13.5	1011.7	269	1200	1344	1200	4032.0
2020-06-10T11:03:00	1009.6	24.3	46.8	13.5	1011.4	297	1200	1292	1200	3876.0
2020-06-10T11:23:00	1009.5	24.5	46.7	13.5	1011.5	297	1200	1364	1200	4092.0
2020-06-10T11:43:00	1009.4	24.1	46.6	13.5	1011.2	297	1200	1380	1200	4140.0
2020-06-10T12:03:00	1009.1	24.2	47.3	13.5	1011.0	319	1200	1397	1200	4191.0
2020-06-10T12:23:00	1009.0	25.2	47.5	13.5	1011.0	305	1200	1341	1200	4023.0
2020-06-10T12:43:00	1009.1	25.7	46.9	13.5	1011.0	300	1200	1378	1200	4134.0
2020-06-10T13:03:00	1008.9	25.8	46.9	13.5	1010.7	274	1200	1368	1200	4104.0
2020-06-10T13:23:00	1008.8	26.1	46.9	13.5	1010.7	317	1200	1280	1200	3840.0
2020-06-10T13:43:00	1008.7	26.0	46.8	13.5	1010.5	300	1200	1347	1200	4041.0
2020-06-10T14:03:00	1008.6	25.9	47.0	13.4	1010.4	309	1200	1424	1200	4272.0
2020-06-10T14:23:00	1008.5	25.8	47.1	13.4	1010.4	299	1200	1353	1200	4059.0
2020-06-10T14:43:00	1008.1	25.6	47.5	13.4	1010.0	290	1200	1406	1200	4218.0
2020-06-10T15:03:00	1008.2	25.5	47.8	13.4	1010.0	307	1200	1433	1200	4299.0
2020-06-10T15:23:00	1008.1	25.4	48.1	13.5	1009.8	304	1200	1344	1200	4032.0
2020-06-10T15:43:00	1008.0	24.9	48.5	13.5	1010.0	333	1200	1354	1200	4062.0
2020-06-10T16:03:00	1007.9	24.7	48.9	13.5	1009.8	320	1200	1341	1200	4023.0
2020-06-10T16:23:00	1007.9	24.7	49.1	13.5	1009.8	286	1200	1328	1200	3984.0
2020-06-10T16:43:00	1007.8	24.7	49.1	13.5	1009.8	301	1200	1334	1200	4002.0
2020-06-10T17:03:00	1007.8	24.1	49.3	13.5	1009.7	294	1200	1456	1200	4368.0
2020-06-10T17:23:00	1007.7	23.7	49.7	13.5	1009.6	314	1200	1321	1200	3963.0
2020-06-10T17:43:00	1007.7	23.3	49.9	13.5	1009.6	296	1200	1351	1200	4053.0
2020-06-10T18:03:00	1007.7	22.9	50.1	13.5	1009.5	304	1200	1443	1200	4329.0
2020-06-10T18:23:00	1007.7	22.4	50.4	13.5	1009.7	288	1200	1390	1200	4170.0
2020-06-10T18:43:00	1007.7	21.9	50.7	12.9	1009.6	301	1200	1334	1200	4002.0
2020-06-10T19:03:00	1007.8	21.4	50.9	12.8	1009.6	312	1200	1364	1200	4092.0
2020-06-10T19:23:00	1007.7	20.9	51.2	12.8	1009.5	278	1200	1406	1200	4218.0
2020-06-10T19:43:00	1007.8	20.4	51.5	12.8	1009.7	298	1200	1398	1200	4194.0
2020-06-10T20:03:00	1007.8	19.9	51.7	12.8	1009.7	290	1200	1423	1200	4269.0
2020-06-10T20:23:00	1007.8	19.4	51.9	12.8	1009.8	287	1200	1370	1200	4110.0
2020-06-10T20:43:00	1007.9	19.0	52.0	12.8	1009.7	267	1200	1385	1200	4155.0
2020-06-10T21:03:00	1007.7	18.5	52.2	12.7	1009.4	297	1200	1390	1200	4170.0
2020-06-10T21:23:00	1007.7	18.1	52.3	12.7	1009.7	295	1200	1311	1200	3933.0
2020-06-10T21:43:00	1007.6	17.9	52.4	12.7	1009.5	269	1200	1313	1200	3939.0
2020-06-10T22:03:00	1007.5	17.8	52.5	12.7	1009.4	336	1200	1382	1200	4146.0
2020-06-10T22:23:00	1007.4	17.9	52.4	12.7	1009.3	299	1200	1367	1200	4101.0
2020-06-10T22:43:00	1007.2	17.8	52.3	12.7	1009.2	255	1200	1369	1200	4107.0
2020-06-10T23:03:00	1007.2	17.8	52.2	12.6	1009.1	293	1200	1308	1200	3924.0
2020-06-10T23:23:00	1007.1	17.8	52.1	12.6	1009.1	276	1200	1392	1200	4176.0
2020-06-10T23:43:00	1007.0	17.8	52.0	12.6	1009.0	299	1200	1326	1200	3978.0
2020-06-11T00:03:00	1007.0	17.6	51.8	12.6	1009.0	300	1200	1379	1200	4137.0
2020-06-11T00:23:00	1006.8	17.4	51.8	12.6	1008.7	285	1200	1371	1200	4113.0
2020-06-11T00:43:00	1006.7	17.2	51.8	12.6	1008.5	272	1200	1352	1200	4056.0
2020-06-11T01:03:00	1006.6	17.1	51.8	12.6	1008.4	302	1200	1406	1200	4218.0
2020-06-11T01:23:00	1006.6	17.0	51.9	12.6	1008.4	278	1200	1347	1200	4041.0
2020-06-11T01:43:00	1006.5	16.9	51.9	12.6	1008.3	279	1200	1370	1200	4110.0
2020-06-11T02:03:00	1006.4	16.8	51.9	12.6	1008.2	262	1200	1323	1200	3969.0
2020-06-11T02:23:00	1006.2	16.7	51.8	12.6	1008.0	320	1200	1392	1200	4176.0
2020-06-11T02:43:00	1006.0	16.7	51.8	12.6	1007.9	300	1200	1364	1200	4092.0
2020-06-11T03:03:00	1006.0	16.7	51.8	12.6	1007.8	296	1200	1386	1200	4158.0
2020-06-11T03:23:00	1006.1	16.7	51.8	12.6	1007.9	275	1200	1397	1200	4191.0
2020-06-11T03:43:00	1006.0	16.7	51.7	12.6	1007.8	295	1200	1300	1200	3900.0
2020-06-11T04:03:00	1006.0	16.7	51.7	12.6	1007.8	324	1200	1360	1200	4080.0
2020-06-11T04:23:00	1006.0	16.7	51.7	12.6	1007.8	299	1200	1323	1200	3969.0
2020-06-11T04:43:00	1005.9	16.7	51.6	12.6	1007.8	304	1200	1340	1200	4020.0
2020-06-11T05:03:00	1006.0	16.8	51.5	12.6	1007.9	285	1200	1379	1200	4137.0
2020-06-11T05:23:00	1006.1	16.8	51.5	12.6	1008.0	320	1200	1284	1200	3852.0
2020-06-11T05:43:00	1006.1	16.8	51.5	12.6	1007.9	284	1200	1329	1200	3987.0
2020-06-11T06:03:00	1006.1	16.8	51.5	12.7	1008.0	262	1200	1373	1200	4119.0
2020-06-11T06:23:00	1006.1	17.0	51.4	13.0	1008.0	265	1200	1324	1200	3972.0
2020-06-11T06:43:00	1006.1	17.1	51.3	13.1	1008.1	275	1200	1318	1200	3954.0
2020-06-11T07:03:00	1006.3	17.3	51.2	13.1	1008.2	284	1200	1276	1200	3828.0
2020-06-11T07:23:00	1006.0	17.4	51.2	13.4	1008.0	302	1200	1277	1200	3831.0
2020-06-11T07:43:00	1005.9	17.7	51.0	13.5	1007.9	281	1200	1206	1200	3618.0
2020-06-11T08:03:00	1005.9	18.1	50.8	13.6	1007.8	293	1200	1295	1200	3885.0
2020-06-11T08:23:00	1006.0	18.3	50.5	13.3	1007.9	296	1200	1265	1200	3795.0
2020-06-11T08:43:00	1005.9	18.4	50.5	13.5	1007.9	283	1200	1308	1200	3924.0
2020-06-11T09:03:00	1005.9	18.6	50.5	14.1	1008.0	319	1200	1315	1200	3945.0
2020-06-11T09:23:00	1006.1	18.9	50.3	13.7	1008.1	299	1200	1360	1200	4080.0
2020-06-11T09:43:00	1006.2	19.0	50.3	14.0	1008.2	304	1200	1331	1200	3993.0
2020-06-11T10:03:00	1006.2	19.2	50.3	14.1	1008.2	304	1200	1228	1200	3684.0
2020-06-11T10:23:00	1006.4	19.2	50.3	14.1	1008.4	266	1200	1337	1200	4011.0
2020-06-11T10:43:00	1006.3	19.1	50.4	14.1	1008.4	280	1200	1354	1200	4062.0
2020-06-11T11:03:00	1006.1	19.2	50.6	14.1	1008.0	287	1200	1290	1200	3870.0
2020-06-11T11:23:00	1006.3	19.5	50.8	14.1	1008.4	271	1200	1281	1200	3843.0
2020-06-11T11:43:00	1006.4	19.6	50.6	13.6	1008.4	308	1200	1302	1200	3906.0
2020-06-11T12:03:00	1006.4	19.8	50.7	13.7	1008.5	275	1200	1355	1200	4065.0
2020-06-11T12:23:00	1006.5	19.9	50.6	13.6	1008.4	266	1200	1289	1200	3867.0
2020-06-11T12:43:00	1006.5	20.2	50.6	13.6	1008.4	266	1200	1309	1200	3927.0
2020-06-11T13:03:00	1006.6	20.4	50.4	13.6	1008.4	265	1200	1356	1200	4068.0
2020-06-11T13:23:00	1006.6	20.3	50.4	13.6	1008.4	282	1200	1307	1200	3921.0
2020-06-11T13:43:00	1006.4	20.5	50.6	13.6	1008.3	301	1200	1206	1200	3618.0
2020-06-11T14:03:00	1006.4	20.8	50.6	13.6	1008.3	315	1200	1359	1200	4077.0
2020-06-11T14:23:00	1006.3	21.1	50.4	13.6	1008.2	317	1200	1331	1200	3993.0
2020-06-11T14:43:00	1006.2	21.4	50.2	13.6	1008.1	281	1200	1252	1200	3756.0
2020-06-11T15:03:00	1006.1	21.7	50.2	13.6	1008.1	253	1200	1342	1200	4026.0
2020-06-11T15:23:00	1006.1	22.0	50.1	13.6	1008.1	273	1200	1342	1200	4026.0
2020-06-11T15:43:00	1006.1	22.3	50.0	13.6	1008.0	277	1200	1308	1200	3924.0
2020-06-11T16:03:00	1006.1	22.4	50.0	13.6	1008.0	293	1200	1322	1200	3966.0
2020-06-11T16:23:00	1005.9	22.4	50.1	13.6	1007.8	296	1200	1336	1200	4008.0
2020-06-11T16:43:00	1006.0	22.5	50.3	13.6	1007.8	282	1200	1338	1200	4014.0
2020-06-11T17:03:00	1005.8	22.5	50.4	13.6	1007.7	283	1200	1329	1200	3987.0
2020-06-11T17:23:00	1005.9	22.2	50.5	13.6	1007.8	270	1200	1369	1200	4107.0
2020-06-11T17:43:00	1005.8	22.1	50.8	13.6	1007.7	310	1200	1320	1200	3960.0
2020-06-11T18:03:00	1005.8	22.3	50.9	13.6	1007.7	320	1200	1296	1200	3888.0
2020-06-11T18:23:00	1005.9	22.3	50.8	13.6	1007.8	289	1200	1347	1200	4041.0
2020-06-11T18:43:00	1006.1	22.0	50.8	12.9	1008.0	289	1200	1342	1200	4026.0
2020-06-11T19:03:00	1006.2	21.8	50.8	12.8	1008.2	294	1200	1315	1200	3945.0
