# See crns_meta.json and crns_attributes.txt for further details.
datetime	press1	temp1	relhum1	volt	counts_crs1000	nsecs_crs1000	counts_labc	nsecs_labc	counts_bare	nsecs_bare	cph_filtered
2021-03-23T19:41:00	1020.0	8.3	60.3	12.6	223	1200	974	1200	170	1200	2922.0
2021-03-23T20:01:00	1020.0	8.3	60.3	12.6	235	1200	953	1200	183	1200	2859.0
2021-03-23T20:21:00	1020.0	8.2	60.3	12.6	220	1200	985	1200	173	1200	2955.0
2021-03-23T20:41:00	1020.0	8.2	60.2	12.5	214	1200	1017	1200	169	1200	3051.0
2021-03-23T21:01:00	1020.0	8.1	60.2	12.5	221	1200	993	1200	174	1200	2979.0
2021-03-23T21:21:00	1020.0	8.0	60.2	12.5	235	1200	961	1200	181	1200	2883.0
2021-03-23T21:41:00	1020.0	8.0	60.2	12.5	236	1200	1026	1200	174	1200	3078.0
2021-03-23T22:01:00	1019.9	8.0	60.1	12.5	34872	1199	1017	1200	17258	1200	3051.0
2021-03-23T22:21:00	1019.8	7.9	60.1	12.5	196	1200	990	1200	161	1200	2970.0
2021-03-23T22:41:00	1019.7	7.8	60.2	12.5	250	1200	1040	1200	176	1200	3120.0
2021-03-23T23:01:00	1019.6	7.8	60.2	12.5	206	1200	1115	1200	156	1200	3345.0
2021-03-23T23:21:00	1019.5	7.7	60.1	12.5	194	1200	1035	1200	178	1200	3105.0
2021-03-23T23:41:00	1019.4	7.7	60.1	12.4	204	1200	995	1200	182	1200	2985.0
2021-03-24T00:01:00	1019.5	7.7	60.1	12.4	233	1200	992	1200	161	1200	2976.0
2021-03-24T00:21:00	1019.6	7.7	60.1	12.4	227	1202	1046	1200	177	1199	3138.0
2021-03-24T00:41:00	1019.5	7.7	60.1	12.4	219	1198	982	1200	167	1200	2946.0
2021-03-24T01:01:00	1019.2	7.6	60.1	12.4	196	1200	973	1200	160	1200	2919.0
2021-03-24T01:21:00	1019.1	7.6	60.1	12.4	252	1200	942	1200	150	1200	2826.0
2021-03-24T01:41:00	1019.1	7.6	60.1	12.4	224	1200	1004	1200	177	1200	3012.0
2021-03-24T02:01:00	1019.1	7.5	60.1	12.4	227	1200	978	1200	152	1200	2934.0
2021-03-24T02:21:00	1019.2	7.4	60.1	12.4	248	1200	996	1200	152	1200	2988.0
2021-03-24T02:41:00	1019.1	7.4	60.1	12.4	237	1200	972	1200	138	1200	2916.0
2021-03-24T03:01:00	1019.1	7.3	60.1	12.4	215	1200	1003	1200	170	1200	3009.0
2021-03-24T03:21:00	1019.0	7.2	60.1	12.4	226	1200	991	1200	160	1200	2973.0
2021-03-24T03:41:00	1019.0	7.1	60.2	12.4	232	1200	1045	1200	161	1200	3135.0
2021-03-24T04:01:00	1018.8	7.0	60.2	12.4	30818	1200	1002	1200	16232	1200	3006.0
2021-03-24T04:21:00	1018.9	6.9	60.2	12.4	221	1200	1019	1200	163	1200	3057.0
2021-03-24T04:41:00	1018.9	6.8	60.3	12.4	208	1200	1021	1200	178	1200	3063.0
2021-03-24T05:01:00	1019.0	6.8	60.2	12.4	207	1200	1030	1200	169	1200	3090.0
2021-03-24T05:21:00	1018.9	6.7	60.3	12.4	233	1200	998	1200	158	1200	2994.0
2021-03-24T05:41:00	1019.0	6.7	60.3	12.4	219	1200	1021	1200	161	1200	3063.0
2021-03-24T06:01:00	1019.2	6.8	60.4	12.4	220	1200	950	1200	156	1200	2850.0
2021-03-24T06:21:00	1019.3	7.1	60.5	12.4	227	1200	1002	1200	168	1200	3006.0
2021-03-24T06:41:00	1019.5	7.3	60.6	12.5	230	1200	1030	1200	178	1200	3090.0
2021-03-24T07:01:00	1019.6	7.5	60.5	12.6	233	1200	1036	1200	155	1200	3108.0
2021-03-24T07:21:00	1019.7	7.8	60.3	12.8	244	1200	1046	1200	182	1200	3138.0
2021-03-24T07:41:00	1019.8	8.1	60.2	12.9	224	1199	1010	1200	176	1200	3030.0
2021-03-24T08:01:00	1019.9	8.6	59.9	13.1	196	1200	1051	1200	178	1200	3153.0
2021-03-24T08:21:00	1019.9	9.1	59.6	13.3	228	1200	1042	1200	183	1200	3126.0
2021-03-24T08:41:00	1020.0	9.7	59.2	13.3	259	1200	978	1200	198	1200	2934.0
2021-03-24T09:01:00	1020.0	10.2	58.8	13.3	208	1200	988	1200	186	1200	2964.0
2021-03-24T09:21:00	1019.9	10.7	58.5	13.3	238	1200	951	1200	191	1199	2853.0
2021-03-24T09:41:00	1019.9	11.1	58.3	13.4	223	1200	1044	1200	156	1200	3132.0
2021-03-24T10:01:00	1019.8	11.6	58.0	14.2	22537	1200	979	1200	13398	1200	2937.0
2021-03-24T10:21:00	1019.7	12.2	57.7	14.2	231	1200	1061	1200	160	1200	3183.0
2021-03-24T10:41:00	1019.6	13.0	57.3	14.1	209	1200	1060	1200	149	1200	3180.0
2021-03-24T11:01:00	1019.5	13.8	56.5	14.1	230	1200	1044	1200	183	1200	3132.0
2021-03-24T11:21:00	1019.4	14.1	56.3	14.1	219	1200	1047	1200	168	1200	3141.0
2021-03-24T11:41:00	1019.3	14.6	56.2	14.1	236	1200	1002	1200	184	1200	3006.0
2021-03-24T12:01:00	1019.2	15.4	56.1	13.6	249	1200	1083	1200	176	1200	3249.0
2021-03-24T12:21:00	1019.0	16.2	55.8	13.6	240	1200	1028	1200	166	1200	3084.0
2021-03-24T12:41:00	1018.8	17.0	55.3	13.6	238	1200	991	1200	155	1200	2973.0
2021-03-24T13:01:00	1018.6	17.2	55.2	13.6	245	1200	1018	1200	170	1200	3054.0
2021-03-24T13:21:00	1018.4	17.4	55.5	13.6	221	1200	998	1200	167	1200	2994.0
2021-03-24T13:41:00	1018.3	17.4	55.9	13.5	248	1200	1051	1200	180	1200	3153.0
2021-03-24T14:01:00	1018.1	17.5	56.1	13.5	223	1200	991	1200	185	1200	2973.0
2021-03-24T14:21:00	1017.9	17.6	56.3	13.6	248	1198	1004	1200	195	1198	3012.0
2021-03-24T14:41:00	1017.8	17.5	56.5	13.6	224	1200	1002	1200	154	1200	3006.0
2021-03-24T15:01:00	1017.6	17.4	56.9	13.6	203	1200	1067	1200	167	1200	3201.0
2021-03-24T15:21:00	1017.5	17.2	57.0	13.6	229	1199	1088	1200	173	1200	3264.0
2021-03-24T15:41:00	1017.4	17.0	57.3	13.6	229	1200	1006	1200	161	1200	3018.0
2021-03-24T16:01:00	1017.3	16.8	57.6	13.6	26269	1200	1024	1200	19463	1200	3072.0
2021-03-24T16:21:00	1017.2	16.6	58.2	13.6	234	1200	1046	1200	192	1199	3138.0
2021-03-24T16:41:00	1017.2	16.3	58.7	13.0	230	1200	969	1200	179	1200	2907.0
2021-03-24T17:01:00	1017.1	15.7	59.3	12.8	228	1200	1018	1200	175	1200	3054.0
2021-03-24T17:21:00	1017.0	14.8	59.7	12.7	234	1200	1071	1200	148	1200	3213.0
2021-03-24T17:41:00	1016.9	13.8	60.3	12.7	238	1200	961	1200	165	1200	2883.0
2021-03-24T18:01:00	1016.8	12.8	60.8	12.7	217	1200	1027	1200	153	1200	3081.0
2021-03-24T18:21:00	1016.8	11.9	61.3	12.6	266	1200	1038	1200	155	1200	3114.0
2021-03-24T18:41:00	1016.7	11.0	61.6	12.6	219	1200	1000	1200	173	1200	3000.0
2021-03-24T19:01:00	1016.6	10.2	61.8	12.6	232	1200	1034	1200	164	1200	3102.0
2021-03-24T19:21:00	1016.6	9.5	62.0	12.6	241	1200	1018	1200	184	1200	3054.0
2021-03-24T19:41:00	1016.6	8.8	62.2	12.6	214	1200	1052	1200	164	1200	3156.0
2021-03-24T20:01:00	1016.4	8.3	62.3	12.6	232	1200	1043	1200	164	1200	3129.0
2021-03-24T20:21:00	1016.3	7.7	62.3	12.6	216	1200	1043	1200	169	1200	3129.0
2021-03-24T20:41:00	1016.1	7.2	62.3	12.6	254	1200	1035	1200	196	1200	3105.0
2021-03-24T21:01:00	1016.1	6.8	62.2	12.6	228	1200	1089	1200	180	1200	3267.0
2021-03-24T21:21:00	1016.0	6.3	62.2	12.6	230	1200	1028	1200	169	1200	3084.0
2021-03-24T21:41:00	1015.8	5.8	62.1	12.5	233	1200	1046	1200	158	1200	3138.0
2021-03-24T22:01:00	1015.7	5.6	62.1	12.6	7943	1200	1037	1200	3949	1200	3111.0
2021-03-24T22:21:00	1015.6	5.5	62.1	12.5	228	1200	1016	1200	172	1200	3048.0
2021-03-24T22:41:00	1015.5	5.3	61.9	12.5	247	1200	1058	1200	192	1200	3174.0
2021-03-24T23:01:00	1015.4	5.1	61.7	12.5	239	1200	1036	1200	160	1200	3108.0
2021-03-24T23:21:00	1015.3	5.0	61.6	12.5	222	1200	1068	1200	169	1200	3204.0
2021-03-24T23:41:00	1015.2	4.9	61.6	12.5	259	1200	1058	1200	171	1200	3174.0
2021-03-25T00:01:00	1015.2	4.8	61.4	12.5	223	1199	1042	1200	196	1200	3126.0
2021-03-25T00:21:00	1015.0	4.6	61.3	12.5	215	1200	1022	1200	172	1199	3066.0
2021-03-25T00:41:00	1014.9	4.4	61.2	12.5	218	1200	1028	1200	159	1200	3084.0
2021-03-25T01:01:00	1014.8	4.1	61.1	12.5	217	1200	1054	1200	177	1200	3162.0
2021-03-25T01:21:00	1014.8	3.8	61.1	12.5	246	1200	962	1200	163	1200	2886.0
2021-03-25T01:41:00	1014.9	3.6	61.2	12.5	265	1200	1063	1200	157	1200	3189.0
2021-03-25T02:01:00	1014.7	3.3	61.1	12.4	253	1200	1022	1200	151	1200	3066.0
2021-03-25T02:21:00	1014.6	3.1	61.2	12.4	215	1200	1066	1200	196	1200	3198.0
2021-03-25T02:41:00	1014.5	3.0	61.1	12.4	239	1200	1071	1200	179	1200	3213.0
2021-03-25T03:01:00	1014.6	2.8	61.1	12.4	249	1200	1043	1200	182	1200	3129.0
2021-03-25T03:21:00	1014.6	2.6	61.1	12.4	243	1200	1072	1200	173	1200	3216.0
2021-03-25T03:41:00	1014.6	2.4	61.0	12.4	219	1200	1080	1200	180	1200	3240.0
2021-03-25T04:01:00	1014.6	2.3	60.9	12.4	6028	1200	1041	1200	2702	1200	3123.0
2021-03-25T04:21:00	1014.6	2.1	60.9	12.4	228	1200	1074	1200	178	1200	3222.0
2021-03-25T04:41:00	1014.7	1.9	60.9	12.4	240	1200	1068	1200	184	1200	3204.0
2021-03-25T05:01:00	1014.7	1.8	60.9	12.4	233	1200	984	1200	168	1200	2952.0
2021-03-25T05:21:00	1014.7	1.6	60.9	12.4	229	1200	1094	1200	190	1200	3282.0
2021-03-25T05:41:00	1014.8	1.7	60.8	12.5	231	1200	1024	1200	178	1200	3072.0
2021-03-25T06:01:00	1015.0	2.0	60.6	12.7	211	1200	1130	1200	156	1200	3390.0
2021-03-25T06:21:00	1015.2	2.8	60.0	13.3	241	1200	1058	1200	182	1200	3174.0
2021-03-25T06:41:00	1015.4	4.1	58.9	13.9	240	1200	1054	1200	176	1200	3162.0
2021-03-25T07:01:00	1015.6	5.7	57.5	14.4	225	1200	1083	1200	176	1200	3249.0
2021-03-25T07:21:00	1015.9	7.3	56.1	14.4	259	1200	1050	1200	171	1200	3150.0
2021-03-25T07:41:00	1016.0	8.9	54.8	14.3	221	1200	1025	1200	155	1200	3075.0
2021-03-25T08:01:00	1016.2	10.4	53.7	14.3	235	1200	978	1200	173	1200	2934.0
2021-03-25T08:21:00	1016.4	12.2	52.7	14.2	224	1200	996	1200	171	1200	2988.0
2021-03-25T08:41:00	1016.6	14.0	51.8	14.2	209	1200	1019	1200	160	1200	3057.0
2021-03-25T09:01:00	1016.7	15.3	51.4	14.1	216	1200	1031	1200	152	1200	3093.0
2021-03-25T09:21:00	1016.8	16.3	51.4	13.7	253	1200	1071	1200	182	1200	3213.0
2021-03-25T09:41:00	1016.8	17.0	51.6	13.6	240	1200	1011	1200	176	1200	3033.0
2021-03-25T10:01:00	1016.9	17.7	51.9	13.6	516	1200	1040	1200	353	1200	3120.0
2021-03-25T10:21:00	1016.7	18.0	52.6	13.6	238	1200	1072	1200	174	1199	3216.0
2021-03-25T10:41:00	1016.7	18.5	53.0	13.5	240	1199	997	1200	172	1200	2991.0
2021-03-25T11:01:00	1016.6	18.8	53.5	13.5	236	1200	1008	1200	158	1200	3024.0
2021-03-25T11:21:00	1016.5	19.2	54.0	13.5	213	1200	992	1200	175	1200	2976.0
2021-03-25T11:41:00	1016.5	19.8	54.2	13.5	237	1200	1054	1200	194	1200	3162.0
2021-03-25T12:01:00	1016.5	20.3	54.3	13.5	221	1200	1065	1200	167	1200	3195.0
2021-03-25T12:21:00	1016.3	20.5	54.5	13.5	227	1200	1007	1200	164	1200	3021.0
2021-03-25T12:41:00	1016.1	20.7	54.8	13.5	216	1200	1044	1200	184	1200	3132.0
2021-03-25T13:01:00	1016.0	20.8	55.1	13.4	243	1200	1051	1200	152	1200	3153.0
2021-03-25T13:21:00	1015.8	20.7	55.3	13.4	222	1200	1082	1200	157	1200	3246.0
2021-03-25T13:41:00	1015.7	20.8	55.7	13.5	229	1200	1082	1200	177	1200	3246.0
2021-03-25T14:01:00	1015.7	20.9	55.7	13.4	243	1200	1017	1200	191	1200	3051.0
2021-03-25T14:21:00	1015.6	20.4	56.2	13.5	252	1199	1007	1200	189	1199	3021.0
2021-03-25T14:41:00	1015.5	20.2	56.8	13.5	270	1200	1093	1200	175	1200	3279.0
2021-03-25T15:01:00	1015.6	20.0	57.1	13.5	246	1200	1110	1200	168	1200	3330.0
2021-03-25T15:21:00	1015.5	19.4	57.5	13.5	217	1200	1014	1200	169	1200	3042.0
2021-03-25T15:41:00	1015.4	18.7	58.0	13.5	225	1200	1038	1200	162	1200	3114.0
2021-03-25T16:01:00	1015.4	18.5	58.1	13.6	125730	1200	1011	1200	109728	1200	3033.0
2021-03-25T16:21:00	1015.3	18.1	58.5	13.2	9836	1200	1053	1200	8248	1200	3159.0
2021-03-25T16:41:00	1015.4	17.4	58.9	12.9	227	1200	1010	1200	161	1199	3030.0
2021-03-25T17:01:00	1015.4	16.8	59.4	12.8	221	1200	1078	1200	169	1200	3234.0
2021-03-25T17:21:00	1015.4	16.1	59.9	12.7	233	1199	1044	1200	165	1200	3132.0
2021-03-25T17:41:00	1015.4	15.4	60.2	12.7	206	1200	1079	1200	150	1200	3237.0
2021-03-25T18:01:00	1015.4	14.7	60.5	12.7	236	1200	1073	1200	199	1200	3219.0
2021-03-25T18:21:00	1015.5	14.1	60.7	12.6	224	1200	1067	1200	175	1200	3201.0
2021-03-25T18:41:00	1015.6	13.4	61.0	12.6	230	1200	979	1200	159	1200	2937.0
2021-03-25T19:01:00	1015.6	12.7	61.1	12.6	212	1200	1029	1200	186	1200	3087.0
2021-03-25T19:21:00	1015.5	12.0	61.4	12.6	225	1200	1017	1200	173	1200	3051.0
2021-03-25T19:41:00	1015.6	11.3	61.5	12.6	224	1200	1077	1200	174	1200	3231.0
2021-03-25T20:01:00	1015.6	10.6	61.7	12.6	214	1200	1011	1200	184	1200	3033.0
2021-03-25T20:21:00	1015.6	10.0	61.8	12.6	246	1200	1113	1200	167	1200	3339.0
2021-03-25T20:41:00	1015.7	9.4	61.9	12.6	232	1200	1024	1200	179	1200	3072.0
2021-03-25T21:01:00	1015.7	9.2	61.9	12.6	241	1200	1076	1200	185	1200	3228.0
2021-03-25T21:21:00	1015.7	9.3	61.7	12.6	198	1200	1035	1200	167	1200	3105.0
2021-03-25T21:41:00	1015.8	9.3	61.3	12.6	229	1200	1019	1200	179	1200	3057.0
2021-03-25T22:01:00	1015.7	9.0	61.1	12.6	227	1200	1028	1200	193	1200	3084.0
2021-03-25T22:21:00	1015.7	8.6	61.0	12.5	25146	1200	1007	1200	15410	1200	3021.0
2021-03-25T22:41:00	1015.7	8.2	61.1	12.5	216	1200	1026	1200	180	1200	3078.0
2021-03-25T23:01:00	1015.7	7.7	61.1	12.5	219	1200	1093	1200	186	1200	3279.0
2021-03-25T23:21:00	1015.7	7.3	61.2	12.5	239	1200	1027	1200	200	1200	3081.0
2021-03-25T23:41:00	1015.6	7.0	61.3	12.5	243	1200	1048	1200	143	1200	3144.0
2021-03-26T00:01:00	1015.6	6.8	61.2	12.5	243	1200	1040	1200	166	1200	3120.0
2021-03-26T00:21:00	1015.7	6.6	61.2	12.5	231	1200	1032	1200	177	1199	3096.0
2021-03-26T00:41:00	1015.6	6.5	61.1	12.5	218	1200	1044	1200	192	1200	3132.0
2021-03-26T01:01:00	1015.5	6.5	61.0	12.5	251	1200	1085	1200	142	1200	3255.0
2021-03-26T01:21:00	1015.5	6.5	60.8	12.5	214	1200	1041	1200	171	1200	3123.0
2021-03-26T01:41:00	1015.4	6.5	60.6	12.5	229	1200	1009	1200	174	1200	3027.0
2021-03-26T02:01:00	1015.4	6.5	60.5	12.4	233	1199	1014	1200	172	1200	3042.0
2021-03-26T02:21:00	1015.2	6.6	60.4	12.4	234	1200	1059	1200	169	1200	3177.0
2021-03-26T02:41:00	1015.4	6.6	60.4	12.4	227	1200	1088	1200	181	1200	3264.0
2021-03-26T03:01:00	1015.3	6.5	60.3	12.4	249	1200	1084	1200	201	1200	3252.0
2021-03-26T03:21:00	1015.3	6.6	60.2	12.4	210	1200	1025	1200	153	1200	3075.0
2021-03-26T03:41:00	1015.2	6.7	60.1	12.4	225	1200	1065	1200	202	1200	3195.0
2021-03-26T04:01:00	1015.2	6.8	60.0	12.4	250	1200	1084	1200	162	1200	3252.0
2021-03-26T04:21:00	1015.4	7.0	59.8	12.4	26637	1200	1078	1200	14711	1200	3234.0
2021-03-26T04:41:00	1015.6	7.1	59.7	12.4	233	1200	1053	1200	142	1200	3159.0
2021-03-26T05:01:00	1015.5	7.2	59.7	12.4	253	1200	1047	1200	166	1200	3141.0
2021-03-26T05:21:00	1015.5	7.4	59.6	12.4	221	1200	999	1200	172	1200	2997.0
2021-03-26T05:41:00	1015.5	7.5	59.6	12.4	238	1200	1101	1200	189	1200	3303.0
2021-03-26T06:01:00	1015.7	7.7	59.7	12.4	206	1200	1034	1200	171	1200	3102.0
2021-03-26T06:21:00	1015.6	7.9	59.6	12.6	227	1200	1049	1200	165	1200	3147.0
2021-03-26T06:41:00	1015.7	8.2	59.5	12.7	231	1200	1052	1200	158	1200	3156.0
2021-03-26T07:01:00	1015.9	8.7	59.3	13.0	226	1200	1031	1200	171	1200	3093.0
2021-03-26T07:21:00	1015.9	9.4	58.9	13.2	242	1200	1041	1200	166	1200	3123.0
2021-03-26T07:41:00	1016.0	9.9	58.4	13.0	243	1200	992	1200	171	1200	2976.0
2021-03-26T08:01:00	1015.9	10.1	58.4	12.9	235	1200	1052	1200	184	1200	3156.0
2021-03-26T08:21:00	1016.0	10.3	58.4	13.0	207	1200	1004	1200	183	1200	3012.0
2021-03-26T08:41:00	1015.9	10.7	58.5	13.6	232	1200	1029	1200	189	1200	3087.0
2021-03-26T09:01:00	1016.2	11.8	58.1	14.2	235	1200	1013	1200	156	1200	3039.0
2021-03-26T09:21:00	1016.2	13.1	57.1	14.2	224	1200	1044	1200	167	1199	3132.0
2021-03-26T09:41:00	1016.2	14.5	56.1	14.1	227	1200	983	1200	175	1200	2949.0
2021-03-26T10:01:00	1016.2	15.0	55.8	14.1	244	1200	1041	1200	180	1200	3123.0
2021-03-26T10:21:00	1016.0	15.2	56.0	14.1	630	1200	1022	1200	389	1200	3066.0
2021-03-26T10:41:00	1015.9	15.2	56.4	14.1	224	1200	1031	1200	197	1200	3093.0
2021-03-26T11:01:00	1015.7	15.6	56.8	14.1	238	1199	985	1200	163	1200	2955.0
2021-03-26T11:21:00	1015.7	17.3	56.2	13.6	238	1200	1070	1200	175	1200	3210.0
2021-03-26T11:41:00	1015.7	18.4	55.4	13.6	236	1200	1079	1200	189	1200	3237.0
2021-03-26T12:01:00	1015.6	19.2	55.2	13.5	264	1200	1031	1200	173	1200	3093.0
2021-03-26T12:21:00	1015.4	19.7	55.3	13.5	229	1200	1090	1200	184	1200	3270.0
2021-03-26T12:41:00	1015.3	20.1	55.5	13.5	265	1200	1030	1200	161	1200	3090.0
2021-03-26T13:01:00	1015.1	20.4	55.6	13.5	221	1200	1068	1200	185	1200	3204.0
2021-03-26T13:21:00	1014.9	20.9	55.4	13.5	240	1200	1079	1200	183	1200	3237.0
2021-03-26T13:41:00	1014.8	20.9	55.4	13.5	198	1200	1045	1200	185	1200	3135.0
2021-03-26T14:01:00	1014.7	20.7	55.8	13.4	247	1200	1025	1200	169	1200	3075.0
2021-03-26T14:21:00	1014.3	20.5	56.1	13.5	208	1199	1047	1200	175	1199	3141.0
2021-03-26T14:41:00	1014.2	20.3	56.7	13.5	253	1200	1114	1200	177	1200	3342.0
2021-03-26T15:01:00	1014.1	20.0	57.2	13.5	206	1200	1078	1200	188	1200	3234.0
2021-03-26T15:21:00	1013.8	19.8	57.6	13.5	245	1200	1108	1200	174	1200	3324.0
2021-03-26T15:41:00	1013.6	19.6	58.0	13.5	225	1200	1032	1200	177	1199	3096.0
2021-03-26T16:01:00	1013.4	19.2	58.6	13.5	212	1200	1077	1200	196	1200	3231.0
2021-03-26T16:21:00	1013.2	18.9	58.8	13.5	996	1200	1059	1200	921	1200	3177.0
2021-03-26T16:41:00	1013.0	18.4	59.2	12.9	454	1200	1069	1200	389	1200	3207.0
2021-03-26T17:01:00	1013.0	17.7	59.7	12.8	241	1200	1069	1200	177	1200	3207.0
2021-03-26T17:21:00	1012.8	16.8	60.2	12.7	248	1200	1087	1200	180	1200	3261.0
2021-03-26T17:41:00	1012.7	16.0	60.6	12.7	231	1199	1048	1200	170	1200	3144.0
2021-03-26T18:01:00	1012.6	15.2	60.9	12.6	238	1200	1054	1200	161	1200	3162.0
2021-03-26T18:21:00	1012.5	14.4	61.2	12.6	241	1200	1152	1200	178	1200	3456.0
2021-03-26T18:41:00	1012.4	13.8	61.4	12.6	220	1200	1086	1200	184	1200	3258.0
2021-03-26T19:01:00	1012.3	13.2	61.5	12.6	221	1200	1056	1200	173	1200	3168.0
2021-03-26T19:21:00	1012.2	12.6	61.6	12.6	235	1200	1036	1200	171	1200	3108.0
2021-03-26T19:41:00	1011.9	12.2	61.7	12.6	256	1200	1082	1200	186	1200	3246.0
2021-03-26T20:01:00	1011.8	11.8	61.7	12.6	243	1200	1040	1200	184	1200	3120.0
2021-03-26T20:21:00	1011.6	11.4	61.7	12.6	268	1200	1054	1200	168	1200	3162.0
2021-03-26T20:41:00	1011.4	11.0	61.7	12.6	261	1200	1036	1200	178	1200	3108.0
2021-03-26T21:01:00	1011.3	10.7	61.6	12.6	245	1200	1000	1200	175	1200	3000.0
2021-03-26T21:21:00	1011.2	10.3	61.6	12.6	237	1200	1051	1200	180	1200	3153.0
2021-03-26T21:41:00	1010.9	10.0	61.6	12.6	244	1200	1098	1200	153	1200	3294.0
2021-03-26T22:01:00	1010.8	9.7	61.7	12.6	234	1200	1041	1200	195	1200	3123.0
2021-03-26T22:21:00	1010.5	9.6	61.7	12.5	247	1200	1103	1200	196	1200	3309.0
2021-03-26T22:41:00	1010.3	9.4	61.5	12.5	438	1200	1142	1200	222	1199	3426.0
2021-03-26T23:01:00	1009.9	9.1	61.5	12.5	222	1200	1095	1200	171	1200	3285.0
2021-03-26T23:21:00	1009.6	8.9	61.6	12.5	273	1200	1018	1200	190	1200	3054.0
2021-03-26T23:41:00	1009.4	8.8	61.7	12.5	235	1200	1110	1200	198	1200	3330.0
2021-03-27T00:01:00	1009.2	8.8	61.6	12.5	233	1200	1093	1200	157	1200	3279.0
2021-03-27T00:21:00	1009.0	8.7	61.6	12.5	269	1200	1070	1200	190	1200	3210.0
2021-03-27T00:41:00	1008.7	8.6	61.5	12.5	233	1200	1112	1200	199	1200	3336.0
2021-03-27T01:01:00	1008.4	8.7	61.4	12.5	260	1200	1134	1200	176	1200	3402.0
2021-03-27T01:21:00	1008.1	8.6	61.2	12.5	236	1200	1133	1200	198	1200	3399.0
2021-03-27T01:41:00	1007.8	8.6	61.2	12.4	264	1200	1060	1200	194	1200	3180.0
2021-03-27T02:01:00	1007.7	8.5	61.1	12.4	271	1199	1122	1200	164	1200	3366.0
2021-03-27T02:21:00	1007.6	8.5	61.1	12.4	266	1200	1145	1200	169	1200	3435.0
2021-03-27T02:41:00	1007.5	8.5	60.9	12.4	260	1200	1111	1200	183	1200	3333.0
2021-03-27T03:01:00	1007.4	8.5	61.0	12.4	273	1200	1142	1200	204	1200	3426.0
2021-03-27T03:21:00	1007.2	8.5	61.0	12.4	240	1200	1108	1200	163	1200	3324.0
2021-03-27T03:41:00	1007.2	8.5	60.9	12.4	243	1200	1109	1200	189	1200	3327.0
2021-03-27T04:01:00	1007.2	8.5	60.8	12.4	204	1200	1155	1200	178	1200	3465.0
2021-03-27T04:21:00	1007.1	8.5	60.8	12.4	227	1200	1075	1200	181	1200	3225.0
2021-03-27T04:41:00	1007.0	8.5	60.6	12.4	4019	1200	1080	1200	2181	1200	3240.0
2021-03-27T05:01:00	1007.0	8.4	60.6	12.4	250	1200	1123	1200	190	1200	3369.0
2021-03-27T05:21:00	1006.9	8.4	60.7	12.5	248	1200	1109	1200	184	1200	3327.0
2021-03-27T05:41:00	1006.8	8.6	60.6	12.5	256	1200	1098	1200	165	1200	3294.0
2021-03-27T06:01:00	1006.6	9.0	60.4	12.5	259	1200	1122	1200	192	1200	3366.0
2021-03-27T06:21:00	1006.6	9.5	60.1	13.1	242	1200	1102	1200	188	1200	3306.0
2021-03-27T06:41:00	1006.8	10.2	59.4	12.6	262	1200	1117	1200	205	1200	3351.0
2021-03-27T07:01:00	1006.8	10.1	59.4	12.5	245	1200	1146	1200	187	1199	3438.0
2021-03-27T07:21:00	1007.5	10.1	59.7	12.5	236	1200	1128	1200	163	1200	3384.0
2021-03-27T07:41:00	1009.2	10.1	60.3	12.4	278	1200	1072	1200	181	1200	3216.0
2021-03-27T08:01:00	1009.5	9.6	60.8	12.7	221	1200	1025	1200	159	1200	3075.0
2021-03-27T08:21:00	1010.5	9.2	61.3	12.5	268	1200	1089	1200	178	1200	3267.0
2021-03-27T08:41:00	1010.6	9.0	61.7	12.9	250	1200	1057	1200	199	1200	3171.0
2021-03-27T09:01:00	1011.2	8.8	61.9	13.0	264	1200	1111	1200	188	1200	3333.0
2021-03-27T09:21:00	1011.5	9.0	62.2	13.3	253	1200	1067	1200	190	1200	3201.0
2021-03-27T09:41:00	1011.7	9.3	62.6	13.5	235	1200	1049	1200	191	1200	3147.0
2021-03-27T10:01:00	1012.1	9.7	62.5	13.7	264	1200	1019	1200	175	1200	3057.0
2021-03-27T10:21:00	1012.0	10.5	62.1	14.2	226	1200	1028	1200	168	1200	3084.0
2021-03-27T10:41:00	1012.7	10.8	60.4	14.2	1717	1200	1027	1200	397	1200	3081.0
2021-03-27T11:01:00	1012.7	10.8	60.4	14.2	228	1199	1012	1200	174	1200	3036.0
2021-03-27T11:21:00	1013.0	11.6	60.0	14.2	227	1200	1078	1200	182	1200	3234.0
2021-03-27T11:41:00	1013.1	12.4	58.5	14.1	263	1200	1044	1200	162	1200	3132.0
2021-03-27T12:01:00	1012.9	13.0	58.0	14.1	235	1200	1024	1200	167	1200	3072.0
2021-03-27T12:21:00	1013.2	13.8	57.1	13.7	253	1200	1063	1200	179	1200	3189.0
2021-03-27T12:41:00	1014.1	13.1	56.6	13.7	232	1200	1050	1200	199	1200	3150.0
2021-03-27T13:01:00	1014.2	11.9	58.1	13.7	242	1200	1039	1200	186	1200	3117.0
2021-03-27T13:21:00	1014.4	11.6	59.0	13.7	251	1200	1044	1200	177	1200	3132.0
2021-03-27T13:41:00	1014.5	11.3	59.2	13.8	259	1200	993	1200	196	1200	2979.0
2021-03-27T14:01:00	1015.1	10.9	59.5	13.8	234	1200	1074	1200	182	1200	3222.0
