# See crns_meta.json and crns_attributes.txt for further details.
datetime	press1	temp1	relhum1	volt	press4	counts1	nsecs1	cph_filtered
2020-01-31T03:32:00	993.6	10.5	67.3	12.6	nan	264	1200	792.0
2020-01-31T03:52:00	994.0	10.7	67.4	12.6	nan	264	1200	792.0
2020-01-31T04:12:00	994.3	10.9	67.4	12.6	nan	261	1200	783.0
2020-01-31T04:32:00	994.8	11.0	67.0	12.6	nan	254	1200	762.0
2020-01-31T04:52:00	995.2	11.2	66.6	12.6	nan	246	1200	738.0
2020-01-31T05:12:00	995.4	11.3	67.1	12.6	nan	275	1200	825.0
2020-01-31T05:32:00	995.7	11.4	66.8	12.6	nan	258	1200	774.0
2020-01-31T05:52:00	996.2	11.4	66.4	12.6	nan	270	1200	810.0
2020-01-31T06:12:00	996.6	11.5	66.2	12.6	nan	252	1200	756.0
2020-01-31T06:32:00	997.0	11.4	66.0	12.6	nan	257	1200	771.0
2020-01-31T06:52:00	997.5	11.2	66.0	12.6	nan	283	1200	849.0
2020-01-31T07:12:00	997.8	11.1	66.0	12.6	nan	255	1200	765.0
2020-01-31T07:32:00	998.5	11.1	65.8	12.7	nan	227	1200	681.0
2020-01-31T07:52:00	999.0	11.1	65.7	12.8	nan	245	1199	735.6
2020-01-31T08:12:00	999.3	11.2	65.5	12.9	nan	247	1200	741.0
2020-01-31T08:32:00	999.3	11.4	65.6	13.7	nan	237	1200	711.0
2020-01-31T08:52:00	999.5	12.0	65.8	14.6	nan	271	1200	813.0
2020-01-31T09:12:00	1000.0	12.7	65.3	14.5	nan	227	1200	681.0
2020-01-31T09:32:00	1000.3	13.4	64.5	14.5	nan	271	1200	813.0
2020-01-31T09:52:00	1000.6	13.9	63.6	14.5	nan	263	1200	789.0
2020-01-31T10:12:00	1000.9	14.2	62.8	14.5	nan	233	1200	699.0
2020-01-31T10:32:00	1001.3	14.4	62.3	14.5	nan	271	1200	813.0
2020-01-31T10:52:00	1001.4	14.5	62.1	14.5	nan	253	1200	759.0
2020-01-31T11:12:00	1001.4	14.4	61.9	14.5	nan	254	1200	762.0
2020-01-31T11:32:00	1001.5	14.4	61.9	14.5	nan	237	1199	711.6
2020-01-31T11:52:00	1001.5	14.3	62.1	13.8	nan	222	1200	666.0
2020-01-31T12:12:00	1001.6	14.3	62.2	13.5	nan	243	1199	729.6
2020-01-31T12:32:00	1001.7	14.3	62.4	13.8	nan	259	1200	777.0
2020-01-31T12:52:00	1001.6	14.5	62.5	13.8	nan	260	1200	780.0
2020-01-31T13:12:00	1001.8	14.7	62.4	13.8	nan	247	1200	741.0
2020-01-31T13:32:00	1001.9	14.7	62.3	13.8	nan	250	1200	750.0
2020-01-31T13:52:00	1001.9	14.6	62.3	13.2	nan	235	1200	705.0
2020-01-31T14:12:00	1002.1	14.4	62.4	13.2	nan	263	1200	789.0
2020-01-31T14:32:00	1002.1	14.2	62.5	13.2	nan	221	1200	663.0
2020-01-31T14:52:00	1002.1	14.2	62.6	13.1	nan	256	1200	768.0
2020-01-31T15:12:00	1002.1	14.0	62.6	13.0	nan	231	1200	693.0
2020-01-31T15:32:00	1002.1	13.9	62.6	13.0	nan	259	1200	777.0
2020-01-31T15:52:00	1001.9	13.7	62.6	13.0	nan	253	1200	759.0
2020-01-31T16:12:00	1002.3	13.5	62.7	12.9	nan	245	1200	735.0
2020-01-31T16:32:00	1002.2	13.2	62.7	12.9	nan	241	1199	723.6
2020-01-31T16:52:00	1002.3	12.8	62.8	12.9	nan	245	1200	735.0
2020-01-31T17:12:00	1002.4	12.6	63.0	12.9	nan	252	1200	756.0
2020-01-31T17:32:00	1002.4	12.6	63.1	12.9	nan	247	1200	741.0
2020-01-31T17:52:00	1002.3	12.6	63.2	12.9	nan	230	1200	690.0
2020-01-31T18:12:00	1002.3	12.5	63.2	12.9	nan	245	1200	735.0
2020-01-31T18:32:00	1002.2	12.5	63.1	12.9	nan	259	1200	777.0
2020-01-31T18:52:00	1002.2	12.4	63.1	12.9	nan	223	1200	669.0
2020-01-31T19:12:00	1002.0	12.3	63.2	12.9	nan	271	1200	813.0
2020-01-31T19:32:00	1002.0	12.3	63.2	12.9	nan	244	1200	732.0
2020-01-31T19:52:00	1002.0	12.3	63.2	12.8	nan	262	1200	786.0
2020-01-31T20:12:00	1002.0	12.2	63.2	12.8	nan	258	1200	774.0
2020-01-31T20:32:00	1002.1	12.2	63.3	12.8	nan	244	1200	732.0
2020-01-31T20:52:00	1002.3	12.2	63.4	12.8	nan	242	1200	726.0
2020-01-31T21:12:00	1001.9	12.3	63.5	12.8	nan	231	1199	693.6
2020-01-31T21:32:00	1002.1	12.4	63.5	12.8	nan	241	1200	723.0
2020-01-31T21:52:00	1002.1	12.6	63.6	12.8	nan	235	1200	705.0
2020-01-31T22:12:00	1001.6	12.7	63.6	12.8	nan	249	1200	747.0
2020-01-31T22:32:00	1001.4	12.8	63.7	12.8	nan	244	1200	732.0
2020-01-31T22:52:00	1001.7	12.8	63.5	12.8	nan	253	1200	759.0
2020-01-31T23:12:00	1001.7	12.8	63.6	12.8	nan	242	1200	726.0
2020-01-31T23:32:00	1001.4	12.9	63.7	12.8	nan	236	1200	708.0
2020-01-31T23:52:00	1001.4	13.0	63.8	12.8	nan	256	1200	768.0
2020-02-01T00:12:04	1001.4	13.1	63.8	12.8	nan	272	1204	813.3
2020-02-01T00:32:00	1001.4	13.3	64.0	12.8	nan	227	1196	683.3
2020-02-01T00:52:00	1001.2	13.5	64.2	12.8	nan	220	1200	660.0
2020-02-01T01:12:00	1001.1	13.7	64.0	12.8	nan	235	1200	705.0
2020-02-01T01:32:00	1001.1	13.8	63.9	12.8	nan	233	1200	699.0
2020-02-01T01:52:00	1000.9	13.9	63.9	12.8	nan	255	1199	765.6
2020-02-01T02:12:00	1000.5	13.9	63.8	12.8	nan	271	1200	813.0
2020-02-01T02:32:00	1000.6	13.9	63.8	12.8	nan	259	1200	777.0
2020-02-01T02:52:00	1000.4	13.9	63.8	12.7	nan	281	1200	843.0
2020-02-01T03:12:00	1000.1	13.8	63.9	12.7	nan	245	1200	735.0
2020-02-01T03:32:00	1000.1	13.9	63.8	12.7	nan	236	1200	708.0
2020-02-01T03:52:00	999.8	13.9	63.8	12.7	nan	243	1200	729.0
2020-02-01T04:12:00	999.6	13.8	63.7	12.7	nan	246	1200	738.0
2020-02-01T04:32:00	999.6	13.8	63.7	12.7	nan	253	1200	759.0
2020-02-01T04:52:00	999.4	13.7	63.7	12.7	nan	258	1200	774.0
2020-02-01T05:12:00	999.4	13.6	63.6	12.7	nan	247	1200	741.0
2020-02-01T05:32:00	999.2	13.4	63.4	12.7	nan	264	1200	792.0
2020-02-01T05:52:00	999.1	13.2	63.3	12.7	nan	232	1200	696.0
2020-02-01T06:12:00	999.0	13.0	63.4	12.7	nan	236	1199	708.6
2020-02-01T06:32:00	999.0	12.9	63.7	12.7	nan	258	1200	774.0
2020-02-01T06:52:00	999.1	13.0	63.8	12.7	nan	272	1200	816.0
2020-02-01T07:12:00	999.0	13.1	63.9	12.7	nan	287	1200	861.0
2020-02-01T07:32:00	999.0	13.2	63.8	12.7	nan	296	1200	888.0
2020-02-01T07:52:00	998.9	13.2	63.9	12.7	nan	269	1200	807.0
2020-02-01T08:12:00	998.7	13.4	63.9	12.9	nan	249	1200	747.0
2020-02-01T08:32:00	998.5	13.5	63.9	12.9	nan	248	1200	744.0
2020-02-01T08:52:00	998.3	13.7	64.1	13.0	nan	217	1200	651.0
2020-02-01T09:12:00	998.2	13.9	64.0	13.1	nan	269	1200	807.0
2020-02-01T09:32:00	997.9	14.2	64.0	13.0	nan	259	1200	777.0
2020-02-01T09:52:00	997.9	14.3	63.8	13.0	nan	244	1200	732.0
2020-02-01T10:12:00	997.9	14.1	63.8	12.9	nan	264	1200	792.0
2020-02-01T10:32:00	997.9	13.8	64.4	13.2	nan	245	1199	735.6
2020-02-01T10:52:00	997.7	13.7	64.8	13.1	nan	252	1200	756.0
2020-02-01T11:12:00	997.4	13.6	65.0	13.1	nan	247	1200	741.0
2020-02-01T11:32:00	997.0	13.6	65.2	13.1	nan	256	1199	768.6
2020-02-01T11:52:00	996.7	13.5	65.2	13.0	nan	260	1200	780.0
2020-02-01T12:12:00	996.4	13.4	65.4	13.0	nan	271	1200	813.0
2020-02-01T12:32:00	996.3	13.4	65.7	13.1	nan	255	1200	765.0
2020-02-01T12:52:00	995.9	13.4	65.7	13.1	nan	261	1200	783.0
2020-02-01T13:12:00	995.8	13.4	65.8	13.1	nan	255	1200	765.0
2020-02-01T13:32:00	995.6	13.5	65.6	13.1	nan	242	1200	726.0
2020-02-01T13:52:00	995.4	13.5	65.7	13.0	nan	243	1200	729.0
2020-02-01T14:12:00	995.4	13.5	66.1	13.0	nan	245	1200	735.0
2020-02-01T14:32:00	995.4	13.5	66.5	12.9	nan	268	1200	804.0
2020-02-01T14:52:00	995.2	13.5	66.7	12.9	nan	261	1200	783.0
2020-02-01T15:12:00	995.2	13.5	66.7	12.8	nan	226	1199	678.6
2020-02-01T15:32:00	995.2	13.4	66.9	12.8	nan	277	1200	831.0
2020-02-01T15:52:00	995.2	13.4	67.2	12.8	nan	241	1200	723.0
2020-02-01T16:12:00	995.3	13.3	67.4	12.7	nan	253	1200	759.0
2020-02-01T16:32:00	995.2	13.3	67.3	12.7	nan	265	1200	795.0
2020-02-01T16:52:00	995.4	13.3	67.3	12.7	nan	227	1200	681.0
2020-02-01T17:12:00	995.7	13.3	67.2	12.7	nan	218	1200	654.0
2020-02-01T17:32:00	996.0	13.3	67.2	12.7	nan	283	1200	849.0
2020-02-01T17:52:00	996.0	13.2	67.4	12.7	nan	237	1200	711.0
2020-02-01T18:12:00	996.3	13.2	67.4	12.7	nan	279	1200	837.0
2020-02-01T18:32:00	996.6	13.1	67.2	12.6	nan	254	1200	762.0
2020-02-01T18:52:00	996.6	13.0	67.0	12.6	nan	224	1200	672.0
2020-02-01T19:12:00	996.7	12.8	66.8	12.6	nan	262	1200	786.0
2020-02-01T19:32:00	997.0	12.6	66.5	12.6	nan	240	1199	720.6
2020-02-01T19:52:00	997.1	12.4	66.3	12.6	nan	228	1200	684.0
2020-02-01T20:12:00	997.4	12.2	65.9	12.6	nan	260	1200	780.0
2020-02-01T20:32:00	998.0	12.0	65.6	12.6	nan	258	1200	774.0
2020-02-01T20:52:00	998.3	11.7	65.3	12.6	nan	251	1200	753.0
2020-02-01T21:12:00	998.6	11.5	65.3	12.6	nan	224	1200	672.0
2020-02-01T21:32:00	998.8	11.3	65.2	12.6	nan	261	1200	783.0
2020-02-01T21:52:00	998.8	11.0	65.1	12.6	nan	251	1200	753.0
2020-02-01T22:12:00	998.9	10.8	65.0	12.6	nan	273	1200	819.0
2020-02-01T22:32:00	999.1	10.7	65.0	12.6	nan	234	1200	702.0
2020-02-01T22:52:00	999.3	10.7	65.0	12.6	nan	248	1200	744.0
2020-02-01T23:12:00	999.5	10.6	64.9	12.6	nan	236	1200	708.0
2020-02-01T23:32:00	999.6	10.4	64.7	12.6	nan	257	1200	771.0
2020-02-01T23:52:00	999.5	10.3	64.7	12.6	nan	241	1200	723.0
2020-02-02T00:12:00	999.5	10.3	64.8	12.6	nan	270	1199	810.7
2020-02-02T00:32:00	999.7	10.3	64.7	12.6	nan	259	1200	777.0
2020-02-02T00:52:00	1000.0	10.3	64.6	12.6	nan	224	1200	672.0
2020-02-02T01:12:00	1000.1	10.3	64.5	12.6	nan	218	1200	654.0
2020-02-02T01:32:00	1000.2	10.3	64.3	12.6	nan	232	1200	696.0
2020-02-02T01:52:00	1000.5	10.2	64.2	12.6	nan	257	1200	771.0
2020-02-02T02:12:00	1000.6	10.1	64.3	12.6	nan	271	1200	813.0
2020-02-02T02:32:00	1000.8	10.1	64.3	12.6	nan	263	1200	789.0
2020-02-02T02:52:00	1000.7	10.3	64.3	12.6	nan	269	1200	807.0
2020-02-02T03:12:00	1000.8	10.3	64.1	12.6	nan	245	1200	735.0
2020-02-02T03:32:00	1000.9	10.4	64.0	12.6	nan	261	1200	783.0
2020-02-02T03:52:00	1001.0	10.5	64.0	12.6	nan	220	1200	660.0
2020-02-02T04:12:00	1001.1	10.6	63.9	12.6	nan	235	1200	705.0
2020-02-02T04:32:00	1001.1	10.6	63.8	12.6	nan	281	1200	843.0
2020-02-02T04:52:00	1001.3	10.7	63.8	12.6	nan	253	1199	759.6
2020-02-02T05:12:00	1001.4	10.7	63.9	12.6	nan	255	1200	765.0
2020-02-02T05:32:00	1001.6	10.7	63.7	12.6	nan	225	1200	675.0
2020-02-02T05:52:00	1001.6	10.7	63.8	12.6	nan	260	1200	780.0
2020-02-02T06:12:00	1001.7	10.7	63.9	12.5	nan	256	1200	768.0
2020-02-02T06:32:00	1001.8	10.6	64.0	12.5	nan	282	1200	846.0
2020-02-02T06:52:00	1001.8	10.7	64.0	12.5	nan	252	1200	756.0
2020-02-02T07:12:00	1002.0	10.6	64.0	12.6	nan	271	1200	813.0
2020-02-02T07:32:00	1001.9	10.7	64.1	12.6	nan	239	1200	717.0
2020-02-02T07:52:00	1002.2	10.7	64.1	12.6	nan	264	1200	792.0
2020-02-02T08:12:00	1002.5	10.7	64.1	12.6	nan	216	1200	648.0
2020-02-02T08:32:00	1002.7	10.8	64.1	12.7	nan	245	1200	735.0
2020-02-02T08:52:00	1002.7	10.9	64.1	12.7	nan	227	1200	681.0
2020-02-02T09:12:00	1002.7	11.0	64.1	12.9	nan	238	1200	714.0
2020-02-02T09:32:00	1002.5	11.1	64.0	12.8	nan	238	1199	714.6
2020-02-02T09:52:00	1002.7	11.1	64.0	13.0	nan	262	1200	786.0
2020-02-02T10:12:00	1002.6	11.2	64.0	12.9	nan	219	1200	657.0
2020-02-02T10:32:00	1002.6	11.3	63.9	12.9	nan	248	1200	744.0
2020-02-02T10:52:00	1002.5	11.3	63.8	12.9	nan	256	1200	768.0
2020-02-02T11:12:00	1002.2	11.3	63.8	13.0	nan	234	1200	702.0
2020-02-02T11:32:00	1002.1	11.4	63.7	13.0	nan	261	1198	784.3
2020-02-02T11:52:00	1002.0	11.4	63.7	12.9	nan	243	1200	729.0
2020-02-02T12:12:00	1001.8	11.2	63.6	12.8	nan	237	1200	711.0
2020-02-02T12:32:00	1001.6	11.0	63.7	12.8	nan	226	1200	678.0
2020-02-02T12:52:00	1001.4	10.8	63.8	12.8	nan	227	1200	681.0
2020-02-02T13:12:00	1001.3	10.6	63.9	12.9	nan	260	1200	780.0
2020-02-02T13:32:00	1001.1	10.5	64.2	12.9	nan	214	1200	642.0
2020-02-02T13:52:00	1000.9	10.4	64.3	13.1	nan	257	1200	771.0
2020-02-02T14:12:00	1000.6	10.4	64.6	13.0	nan	241	1199	723.6
2020-02-02T14:32:00	1000.5	10.3	64.6	13.0	nan	239	1200	717.0
2020-02-02T14:52:00	1000.4	10.2	64.7	12.9	nan	260	1200	780.0
2020-02-02T15:12:00	1000.7	10.0	64.6	12.8	nan	264	1200	792.0
2020-02-02T15:32:00	1000.8	9.8	64.6	12.7	nan	219	1200	657.0
2020-02-02T15:52:00	1000.7	9.6	64.6	12.7	nan	258	1200	774.0
2020-02-02T16:12:00	1000.6	9.4	64.4	12.7	nan	252	1200	756.0
2020-02-02T16:32:00	1001.0	9.2	64.4	12.6	nan	247	1200	741.0
2020-02-02T16:52:00	1000.9	9.1	64.3	12.6	nan	228	1200	684.0
2020-02-02T17:12:00	1000.9	9.0	64.2	12.6	nan	243	1200	729.0
2020-02-02T17:32:00	1001.1	8.9	64.1	12.6	nan	240	1200	720.0
2020-02-02T17:52:00	1001.1	8.8	64.1	12.6	nan	252	1200	756.0
2020-02-02T18:12:00	1000.9	8.7	64.2	12.6	nan	237	1200	711.0
2020-02-02T18:32:00	1001.3	8.6	64.2	12.6	nan	250	1200	750.0
2020-02-02T18:52:00	1001.1	8.5	64.2	12.5	nan	215	1200	645.0
2020-02-02T19:12:00	1001.2	8.5	64.2	12.5	nan	258	1199	774.6
2020-02-02T19:32:00	1001.3	8.4	64.2	12.5	nan	228	1200	684.0
2020-02-02T19:52:00	1001.3	8.4	64.2	12.5	nan	250	1200	750.0
2020-02-02T20:12:00	1001.6	8.3	64.3	12.5	nan	265	1200	795.0
2020-02-02T20:32:00	1001.6	8.3	64.4	12.5	nan	221	1200	663.0
2020-02-02T20:52:00	1001.6	8.3	64.4	12.5	nan	255	1200	765.0
2020-02-02T21:12:00	1001.8	8.3	64.4	12.5	nan	226	1200	678.0
2020-02-02T21:32:00	1001.9	8.2	64.3	12.5	nan	228	1200	684.0
2020-02-02T21:52:00	1001.9	8.2	64.3	12.5	nan	268	1200	804.0
2020-02-02T22:12:00	1001.9	8.2	64.2	12.5	nan	227	1200	681.0
2020-02-02T22:32:00	1002.0	8.2	64.2	12.5	nan	255	1200	765.0
2020-02-02T22:52:00	1002.1	8.2	64.2	12.5	nan	234	1200	702.0
2020-02-02T23:12:00	1002.3	8.2	64.1	12.5	nan	217	1200	651.0
2020-02-02T23:32:00	1002.3	8.2	64.1	12.5	nan	237	1200	711.0
2020-02-02T23:52:00	1002.1	8.2	64.1	12.5	nan	249	1200	747.0
2020-02-03T00:12:00	1002.3	8.1	64.2	12.5	nan	260	1199	780.7
2020-02-03T00:32:00	1002.1	8.1	64.2	12.5	nan	237	1200	711.0
2020-02-03T00:52:00	1002.2	8.1	64.1	12.5	nan	237	1200	711.0
2020-02-03T01:12:00	1002.4	8.0	64.1	12.5	nan	250	1200	750.0
2020-02-03T01:32:00	1002.3	8.0	64.1	12.5	nan	243	1200	729.0
2020-02-03T01:52:00	1002.4	8.1	64.3	12.5	nan	264	1200	792.0
2020-02-03T02:12:00	1002.1	8.1	64.5	12.5	nan	241	1200	723.0
2020-02-03T02:32:00	1002.0	8.1	64.6	12.5	nan	246	1200	738.0
2020-02-03T02:52:00	1002.1	8.1	64.5	12.5	nan	257	1200	771.0
2020-02-03T03:12:00	1002.1	8.1	64.5	12.5	nan	258	1200	774.0
2020-02-03T03:32:00	1002.0	8.1	64.6	12.5	nan	234	1200	702.0
2020-02-03T03:52:00	1001.9	8.2	64.7	12.5	nan	230	1200	690.0
2020-02-03T04:12:00	1001.9	8.2	64.6	12.5	nan	230	1200	690.0
2020-02-03T04:32:00	1002.3	8.3	64.6	12.5	nan	256	1200	768.0
2020-02-03T04:52:00	1002.6	8.3	64.8	12.5	nan	250	1200	750.0
2020-02-03T05:12:00	1002.3	8.4	64.9	12.5	nan	240	1199	720.6
2020-02-03T05:32:00	1002.3	8.5	64.6	12.5	nan	233	1200	699.0
2020-02-03T05:52:00	1002.8	8.4	64.5	12.5	nan	240	1200	720.0
2020-02-03T06:12:00	1002.9	8.4	64.7	12.5	nan	240	1200	720.0
2020-02-03T06:32:00	1002.8	8.3	64.6	12.5	nan	247	1200	741.0
2020-02-03T06:52:00	1002.8	8.1	64.4	12.5	nan	230	1200	690.0
2020-02-03T07:12:00	1003.0	8.1	64.6	12.5	nan	235	1200	705.0
2020-02-03T07:32:00	1003.0	8.2	64.8	12.5	nan	208	1200	624.0
2020-02-03T07:52:00	1003.1	8.3	64.9	12.6	nan	228	1200	684.0
2020-02-03T08:12:00	1003.1	8.4	65.0	12.6	nan	210	1200	630.0
2020-02-03T08:32:00	1003.3	8.6	65.0	12.6	nan	220	1200	660.0
2020-02-03T08:52:00	1003.4	8.8	65.1	12.8	nan	243	1200	729.0
2020-02-03T09:12:00	1003.5	9.0	65.5	12.9	nan	254	1200	762.0
2020-02-03T09:32:00	1003.6	9.3	66.0	13.6	nan	222	1200	666.0
2020-02-03T09:52:00	1003.7	9.9	66.3	13.3	nan	232	1200	696.0
2020-02-03T10:12:00	1003.8	10.5	66.3	14.8	nan	237	1199	711.6
2020-02-03T10:32:00	1003.9	11.3	66.2	13.7	nan	226	1200	678.0
2020-02-03T10:52:00	1003.9	11.6	65.6	13.6	nan	232	1200	696.0
2020-02-03T11:12:00	1003.7	12.1	65.6	13.7	nan	239	1200	717.0
2020-02-03T11:32:00	1003.6	12.5	65.2	13.9	nan	258	1199	774.6
2020-02-03T11:52:00	1003.7	13.1	65.3	13.7	nan	252	1200	756.0
2020-02-03T12:12:00	1003.5	13.4	64.7	13.2	nan	261	1200	783.0
2020-02-03T12:32:00	1003.4	13.3	64.4	13.6	nan	249	1200	747.0
2020-02-03T12:52:00	1003.1	13.3	64.4	13.4	nan	265	1200	795.0
2020-02-03T13:12:00	1003.2	13.4	64.4	13.3	nan	237	1200	711.0
2020-02-03T13:32:00	1003.2	13.2	64.3	13.1	nan	239	1200	717.0
2020-02-03T13:52:00	1003.2	12.9	64.5	13.1	nan	245	1200	735.0
2020-02-03T14:12:00	1003.3	12.6	64.8	13.1	nan	231	1200	693.0
2020-02-03T14:32:00	1003.5	12.4	65.0	13.2	nan	237	1200	711.0
2020-02-03T14:52:00	1003.5	12.3	64.9	13.2	nan	237	1199	711.6
2020-02-03T15:12:00	1003.6	12.3	64.9	13.2	nan	208	1200	624.0
2020-02-03T15:32:00	1003.5	12.2	64.8	13.0	nan	238	1200	714.0
2020-02-03T15:52:00	1003.4	12.0	64.8	13.0	nan	231	1200	693.0
2020-02-03T16:12:00	1003.3	11.8	64.9	12.9	nan	245	1200	735.0
2020-02-03T16:32:00	1003.3	11.7	65.1	12.9	nan	266	1200	798.0
2020-02-03T16:52:00	1003.6	11.6	65.2	12.9	nan	239	1200	717.0
2020-02-03T17:12:00	1003.6	11.5	65.1	12.9	nan	251	1200	753.0
2020-02-03T17:32:00	1003.8	11.3	65.0	12.9	nan	225	1200	675.0
2020-02-03T17:52:00	1003.6	11.1	65.0	12.9	nan	248	1200	744.0
2020-02-03T18:12:00	1003.6	10.9	65.2	12.9	nan	192	1200	576.0
2020-02-03T18:32:00	1003.6	10.9	65.4	12.9	nan	249	1200	747.0
2020-02-03T18:52:00	1003.5	10.9	65.6	12.9	nan	216	1200	648.0
2020-02-03T19:12:00	1003.4	10.8	65.6	12.8	nan	231	1200	693.0
2020-02-03T19:32:00	1003.3	10.7	65.6	12.8	nan	223	1199	669.6
2020-02-03T19:52:00	1003.2	10.6	65.5	12.8	nan	238	1200	714.0
2020-02-03T20:12:00	1003.1	10.5	65.3	12.8	nan	233	1200	699.0
2020-02-03T20:32:00	1003.0	10.4	65.2	12.8	nan	246	1200	738.0
2020-02-03T20:52:00	1002.8	10.2	65.1	12.8	nan	233	1200	699.0
2020-02-03T21:12:00	1002.5	10.1	65.0	12.8	nan	229	1200	687.0
2020-02-03T21:32:00	1002.2	9.9	65.0	12.8	nan	241	1200	723.0
2020-02-03T21:52:00	1001.8	9.9	65.0	12.8	nan	240	1200	720.0
2020-02-03T22:12:00	1001.2	9.7	65.0	12.8	nan	252	1200	756.0
2020-02-03T22:32:00	1000.7	9.7	65.0	12.8	nan	244	1200	732.0
2020-02-03T22:52:00	1000.2	9.6	64.9	12.8	nan	264	1200	792.0
2020-02-03T23:12:00	999.6	9.5	64.7	12.8	nan	274	1200	822.0
2020-02-03T23:32:00	999.3	9.4	64.6	12.8	nan	240	1200	720.0
2020-02-03T23:52:00	998.9	9.3	64.6	12.8	nan	220	1200	660.0
2020-02-04T00:12:00	998.6	9.3	64.6	12.8	nan	246	1199	738.6
2020-02-04T00:32:00	998.4	9.2	64.6	12.7	nan	238	1200	714.0
2020-02-04T00:52:00	997.9	9.2	64.5	12.7	nan	278	1200	834.0
2020-02-04T01:12:00	997.7	9.1	64.4	12.7	nan	240	1200	720.0
2020-02-04T01:32:00	997.4	9.0	64.4	12.7	nan	254	1200	762.0
2020-02-04T01:52:00	997.2	9.0	64.4	12.7	nan	237	1200	711.0
2020-02-04T02:12:00	997.1	8.9	64.3	12.7	nan	262	1200	786.0
2020-02-04T02:32:00	996.7	8.8	64.2	12.7	nan	227	1200	681.0
2020-02-04T02:52:00	996.5	8.7	64.2	12.7	nan	276	1200	828.0
2020-02-04T03:12:00	996.4	8.5	64.1	12.7	nan	267	1200	801.0
2020-02-04T03:32:00	996.3	8.3	64.0	12.7	nan	264	1200	792.0
2020-02-04T03:52:00	996.3	8.1	64.0	12.7	nan	251	1200	753.0
2020-02-04T04:12:00	996.4	8.0	64.2	12.7	nan	248	1200	744.0
2020-02-04T04:32:00	996.5	7.9	64.3	12.7	nan	258	1200	774.0
2020-02-04T04:52:00	996.6	7.8	64.5	12.7	nan	261	1200	783.0
2020-02-04T05:12:00	996.9	7.8	64.6	12.7	nan	263	1199	789.7
2020-02-04T05:32:00	997.3	7.8	64.8	12.7	nan	271	1200	813.0
2020-02-04T05:52:00	997.7	7.7	65.3	12.6	nan	269	1200	807.0
2020-02-04T06:12:00	998.0	7.4	64.9	12.6	nan	250	1200	750.0
2020-02-04T06:32:00	998.4	7.1	64.7	12.6	nan	257	1200	771.0
2020-02-04T06:52:00	998.9	6.9	65.1	12.6	nan	241	1200	723.0
2020-02-04T07:12:00	999.4	6.8	65.3	12.6	nan	267	1200	801.0
2020-02-04T07:32:00	999.8	6.8	65.4	12.7	nan	266	1200	798.0
2020-02-04T07:52:00	1000.1	6.8	65.4	12.8	nan	273	1200	819.0
2020-02-04T08:12:00	1000.5	6.8	65.6	12.9	nan	257	1200	771.0
2020-02-04T08:32:00	1000.8	7.0	65.6	13.1	nan	242	1200	726.0
2020-02-04T08:52:00	1001.2	7.3	65.9	13.5	nan	228	1200	684.0
2020-02-04T09:12:00	1001.6	7.6	65.9	13.3	nan	245	1200	735.0
2020-02-04T09:32:00	1001.8	7.8	65.8	13.6	nan	249	1200	747.0
2020-02-04T09:52:00	1002.0	8.1	65.8	14.0	nan	265	1200	795.0
2020-02-04T10:12:00	1002.3	8.6	65.6	13.9	nan	239	1199	717.6
2020-02-04T10:32:00	1002.3	9.1	65.2	14.8	nan	254	1200	762.0
2020-02-04T10:52:00	1002.4	9.5	64.5	13.7	nan	250	1200	750.0
2020-02-04T11:12:00	1002.5	9.5	63.9	13.5	nan	266	1200	798.0
2020-02-04T11:32:00	1002.5	9.5	63.6	14.0	nan	241	1199	723.6
2020-02-04T11:52:00	1002.7	9.7	63.6	13.8	nan	253	1200	759.0
2020-02-04T12:12:00	1002.9	9.7	63.2	13.5	nan	230	1200	690.0
2020-02-04T12:32:00	1003.1	9.7	63.2	13.7	nan	247	1200	741.0
2020-02-04T12:52:00	1003.1	9.6	63.1	13.6	nan	286	1200	858.0
2020-02-04T13:12:00	1003.0	9.7	63.2	14.6	nan	236	1200	708.0
2020-02-04T13:32:00	1003.2	10.3	63.5	14.6	nan	250	1200	750.0
2020-02-04T13:52:00	1003.3	10.7	62.8	14.6	nan	242	1200	726.0
2020-02-04T14:12:00	1003.5	10.8	62.3	13.5	nan	237	1200	711.0
2020-02-04T14:32:00	1003.6	10.5	62.2	13.3	nan	210	1200	630.0
2020-02-04T14:52:00	1004.0	10.1	62.1	13.2	nan	233	1200	699.0
2020-02-04T15:12:00	1004.3	9.8	62.4	13.1	nan	237	1199	711.6
2020-02-04T15:32:00	1004.7	9.6	62.6	13.2	nan	207	1200	621.0
2020-02-04T15:52:00	1005.1	9.4	62.6	13.0	nan	240	1200	720.0
2020-02-04T16:12:00	1005.3	8.9	62.6	13.0	nan	222	1200	666.0
2020-02-04T16:32:00	1005.8	8.5	62.8	12.9	nan	230	1200	690.0
2020-02-04T16:52:00	1006.0	8.3	63.2	12.9	nan	265	1200	795.0
2020-02-04T17:12:00	1006.4	8.2	63.4	12.9	nan	250	1200	750.0
2020-02-04T17:32:00	1006.7	8.1	63.6	12.9	nan	254	1200	762.0
2020-02-04T17:52:00	1007.0	8.0	64.0	12.9	nan	261	1200	783.0
2020-02-04T18:12:00	1007.2	7.8	64.3	12.9	nan	220	1200	660.0
2020-02-04T18:32:00	1007.4	7.6	64.6	12.9	nan	228	1200	684.0
