# See crns_meta.json and crns_attributes.txt for further details.
datetime	press1	temp1	relhum1	volt	counts1	nsecs1	counts_bare	nsecs_bare	cph_filtered
2021-04-29T15:01:00	996.2	16.7	59.8	14.0	783	1200	375	1200	2349.0
2021-04-29T15:21:00	996.2	15.9	62.5	14.0	765	1200	413	1200	2295.0
2021-04-29T15:41:00	996.2	15.8	64.0	14.0	754	1200	422	1200	2262.0
2021-04-29T16:01:00	996.3	15.8	64.5	14.0	752	1200	444	1200	2256.0
2021-04-29T16:21:00	996.4	15.7	65.1	14.0	721	1200	409	1200	2163.0
2021-04-29T16:41:00	996.4	15.4	65.6	14.0	726	1200	407	1200	2178.0
2021-04-29T17:01:00	996.3	15.1	66.2	14.1	757	1200	391	1200	2271.0
2021-04-29T17:21:00	996.2	14.8	66.8	14.1	793	1200	397	1200	2379.0
2021-04-29T17:41:00	996.2	14.3	67.4	13.9	721	1200	449	1200	2163.0
2021-04-29T18:01:00	996.5	13.6	68.0	13.0	749	1200	423	1200	2247.0
2021-04-29T18:21:00	996.5	13.0	69.1	12.9	736	1200	397	1200	2208.0
2021-04-29T18:41:00	996.6	12.5	69.7	12.9	762	1200	400	1200	2286.0
2021-04-29T19:01:00	996.5	11.7	69.5	12.9	754	1200	359	1200	2262.0
2021-04-29T19:21:00	996.7	10.8	71.1	12.9	715	1200	398	1200	2145.0
2021-04-29T19:41:00	996.9	10.4	72.6	12.9	803	1200	429	1200	2409.0
2021-04-29T20:01:00	997.1	10.2	73.5	12.8	784	1200	423	1200	2352.0
2021-04-29T20:21:00	997.2	10.0	74.0	12.8	720	1200	385	1200	2160.0
2021-04-29T20:41:00	997.2	10.2	74.3	12.8	806	1200	418	1200	2418.0
2021-04-29T21:01:00	997.4	10.3	74.3	12.8	760	1200	394	1200	2280.0
2021-04-29T21:21:00	997.4	10.2	74.0	12.8	746	1200	369	1200	2238.0
2021-04-29T21:41:00	997.8	10.1	74.2	12.8	723	1200	417	1200	2169.0
2021-04-29T22:01:00	998.1	10.2	74.2	12.8	759	1200	377	1200	2277.0
2021-04-29T22:21:00	998.4	10.3	73.8	12.8	735	1200	376	1200	2205.0
2021-04-29T22:41:00	998.6	10.4	73.6	12.8	756	1200	391	1200	2268.0
2021-04-29T23:01:00	998.7	10.3	73.2	12.8	692	1200	369	1200	2076.0
2021-04-29T23:21:00	998.7	10.1	73.0	12.8	728	1200	377	1200	2184.0
2021-04-29T23:41:00	998.9	9.8	72.9	12.7	757	1200	392	1200	2271.0
2021-04-30T00:01:00	998.8	9.5	73.3	12.7	727	1200	388	1200	2181.0
2021-04-30T00:21:00	998.9	9.6	73.4	12.7	746	1200	384	1200	2238.0
2021-04-30T00:41:00	999.0	9.6	73.3	12.7	756	1200	378	1200	2268.0
2021-04-30T01:01:00	999.3	9.6	73.1	12.7	698	1200	420	1200	2094.0
2021-04-30T01:21:00	999.4	9.6	73.0	12.7	778	1200	398	1200	2334.0
2021-04-30T01:41:00	999.4	9.6	72.8	12.7	755	1200	336	1200	2265.0
2021-04-30T02:01:00	999.7	9.7	72.7	12.7	708	1200	368	1200	2124.0
2021-04-30T02:21:00	999.8	9.7	72.5	12.6	721	1200	369	1200	2163.0
2021-04-30T02:41:00	1000.1	9.6	72.3	12.6	807	1200	391	1200	2421.0
2021-04-30T03:01:00	1000.2	9.6	72.2	12.6	711	1200	391	1200	2133.0
2021-04-30T03:21:00	1000.5	9.5	72.0	12.6	756	1200	425	1200	2268.0
2021-04-30T03:41:00	1000.6	9.3	72.0	12.6	739	1200	375	1200	2217.0
2021-04-30T04:01:00	1000.7	9.2	72.1	12.6	723	1200	417	1200	2169.0
2021-04-30T04:21:00	1000.9	9.0	72.2	12.7	722	1200	406	1200	2166.0
2021-04-30T04:41:00	1001.3	9.1	72.2	12.6	710	1200	389	1200	2130.0
2021-04-30T05:01:00	1001.5	9.1	72.2	12.7	716	1200	414	1200	2148.0
2021-04-30T05:21:00	1001.7	9.2	72.1	12.9	739	1200	370	1200	2217.0
2021-04-30T05:41:00	1001.9	9.3	71.9	12.8	729	1200	389	1200	2187.0
2021-04-30T06:01:00	1002.2	9.4	71.7	12.8	691	1200	372	1200	2073.0
2021-04-30T06:21:00	1002.6	9.4	71.5	12.8	757	1200	395	1200	2271.0
2021-04-30T06:41:00	1002.9	9.5	71.3	12.7	691	1200	370	1200	2073.0
2021-04-30T07:01:00	1003.3	9.5	70.9	12.9	725	1200	359	1200	2175.0
2021-04-30T07:21:00	1003.4	9.7	71.0	13.5	712	1200	379	1200	2136.0
2021-04-30T07:41:00	1003.8	10.4	70.6	14.2	709	1200	372	1200	2127.0
2021-04-30T08:01:00	1004.1	11.3	69.5	14.2	706	1200	367	1200	2118.0
2021-04-30T08:21:00	1004.6	11.7	68.3	14.2	694	1200	396	1200	2082.0
2021-04-30T08:41:00	1004.7	11.4	67.6	13.6	706	1200	387	1200	2118.0
2021-04-30T09:01:00	1004.8	11.0	67.9	14.2	699	1200	404	1200	2097.0
2021-04-30T09:21:00	1005.0	11.0	68.0	14.2	684	1200	358	1200	2052.0
2021-04-30T09:41:00	1005.2	11.0	68.0	14.2	725	1200	389	1200	2175.0
2021-04-30T10:01:00	1005.2	11.4	68.0	14.2	723	1200	370	1200	2169.0
2021-04-30T10:21:00	1005.4	12.3	67.5	14.1	700	1200	358	1200	2100.0
2021-04-30T10:41:00	1005.4	12.7	66.6	14.1	730	1200	358	1200	2190.0
2021-04-30T11:01:00	1005.5	13.6	65.9	14.1	693	1200	385	1200	2079.0
2021-04-30T11:21:00	1005.8	14.1	64.6	14.1	682	1200	355	1200	2046.0
2021-04-30T11:41:00	1005.9	13.8	64.1	14.1	718	1200	359	1200	2154.0
2021-04-30T12:01:00	1006.2	13.8	64.3	14.1	721	1200	381	1199	2163.0
2021-04-30T12:21:00	1006.2	13.5	64.3	14.1	698	1200	359	1200	2094.0
2021-04-30T12:41:00	1006.2	13.2	64.6	14.2	708	1200	381	1200	2124.0
2021-04-30T13:01:00	1005.9	13.2	64.5	14.1	700	1200	419	1200	2100.0
2021-04-30T13:21:00	1006.0	13.2	64.9	14.1	696	1200	353	1200	2088.0
2021-04-30T13:41:00	1006.0	13.5	65.0	14.1	726	1200	359	1200	2178.0
2021-04-30T14:01:00	1006.0	13.6	64.8	14.1	723	1200	400	1200	2169.0
2021-04-30T14:21:00	1006.0	13.6	64.8	14.1	671	1200	390	1200	2013.0
2021-04-30T14:41:00	1006.0	13.5	64.8	14.1	697	1200	376	1200	2091.0
2021-04-30T15:01:00	1006.4	13.2	65.1	14.2	677	1200	396	1200	2031.0
2021-04-30T15:21:00	1006.2	12.8	65.3	14.1	666	1200	385	1200	1998.0
2021-04-30T15:41:00	1006.0	12.7	65.9	14.1	725	1200	406	1200	2175.0
2021-04-30T16:01:00	1006.3	12.9	66.0	14.2	703	1200	386	1200	2109.0
2021-04-30T16:21:00	1006.2	12.9	65.9	14.2	673	1200	372	1200	2019.0
2021-04-30T16:41:00	1006.0	12.7	66.0	14.1	700	1200	375	1200	2100.0
2021-04-30T17:01:00	1005.9	12.5	66.2	14.2	666	1200	382	1200	1998.0
2021-04-30T17:21:00	1005.9	12.1	66.5	13.1	701	1200	387	1200	2103.0
2021-04-30T17:41:00	1006.1	11.7	67.2	13.0	743	1200	389	1200	2229.0
2021-04-30T18:01:00	1006.1	11.3	67.8	13.0	722	1200	383	1200	2166.0
2021-04-30T18:21:00	1006.3	11.0	68.3	12.9	744	1200	378	1200	2232.0
2021-04-30T18:41:00	1006.3	10.8	68.8	12.9	729	1200	387	1200	2187.0
2021-04-30T19:01:00	1006.3	10.6	69.0	12.9	706	1200	373	1200	2118.0
2021-04-30T19:21:00	1006.5	10.3	69.5	12.9	709	1200	339	1200	2127.0
2021-04-30T19:41:00	1006.6	10.2	69.9	12.9	699	1200	358	1200	2097.0
2021-04-30T20:01:00	1006.7	10.1	70.1	12.8	648	1200	366	1200	1944.0
2021-04-30T20:21:00	1006.6	9.9	70.3	12.8	670	1200	333	1200	2010.0
2021-04-30T20:41:00	1006.6	9.8	70.5	12.8	677	1200	395	1200	2031.0
2021-04-30T21:01:00	1006.7	9.6	70.7	12.8	711	1200	377	1200	2133.0
2021-04-30T21:21:00	1006.8	9.5	70.9	12.8	711	1200	377	1200	2133.0
2021-04-30T21:41:00	1006.7	9.4	71.0	12.8	749	1200	326	1200	2247.0
2021-04-30T22:01:00	1006.9	9.3	71.2	12.8	677	1200	354	1200	2031.0
2021-04-30T22:21:00	1007.2	9.2	71.3	12.8	741	1200	354	1200	2223.0
2021-04-30T22:41:00	1007.2	9.0	71.5	12.8	713	1200	404	1200	2139.0
2021-04-30T23:01:00	1006.8	8.8	71.5	12.8	687	1200	349	1200	2061.0
2021-04-30T23:21:00	1006.7	8.4	71.6	12.8	601	1200	362	1200	1803.0
2021-04-30T23:41:00	1006.8	7.9	72.0	12.7	683	1200	383	1200	2049.0
2021-05-01T00:01:00	1006.6	7.4	72.5	12.7	686	1201	358	1201	2056.3
2021-05-01T00:21:00	1006.6	7.0	73.2	12.7	709	1199	331	1199	2128.8
2021-05-01T00:41:00	1006.4	7.0	73.8	12.7	672	1200	354	1200	2016.0
2021-05-01T01:01:00	1006.5	7.3	73.5	12.7	718	1200	373	1200	2154.0
2021-05-01T01:21:00	1006.5	7.5	73.6	12.7	744	1200	351	1200	2232.0
2021-05-01T01:41:00	1006.5	7.6	73.4	12.7	686	1200	366	1200	2058.0
2021-05-01T02:01:00	1006.6	7.7	73.2	12.7	708	1200	334	1200	2124.0
2021-05-01T02:21:00	1006.6	7.7	73.1	12.6	667	1200	361	1200	2001.0
2021-05-01T02:41:00	1006.4	7.7	72.9	12.6	738	1200	378	1200	2214.0
2021-05-01T03:01:00	1006.2	7.7	72.8	12.6	733	1200	334	1200	2199.0
2021-05-01T03:21:00	1006.0	7.7	72.7	12.6	721	1200	384	1200	2163.0
2021-05-01T03:41:00	1006.0	7.7	72.7	12.6	692	1200	338	1200	2076.0
2021-05-01T04:01:00	1006.1	7.7	72.6	12.6	711	1200	371	1200	2133.0
2021-05-01T04:21:00	1006.1	7.7	72.5	12.6	730	1200	347	1200	2190.0
2021-05-01T04:41:00	1006.2	7.8	72.5	12.7	682	1200	344	1200	2046.0
2021-05-01T05:01:00	1006.3	7.9	72.4	12.7	640	1200	375	1200	1920.0
2021-05-01T05:21:00	1006.4	8.0	72.2	12.8	710	1200	380	1200	2130.0
2021-05-01T05:41:00	1006.5	8.2	71.9	12.8	731	1200	340	1200	2193.0
2021-05-01T06:01:00	1006.4	8.4	71.6	12.9	719	1200	333	1200	2157.0
2021-05-01T06:21:00	1006.5	8.6	71.3	13.1	725	1200	386	1200	2175.0
2021-05-01T06:41:00	1006.6	8.8	71.0	13.2	705	1200	348	1200	2115.0
2021-05-01T07:01:00	1006.6	9.2	70.4	13.5	679	1200	339	1200	2037.0
2021-05-01T07:21:00	1006.6	9.6	70.1	14.3	727	1200	355	1200	2181.0
2021-05-01T07:41:00	1006.8	10.6	69.3	14.1	711	1200	358	1200	2133.0
2021-05-01T08:01:00	1007.0	12.3	67.8	14.1	675	1200	373	1200	2025.0
2021-05-01T08:21:00	1007.2	14.1	65.1	14.0	760	1200	382	1200	2280.0
2021-05-01T08:41:00	1007.3	15.1	63.0	14.0	741	1200	363	1200	2223.0
2021-05-01T09:01:00	1007.4	15.5	61.2	14.0	722	1200	356	1200	2166.0
2021-05-01T09:21:00	1007.3	15.7	60.8	14.0	718	1200	363	1200	2154.0
2021-05-01T09:41:00	1007.3	16.5	60.1	14.0	707	1200	352	1200	2121.0
2021-05-01T10:01:00	1007.4	17.1	59.1	14.0	656	1200	362	1200	1968.0
2021-05-01T10:21:00	1007.4	17.0	58.6	14.1	685	1200	333	1200	2055.0
2021-05-01T10:41:00	1007.1	16.0	59.0	14.1	712	1200	315	1200	2136.0
2021-05-01T11:01:00	1007.0	15.6	60.0	14.1	730	1200	374	1200	2190.0
2021-05-01T11:21:00	1007.1	15.3	60.6	14.1	729	1200	365	1200	2187.0
2021-05-01T11:41:00	1006.9	14.7	61.3	14.1	709	1200	381	1200	2127.0
2021-05-01T12:01:00	1006.9	14.6	62.2	14.1	718	1200	362	1200	2154.0
2021-05-01T12:21:00	1006.9	15.0	62.5	14.0	684	1200	354	1200	2052.0
2021-05-01T12:41:00	1006.8	16.2	61.8	13.9	719	1200	356	1200	2157.0
2021-05-01T13:01:00	1006.7	17.3	60.5	13.9	714	1200	339	1200	2142.0
2021-05-01T13:21:00	1006.4	17.4	60.0	13.9	734	1200	376	1200	2202.0
2021-05-01T13:41:00	1006.2	17.3	60.0	14.0	752	1200	376	1200	2256.0
2021-05-01T14:01:00	1006.0	17.4	60.3	13.9	710	1200	368	1200	2130.0
2021-05-01T14:21:00	1006.1	17.8	60.4	13.9	727	1200	365	1200	2181.0
2021-05-01T14:41:00	1006.1	18.1	60.2	13.9	724	1200	368	1200	2172.0
2021-05-01T15:01:00	1005.9	18.1	60.0	13.9	677	1200	379	1200	2031.0
2021-05-01T15:21:00	1005.7	17.7	60.4	14.0	731	1200	374	1200	2193.0
2021-05-01T15:41:00	1005.5	17.2	61.1	14.0	702	1200	387	1200	2106.0
2021-05-01T16:01:00	1005.4	16.8	62.0	14.0	789	1200	377	1200	2367.0
2021-05-01T16:21:00	1005.5	16.7	62.7	14.0	678	1200	374	1200	2034.0
2021-05-01T16:41:00	1005.5	16.6	63.2	14.0	726	1200	367	1200	2178.0
2021-05-01T17:01:00	1005.3	16.5	63.4	14.0	681	1200	348	1200	2043.0
2021-05-01T17:21:00	1005.4	15.7	63.8	14.1	738	1200	367	1200	2214.0
2021-05-01T17:41:00	1005.2	14.9	64.8	14.1	711	1200	369	1200	2133.0
2021-05-01T18:01:00	1005.1	14.0	65.8	13.0	695	1200	373	1200	2085.0
2021-05-01T18:21:00	1004.9	13.0	67.1	12.9	705	1200	371	1200	2115.0
2021-05-01T18:41:00	1004.7	12.3	68.5	12.9	755	1200	392	1200	2265.0
2021-05-01T19:01:00	1005.0	12.0	69.3	12.9	710	1200	368	1200	2130.0
2021-05-01T19:21:00	1004.8	11.7	70.0	12.9	675	1200	366	1200	2025.0
2021-05-01T19:41:00	1004.8	11.5	70.5	12.9	673	1200	392	1200	2019.0
2021-05-01T20:01:00	1004.8	11.3	71.0	12.9	687	1200	362	1200	2061.0
2021-05-01T20:21:00	1004.7	11.2	71.2	12.8	708	1200	385	1200	2124.0
2021-05-01T20:41:00	1004.6	11.1	71.3	12.8	736	1200	342	1200	2208.0
2021-05-01T21:01:00	1004.5	10.7	71.5	12.8	758	1200	364	1200	2274.0
2021-05-01T21:21:00	1004.1	10.4	71.8	12.8	722	1200	366	1200	2166.0
2021-05-01T21:41:00	1004.0	10.0	72.2	12.8	728	1200	349	1200	2184.0
2021-05-01T22:01:00	1003.9	9.7	72.6	12.8	703	1200	322	1200	2109.0
2021-05-01T22:21:00	1003.7	9.4	72.9	12.8	711	1200	380	1200	2133.0
2021-05-01T22:41:00	1003.7	9.3	73.3	12.8	747	1200	369	1200	2241.0
2021-05-01T23:01:00	1003.5	9.1	73.6	12.8	714	1200	374	1200	2142.0
2021-05-01T23:21:00	1003.4	9.2	73.7	12.8	686	1200	360	1200	2058.0
2021-05-01T23:41:00	1003.3	9.2	73.6	12.8	716	1200	371	1200	2148.0
2021-05-02T00:01:00	1003.2	9.2	73.6	12.7	691	1200	392	1200	2073.0
2021-05-02T00:21:00	1003.1	9.1	73.4	12.7	733	1200	369	1200	2199.0
2021-05-02T00:41:00	1002.8	9.0	73.4	12.7	709	1200	378	1200	2127.0
2021-05-02T01:01:00	1002.9	9.0	73.2	12.7	751	1200	402	1200	2253.0
2021-05-02T01:21:00	1002.7	8.8	73.3	12.7	731	1200	350	1200	2193.0
2021-05-02T01:41:00	1002.8	8.8	73.3	12.7	724	1200	355	1200	2172.0
2021-05-02T02:01:00	1002.7	8.7	73.3	12.7	700	1200	386	1200	2100.0
2021-05-02T02:21:00	1002.6	8.6	73.3	12.7	702	1200	369	1200	2106.0
2021-05-02T02:41:00	1002.5	8.5	73.3	12.6	748	1200	365	1200	2244.0
2021-05-02T03:01:00	1002.5	8.5	73.3	12.6	684	1200	353	1200	2052.0
2021-05-02T03:21:00	1002.6	8.5	73.3	12.6	693	1200	374	1200	2079.0
2021-05-02T03:41:00	1002.6	8.5	73.1	12.6	728	1200	391	1200	2184.0
2021-05-02T04:01:00	1002.7	8.5	73.1	12.6	725	1200	327	1200	2175.0
2021-05-02T04:21:00	1002.7	8.4	73.0	12.6	744	1200	384	1200	2232.0
2021-05-02T04:41:00	1002.7	8.4	73.0	12.7	774	1200	365	1200	2322.0
2021-05-02T05:01:00	1002.7	8.5	72.9	12.8	753	1200	338	1200	2259.0
2021-05-02T05:21:00	1002.7	8.6	72.8	12.9	741	1200	368	1200	2223.0
2021-05-02T05:41:00	1002.8	8.8	72.5	13.0	746	1200	424	1200	2238.0
2021-05-02T06:01:00	1003.0	9.0	72.1	13.2	715	1200	362	1200	2145.0
2021-05-02T06:21:00	1003.2	9.3	71.8	13.5	731	1200	416	1200	2193.0
2021-05-02T06:41:00	1003.5	9.6	71.3	13.7	706	1200	396	1200	2118.0
2021-05-02T07:01:00	1003.8	10.1	70.5	13.8	761	1200	358	1200	2283.0
2021-05-02T07:21:00	1004.0	10.5	70.0	14.2	716	1200	384	1200	2148.0
2021-05-02T07:41:00	1004.1	11.0	69.3	14.2	746	1200	394	1200	2238.0
2021-05-02T08:01:00	1004.1	11.6	68.4	14.2	688	1200	356	1200	2064.0
2021-05-02T08:21:00	1004.2	12.2	67.5	14.2	693	1200	317	1200	2079.0
2021-05-02T08:41:00	1004.3	12.7	66.6	14.1	694	1200	390	1200	2082.0
2021-05-02T09:01:00	1004.3	13.1	65.8	14.1	733	1200	344	1200	2199.0
2021-05-02T09:21:00	1004.4	13.5	65.1	14.1	644	1200	359	1200	1932.0
2021-05-02T09:41:00	1004.4	14.0	64.5	14.1	725	1200	376	1200	2175.0
2021-05-02T10:01:00	1004.6	14.3	63.7	14.1	693	1200	372	1200	2079.0
2021-05-02T10:21:00	1004.6	14.3	63.3	14.1	681	1200	365	1200	2043.0
2021-05-02T10:41:00	1004.6	13.9	63.3	14.1	730	1200	377	1200	2190.0
2021-05-02T11:01:00	1004.6	13.6	63.6	14.1	750	1200	385	1200	2250.0
2021-05-02T11:21:00	1004.7	13.4	64.1	14.1	751	1200	404	1200	2253.0
2021-05-02T11:41:00	1004.8	13.4	64.3	14.1	737	1200	371	1200	2211.0
2021-05-02T12:01:00	1004.9	13.4	64.4	14.1	698	1200	321	1200	2094.0
2021-05-02T12:21:00	1004.9	13.5	64.5	14.1	697	1200	352	1200	2091.0
2021-05-02T12:41:00	1005.1	14.0	64.3	14.1	717	1200	373	1200	2151.0
2021-05-02T13:01:00	1005.3	14.8	63.3	14.0	715	1200	369	1200	2145.0
2021-05-02T13:21:00	1005.6	15.3	62.7	14.0	732	1200	384	1200	2196.0
2021-05-02T13:41:00	1005.6	15.4	62.1	14.1	701	1200	354	1200	2103.0
2021-05-02T14:01:00	1005.8	15.3	62.0	14.0	698	1200	350	1200	2094.0
2021-05-02T14:21:00	1005.9	15.3	61.9	14.1	698	1200	361	1200	2094.0
2021-05-02T14:41:00	1005.9	14.9	62.0	14.1	688	1200	360	1200	2064.0
2021-05-02T15:01:00	1005.9	14.3	62.6	14.1	751	1200	370	1200	2253.0
2021-05-02T15:21:00	1005.9	13.7	63.3	14.2	700	1200	345	1200	2100.0
2021-05-02T15:41:00	1005.9	13.3	64.3	14.2	716	1200	353	1200	2148.0
2021-05-02T16:01:00	1006.1	12.8	64.8	13.0	709	1200	374	1200	2127.0
2021-05-02T16:21:00	1005.6	11.8	65.3	13.1	663	1200	346	1200	1989.0
2021-05-02T16:41:00	1005.8	11.0	66.8	13.0	713	1200	377	1200	2139.0
2021-05-02T17:01:00	1005.6	10.6	68.0	13.2	710	1200	379	1200	2130.0
2021-05-02T17:21:00	1005.7	10.5	68.8	13.0	693	1200	392	1200	2079.0
2021-05-02T17:41:00	1005.8	10.4	69.3	12.9	694	1200	396	1200	2082.0
2021-05-02T18:01:00	1005.8	10.2	69.6	12.9	663	1200	394	1200	1989.0
2021-05-02T18:21:00	1006.0	10.1	69.8	12.9	686	1200	374	1200	2058.0
2021-05-02T18:41:00	1006.1	9.9	70.0	12.9	710	1200	350	1200	2130.0
2021-05-02T19:01:00	1006.4	9.9	70.1	12.8	651	1200	378	1200	1953.0
2021-05-02T19:21:00	1006.6	9.7	70.4	12.8	732	1200	354	1200	2196.0
2021-05-02T19:41:00	1006.8	9.5	70.6	12.8	673	1200	372	1200	2019.0
2021-05-02T20:01:00	1006.9	9.4	70.9	12.8	670	1200	374	1200	2010.0
2021-05-02T20:21:00	1007.1	9.3	71.0	12.8	660	1200	391	1200	1980.0
2021-05-02T20:41:00	1007.1	9.2	71.2	12.8	665	1200	377	1200	1995.0
2021-05-02T21:01:00	1007.3	9.2	71.4	12.8	684	1200	343	1200	2052.0
2021-05-02T21:21:00	1007.3	9.1	71.4	12.8	708	1200	382	1200	2124.0
2021-05-02T21:41:00	1007.5	9.0	71.5	12.8	698	1200	334	1200	2094.0
2021-05-02T22:01:00	1007.6	9.0	71.5	12.8	740	1200	358	1200	2220.0
2021-05-02T22:21:00	1007.8	8.9	71.6	12.8	696	1200	380	1200	2088.0
2021-05-02T22:41:00	1007.9	8.8	71.6	12.8	690	1200	363	1200	2070.0
2021-05-02T23:01:00	1008.0	8.6	71.6	12.7	669	1200	363	1200	2007.0
2021-05-02T23:21:00	1008.0	8.4	71.9	12.7	700	1200	369	1200	2100.0
2021-05-02T23:41:00	1008.1	8.3	72.1	12.7	650	1200	366	1200	1950.0
2021-05-03T00:01:00	1008.1	8.3	72.2	12.7	699	1200	370	1200	2097.0
2021-05-03T00:21:00	1008.2	8.2	72.3	12.7	659	1200	353	1200	1977.0
2021-05-03T00:41:00	1008.4	7.9	72.2	12.7	752	1200	379	1200	2256.0
2021-05-03T01:01:00	1008.4	7.6	72.1	12.7	734	1200	386	1200	2202.0
2021-05-03T01:21:00	1008.5	7.0	72.6	12.7	707	1200	360	1200	2121.0
2021-05-03T01:41:00	1008.4	6.7	73.1	12.6	661	1200	347	1200	1983.0
2021-05-03T02:01:00	1008.6	6.3	73.5	12.6	651	1200	363	1200	1953.0
2021-05-03T02:21:00	1008.7	6.1	74.3	12.6	659	1200	346	1200	1977.0
2021-05-03T02:41:00	1008.8	6.0	74.3	12.6	717	1200	340	1200	2151.0
2021-05-03T03:01:00	1008.8	5.7	74.3	12.6	652	1200	373	1200	1956.0
2021-05-03T03:21:00	1008.9	5.4	74.6	12.6	691	1200	366	1200	2073.0
2021-05-03T03:41:00	1009.0	5.3	75.1	12.6	621	1200	344	1200	1863.0
2021-05-03T04:01:00	1009.2	5.4	75.5	12.7	721	1200	355	1200	2163.0
2021-05-03T04:21:00	1009.5	5.5	75.6	12.8	687	1200	377	1200	2061.0
2021-05-03T04:41:00	1009.7	5.8	75.4	13.0	660	1200	388	1200	1980.0
2021-05-03T05:01:00	1009.8	6.1	74.8	13.2	695	1200	379	1200	2085.0
2021-05-03T05:21:00	1010.0	6.6	74.2	13.6	703	1200	365	1200	2109.0
2021-05-03T05:41:00	1010.2	7.5	73.2	14.3	684	1200	372	1200	2052.0
2021-05-03T06:01:00	1010.6	8.5	71.6	14.1	679	1200	354	1200	2037.0
2021-05-03T06:21:00	1010.7	9.4	70.2	14.3	655	1200	337	1200	1965.0
2021-05-03T06:41:00	1010.7	9.3	69.3	14.2	654	1200	373	1200	1962.0
2021-05-03T07:01:00	1010.9	9.4	69.0	14.2	716	1200	345	1200	2148.0
2021-05-03T07:21:00	1011.0	9.6	68.8	14.2	662	1200	336	1200	1986.0
2021-05-03T07:41:00	1011.0	10.0	68.5	14.2	732	1200	361	1200	2196.0
2021-05-03T08:01:00	1011.1	11.0	67.6	14.1	660	1200	379	1200	1980.0
2021-05-03T08:21:00	1011.4	11.9	66.3	14.2	674	1200	387	1200	2022.0
2021-05-03T08:41:00	1011.5	12.2	65.0	14.1	639	1200	367	1200	1917.0
2021-05-03T09:01:00	1011.6	12.8	64.5	14.0	709	1200	357	1200	2127.0
2021-05-03T09:21:00	1011.8	14.3	62.2	14.0	648	1200	383	1200	1944.0
2021-05-03T09:41:00	1011.9	14.9	60.7	14.1	695	1200	350	1200	2085.0
2021-05-03T10:01:00	1011.8	14.8	59.8	14.0	684	1200	331	1200	2052.0
2021-05-03T10:21:00	1011.8	15.7	59.5	14.0	727	1200	376	1200	2181.0
2021-05-03T10:41:00	1011.8	16.1	57.8	14.0	676	1200	337	1200	2028.0
2021-05-03T11:01:00	1011.6	15.5	58.3	14.1	662	1200	376	1200	1986.0
2021-05-03T11:21:00	1011.5	15.4	58.5	14.1	671	1200	353	1200	2013.0
2021-05-03T11:41:00	1011.5	15.5	58.8	14.1	711	1200	370	1200	2133.0
2021-05-03T12:01:00	1011.3	15.3	58.9	14.1	687	1200	339	1200	2061.0
2021-05-03T12:21:00	1011.3	14.9	59.2	14.1	663	1200	345	1200	1989.0
2021-05-03T12:41:00	1011.1	14.3	60.1	14.1	687	1200	342	1200	2061.0
2021-05-03T13:01:00	1011.1	14.1	60.1	14.2	691	1200	369	1199	2073.0
2021-05-03T13:21:00	1010.9	13.2	61.5	14.1	711	1200	353	1200	2133.0
2021-05-03T13:41:00	1010.8	13.2	62.5	14.1	708	1200	352	1200	2124.0
2021-05-03T14:01:00	1010.6	13.7	62.7	14.1	738	1201	351	1200	2212.2
2021-05-03T14:21:00	1010.6	15.1	62.2	14.1	702	1200	385	1200	2106.0
2021-05-03T14:41:00	1010.5	15.5	60.9	14.1	650	1200	356	1200	1950.0
2021-05-03T15:01:00	1010.3	15.1	60.7	14.1	633	1200	355	1200	1899.0
2021-05-03T15:21:00	1010.1	14.8	61.3	14.0	656	1200	359	1200	1968.0
2021-05-03T15:41:00	1009.9	14.9	61.6	14.1	702	1200	339	1200	2106.0
2021-05-03T16:01:00	1009.7	14.8	61.8	14.1	674	1200	352	1200	2022.0
2021-05-03T16:21:00	1009.8	14.3	62.0	14.1	737	1200	348	1200	2211.0
2021-05-03T16:41:00	1009.3	14.0	62.9	14.1	679	1200	387	1200	2037.0
2021-05-03T17:01:00	1009.1	13.5	64.0	14.1	699	1200	369	1200	2097.0
2021-05-03T17:21:00	1008.7	12.8	65.0	14.1	700	1200	344	1200	2100.0
2021-05-03T17:41:00	1008.2	11.8	66.1	14.2	698	1200	375	1200	2094.0
2021-05-03T18:01:00	1008.0	10.7	67.2	13.1	693	1200	383	1200	2079.0
2021-05-03T18:21:00	1007.8	9.8	68.9	13.0	672	1200	393	1200	2016.0
2021-05-03T18:41:00	1007.8	9.4	70.3	12.9	683	1200	337	1200	2049.0
2021-05-03T19:01:00	1007.6	9.1	70.9	12.9	717	1200	349	1200	2151.0
2021-05-03T19:21:00	1007.3	8.5	71.0	12.9	702	1200	374	1200	2106.0
2021-05-03T19:41:00	1007.0	7.8	71.3	12.9	694	1200	374	1200	2082.0
2021-05-03T20:01:00	1006.8	7.3	71.9	12.8	715	1200	370	1200	2145.0
2021-05-03T20:21:00	1006.5	6.8	72.1	12.8	687	1200	363	1200	2061.0
2021-05-03T20:41:00	1006.3	6.4	72.3	12.8	736	1200	339	1200	2208.0
2021-05-03T21:01:00	1006.0	5.9	72.2	12.8	682	1200	388	1200	2046.0
2021-05-03T21:21:00	1005.7	5.5	73.0	12.8	717	1200	361	1200	2151.0
2021-05-03T21:41:00	1005.4	5.5	74.2	12.8	670	1200	347	1200	2010.0
2021-05-03T22:01:00	1005.2	5.6	75.3	12.8	713	1200	391	1200	2139.0
