# See crns_meta.json and crns_attributes.txt for further details.
datetime	press1	temp1	relhum1	volt	press4	temp_ext	relhum_ext	counts_crs1000	nsecs_crs1000	counts1	nsecs1	counts2	nsecs2	cph_filtered
2020-12-28T04:31:00	979.6	4.3	60.4	12.27	nan	nan	nan	344	1200	nan	nan	nan	nan	10688.2
2020-12-28T04:51:00	979.6	4.3	60.7	12.258	nan	nan	nan	331	1200	nan	nan	nan	nan	10284.3
2020-12-28T05:11:00	979.4	4.3	60.8	12.263	nan	nan	nan	318	1200	nan	nan	nan	nan	9880.4
2020-12-28T05:31:00	979.1	4.3	60.9	12.259	nan	nan	nan	338	1200	nan	nan	nan	nan	10501.8
2020-12-28T05:51:00	979.2	4.4	61.4	12.257	nan	nan	nan	317	1200	nan	nan	nan	nan	9849.3
2020-12-28T06:11:00	979.4	4.4	61.9	12.256	nan	nan	nan	302	1200	nan	nan	nan	nan	9383.2
2020-12-28T06:31:00	979.3	4.5	62.1	12.254	nan	nan	nan	325	1200	nan	nan	nan	nan	10097.9
2020-12-28T06:51:00	979.0	4.5	61.9	12.253	nan	nan	nan	308	1200	nan	nan	nan	nan	9569.7
2020-12-28T07:11:00	978.8	4.4	61.6	12.254	nan	nan	nan	370	1200	nan	nan	nan	nan	11496.0
2020-12-28T07:31:00	978.9	4.4	61.8	12.254	nan	nan	nan	331	1200	nan	nan	nan	nan	10284.3
2020-12-28T07:51:00	979.1	4.4	61.8	12.279	nan	nan	nan	318	1200	nan	nan	nan	nan	9880.4
2020-12-28T08:11:00	979.5	4.4	61.6	12.337	nan	nan	nan	342	1200	nan	nan	nan	nan	10626.1
2020-12-28T08:31:00	979.3	4.3	61.3	12.529	nan	nan	nan	360	1200	nan	nan	nan	nan	11185.3
2020-12-28T08:51:00	979.2	4.4	60.8	12.949	nan	nan	nan	350	1200	nan	nan	nan	nan	10874.6
2020-12-28T09:11:00	979.3	4.5	60.7	13.416	nan	nan	nan	315	1199	nan	nan	nan	nan	9795.3
2020-12-28T09:31:00	979.4	4.8	60.7	14.174	nan	nan	nan	285	1200	nan	nan	nan	nan	8855.1
2020-12-28T09:51:00	979.3	5.2	60.9	13.778	nan	nan	nan	324	1200	nan	nan	nan	nan	10066.8
2020-12-28T10:11:00	979.1	5.6	60.8	13.794	nan	nan	nan	339	1200	nan	nan	nan	nan	10532.9
2020-12-28T10:31:00	978.9	6.0	60.8	13.584	nan	nan	nan	296	1200	nan	nan	nan	nan	9196.8
2020-12-28T10:51:00	978.6	6.3	60.6	14.762	nan	nan	nan	316	1200	nan	nan	nan	nan	9818.2
2020-12-28T11:11:00	978.7	6.8	60.1	14.746	nan	nan	nan	317	1200	nan	nan	nan	nan	9849.3
2020-12-28T11:31:00	978.6	7.2	59.5	13.178	nan	nan	nan	321	1200	nan	nan	nan	nan	9973.6
2020-12-28T11:51:00	978.8	7.1	59.4	13.211	nan	nan	nan	292	1200	nan	nan	nan	nan	9072.5
2020-12-28T12:11:00	978.9	7.2	59.5	13.065	nan	nan	nan	332	1198	nan	nan	nan	nan	10332.6
2020-12-28T12:31:00	978.9	7.3	59.6	13.592	nan	nan	nan	326	1200	nan	nan	nan	nan	10128.9
2020-12-28T12:51:00	979.1	7.5	59.1	13.301	nan	nan	nan	340	1200	nan	nan	nan	nan	10563.9
2020-12-28T13:11:00	979.1	7.4	59.0	13.121	nan	nan	nan	322	1200	nan	nan	nan	nan	10004.7
2020-12-28T13:31:00	979.1	7.2	59.0	13.015	nan	nan	nan	327	1200	nan	nan	nan	nan	10160.0
2020-12-28T13:51:00	979.2	7.0	59.4	12.873	nan	nan	nan	349	1200	nan	nan	nan	nan	10843.6
2020-12-28T14:11:00	979.2	6.9	60.1	12.845	nan	nan	nan	326	1199	nan	nan	nan	nan	10137.4
2020-12-28T14:31:00	979.1	6.9	60.1	12.789	nan	nan	nan	362	1200	nan	nan	nan	nan	11247.5
2020-12-28T14:51:00	979.2	6.7	60.1	12.736	nan	nan	nan	327	1200	nan	nan	nan	nan	10160.0
2020-12-28T15:11:00	979.3	6.5	60.1	12.707	nan	nan	nan	314	1200	nan	nan	nan	nan	9756.1
2020-12-28T15:31:00	979.3	6.2	60.0	12.693	nan	nan	nan	321	1200	nan	nan	nan	nan	9973.6
2020-12-28T15:51:00	979.5	5.9	59.9	12.68	nan	nan	nan	313	1200	nan	nan	nan	nan	9725.0
2020-12-28T16:11:00	979.5	5.7	60.3	12.669	nan	nan	nan	330	1200	nan	nan	nan	nan	10253.2
2020-12-28T16:31:00	979.4	5.7	60.2	12.661	nan	nan	nan	345	1200	nan	nan	nan	nan	10719.3
2020-12-28T16:51:00	979.3	5.7	60.2	12.652	nan	nan	nan	320	1200	nan	nan	nan	nan	9942.5
2020-12-28T17:11:00	979.4	5.7	60.5	12.645	nan	nan	nan	338	1200	nan	nan	nan	nan	10501.8
2020-12-28T17:31:00	979.4	5.8	60.8	12.638	nan	nan	nan	314	1200	nan	nan	nan	nan	9756.1
2020-12-28T17:51:00	979.3	5.8	60.9	12.632	nan	nan	nan	327	1200	nan	nan	nan	nan	10160.0
2020-12-28T18:11:00	979.5	5.8	60.8	12.626	nan	nan	nan	301	1200	nan	nan	nan	nan	9352.2
2020-12-28T18:31:00	979.2	5.8	60.8	12.62	nan	nan	nan	335	1200	nan	nan	nan	nan	10408.6
2020-12-28T18:51:00	979.3	5.7	60.8	12.615	nan	nan	nan	312	1200	nan	nan	nan	nan	9694.0
2020-12-28T19:11:00	979.1	5.7	60.9	12.61	nan	nan	nan	336	1200	nan	nan	nan	nan	10439.6
2020-12-28T19:31:00	979.2	5.7	60.9	12.605	nan	nan	nan	345	1200	nan	nan	nan	nan	10719.3
2020-12-28T19:51:00	979.2	5.7	60.7	12.6	nan	nan	nan	290	1199	nan	nan	nan	nan	9017.9
2020-12-28T20:11:00	979.2	5.6	60.7	12.595	nan	nan	nan	290	1200	nan	nan	nan	nan	9010.4
2020-12-28T20:31:00	978.9	5.6	60.8	12.591	nan	nan	nan	321	1200	nan	nan	nan	nan	9973.6
2020-12-28T20:51:00	978.7	5.5	60.4	12.586	nan	nan	nan	336	1200	nan	nan	nan	nan	10439.6
2020-12-28T21:11:00	978.7	5.5	60.3	12.579	nan	nan	nan	352	1200	nan	nan	nan	nan	10936.8
2020-12-28T21:31:00	978.8	5.5	60.6	12.577	nan	nan	nan	329	1200	nan	nan	nan	nan	10222.1
2020-12-28T21:51:00	978.8	5.4	61.0	12.573	nan	nan	nan	342	1200	nan	nan	nan	nan	10626.1
2020-12-28T22:11:00	978.7	5.2	61.4	12.568	nan	nan	nan	311	1200	nan	nan	nan	nan	9662.9
2020-12-28T22:31:00	978.6	5.0	61.1	12.564	nan	nan	nan	326	1200	nan	nan	nan	nan	10128.9
2020-12-28T22:51:00	978.5	4.8	60.7	12.559	nan	nan	nan	351	1200	nan	nan	nan	nan	10905.7
2020-12-28T23:11:00	978.6	4.6	60.7	12.554	nan	nan	nan	344	1200	nan	nan	nan	nan	10688.2
2020-12-28T23:31:00	978.4	4.4	60.5	12.55	nan	nan	nan	327	1200	nan	nan	nan	nan	10160.0
2020-12-28T23:51:00	978.3	4.2	60.4	12.545	nan	nan	nan	351	1200	nan	nan	nan	nan	10905.7
2020-12-29T00:11:00	978.4	4.1	60.3	12.54	nan	nan	nan	328	1200	nan	nan	nan	nan	10191.1
2020-12-29T00:31:00	978.3	4.0	60.4	12.536	nan	nan	nan	320	1200	nan	nan	nan	nan	9942.5
2020-12-29T00:51:00	978.0	3.9	60.6	12.532	nan	nan	nan	307	1200	nan	nan	nan	nan	9538.6
2020-12-29T01:11:00	978.4	3.9	60.7	12.527	nan	nan	nan	341	1199	nan	nan	nan	nan	10603.8
2020-12-29T01:31:00	978.5	3.9	61.3	12.523	nan	nan	nan	335	1200	nan	nan	nan	nan	10408.6
2020-12-29T01:51:00	978.5	3.9	61.7	12.519	nan	nan	nan	320	1200	nan	nan	nan	nan	9942.5
2020-12-29T02:11:00	978.4	3.9	62.2	12.515	nan	nan	nan	323	1200	nan	nan	nan	nan	10035.7
2020-12-29T02:31:00	978.2	3.9	62.3	12.512	nan	nan	nan	334	1200	nan	nan	nan	nan	10377.5
2020-12-29T02:51:00	978.0	3.9	62.0	12.504	nan	nan	nan	343	1200	nan	nan	nan	nan	10657.1
2020-12-29T03:11:00	978.4	3.9	61.9	12.504	nan	nan	nan	315	1200	nan	nan	nan	nan	9787.2
2020-12-29T03:31:00	978.5	3.9	62.4	12.5	nan	nan	nan	316	1200	nan	nan	nan	nan	9818.2
2020-12-29T03:51:00	978.6	3.9	62.7	12.496	nan	nan	nan	337	1200	nan	nan	nan	nan	10470.7
2020-12-29T04:11:00	978.5	3.9	62.7	12.493	nan	nan	nan	315	1200	nan	nan	nan	nan	9787.2
2020-12-29T04:31:00	978.8	3.8	63.0	12.489	nan	nan	nan	336	1200	nan	nan	nan	nan	10439.6
2020-12-29T04:51:00	978.8	3.7	62.7	12.485	nan	nan	nan	268	1200	nan	nan	nan	nan	8326.9
2020-12-29T05:11:00	979.0	3.5	62.5	12.481	nan	nan	nan	327	1200	nan	nan	nan	nan	10160.0
2020-12-29T05:31:00	979.6	3.4	62.9	12.477	nan	nan	nan	325	1200	nan	nan	nan	nan	10097.9
2020-12-29T05:51:00	979.6	3.4	62.9	12.473	nan	nan	nan	317	1200	nan	nan	nan	nan	9849.3
2020-12-29T06:11:00	979.8	3.2	62.3	12.47	nan	nan	nan	299	1200	nan	nan	nan	nan	9290.0
2020-12-29T06:31:00	979.9	3.0	61.7	12.465	nan	nan	nan	346	1200	nan	nan	nan	nan	10750.3
2020-12-29T06:51:00	980.0	2.8	61.3	12.461	nan	nan	nan	292	1200	nan	nan	nan	nan	9072.5
2020-12-29T07:11:00	980.4	2.6	61.1	12.461	nan	nan	nan	317	1199	nan	nan	nan	nan	9857.5
2020-12-29T07:31:00	980.6	2.5	61.1	12.488	nan	nan	nan	314	1200	nan	nan	nan	nan	9756.1
2020-12-29T07:51:00	980.9	2.4	61.2	12.618	nan	nan	nan	327	1200	nan	nan	nan	nan	10160.0
2020-12-29T08:11:00	981.0	2.4	61.0	12.93	nan	nan	nan	346	1200	nan	nan	nan	nan	10750.3
2020-12-29T08:31:00	981.4	2.6	61.0	14.743	nan	nan	nan	322	1200	nan	nan	nan	nan	10004.7
2020-12-29T08:51:00	981.6	3.1	61.2	14.766	nan	nan	nan	328	1200	nan	nan	nan	nan	10191.1
2020-12-29T09:11:00	982.0	4.0	61.2	14.768	nan	nan	nan	316	1200	nan	nan	nan	nan	9818.2
2020-12-29T09:31:00	982.2	4.8	60.6	14.76	nan	nan	nan	311	1200	nan	nan	nan	nan	9662.9
2020-12-29T09:51:00	982.2	5.5	59.9	13.341	nan	nan	nan	301	1200	nan	nan	nan	nan	9352.2
2020-12-29T10:11:00	982.4	5.8	59.6	14.767	nan	nan	nan	312	1200	nan	nan	nan	nan	9694.0
2020-12-29T10:31:00	982.6	6.5	59.0	13.426	nan	nan	nan	308	1200	nan	nan	nan	nan	9569.7
2020-12-29T10:51:00	982.7	6.3	58.9	13.047	nan	nan	nan	328	1200	nan	nan	nan	nan	10191.1
2020-12-29T11:11:00	982.9	6.2	59.4	13.674	nan	nan	nan	314	1200	nan	nan	nan	nan	9756.1
2020-12-29T11:31:00	983.1	6.3	59.9	13.043	nan	nan	nan	286	1200	nan	nan	nan	nan	8886.1
2020-12-29T11:51:00	983.3	6.2	59.4	12.938	nan	nan	nan	278	1200	nan	nan	nan	nan	8637.6
2020-12-29T12:11:00	983.5	6.3	59.4	12.941	nan	nan	nan	293	1199	nan	nan	nan	nan	9111.2
2020-12-29T12:31:00	983.6	6.4	59.2	13.097	nan	nan	nan	336	1200	nan	nan	nan	nan	10439.6
2020-12-29T12:51:00	983.8	6.7	59.1	13.233	nan	nan	nan	325	1199	nan	nan	nan	nan	10106.3
2020-12-29T13:11:00	984.1	6.9	58.9	13.423	nan	nan	nan	331	1200	nan	nan	nan	nan	10284.3
2020-12-29T13:31:00	984.5	7.0	58.5	13.015	nan	nan	nan	332	1200	nan	nan	nan	nan	10315.4
2020-12-29T13:51:00	985.1	6.9	58.6	14.715	nan	nan	nan	305	1200	nan	nan	nan	nan	9476.5
2020-12-29T14:11:00	985.5	7.1	58.3	12.919	nan	nan	nan	329	1200	nan	nan	nan	nan	10222.1
2020-12-29T14:31:00	985.9	6.9	58.2	12.765	nan	nan	nan	323	1200	nan	nan	nan	nan	10035.7
2020-12-29T14:51:00	986.1	6.7	58.4	12.725	nan	nan	nan	302	1200	nan	nan	nan	nan	9383.2
2020-12-29T15:11:00	986.4	6.6	58.6	12.702	nan	nan	nan	294	1200	nan	nan	nan	nan	9134.7
2020-12-29T15:31:00	986.8	6.5	58.7	12.688	nan	nan	nan	333	1200	nan	nan	nan	nan	10346.4
2020-12-29T15:51:00	987.2	6.4	58.9	12.676	nan	nan	nan	283	1200	nan	nan	nan	nan	8792.9
2020-12-29T16:11:00	987.5	6.3	59.0	12.666	nan	nan	nan	303	1200	nan	nan	nan	nan	9414.3
2020-12-29T16:31:00	987.8	6.1	59.1	12.656	nan	nan	nan	304	1200	nan	nan	nan	nan	9445.4
2020-12-29T16:51:00	988.1	5.8	59.4	12.648	nan	nan	nan	321	1200	nan	nan	nan	nan	9973.6
2020-12-29T17:11:00	988.4	5.6	59.6	12.64	nan	nan	nan	333	1200	nan	nan	nan	nan	10346.4
2020-12-29T17:31:00	988.6	5.6	59.6	12.633	nan	nan	nan	321	1200	nan	nan	nan	nan	9973.6
2020-12-29T17:51:00	989.0	5.5	59.6	12.626	nan	nan	nan	307	1199	nan	nan	nan	nan	9546.6
2020-12-29T18:11:00	989.3	5.5	59.6	12.62	nan	nan	nan	282	1200	nan	nan	nan	nan	8761.8
2020-12-29T18:31:00	989.4	5.6	59.7	12.615	nan	nan	nan	283	1200	nan	nan	nan	nan	8792.9
2020-12-29T18:51:00	989.6	5.6	59.6	12.609	nan	nan	nan	307	1200	nan	nan	nan	nan	9538.6
2020-12-29T19:11:00	989.9	5.7	59.5	12.604	nan	nan	nan	297	1200	nan	nan	nan	nan	9227.9
2020-12-29T19:31:00	990.2	5.6	59.5	12.598	nan	nan	nan	294	1200	nan	nan	nan	nan	9134.7
2020-12-29T19:51:00	990.4	5.6	59.5	12.594	nan	nan	nan	278	1200	nan	nan	nan	nan	8637.6
2020-12-29T20:11:00	990.6	5.5	59.4	12.589	nan	nan	nan	310	1200	nan	nan	nan	nan	9631.8
2020-12-29T20:31:00	990.9	5.4	59.5	12.584	nan	nan	nan	281	1200	nan	nan	nan	nan	8730.8
2020-12-29T20:51:00	991.1	5.2	59.6	12.579	nan	nan	nan	285	1200	nan	nan	nan	nan	8855.1
2020-12-29T21:11:00	991.5	5.0	59.7	12.575	nan	nan	nan	298	1200	nan	nan	nan	nan	9259.0
2020-12-29T21:31:00	992.0	4.9	59.9	12.569	nan	nan	nan	294	1200	nan	nan	nan	nan	9134.7
2020-12-29T21:51:00	992.3	4.8	59.9	12.565	nan	nan	nan	290	1200	nan	nan	nan	nan	9010.4
2020-12-29T22:11:00	992.4	4.6	60.0	12.559	nan	nan	nan	264	1200	nan	nan	nan	nan	8202.6
2020-12-29T22:31:00	992.7	4.4	60.0	12.555	nan	nan	nan	307	1200	nan	nan	nan	nan	9538.6
2020-12-29T22:51:00	993.0	4.3	60.2	12.55	nan	nan	nan	282	1200	nan	nan	nan	nan	8761.8
2020-12-29T23:11:00	993.2	4.2	60.2	12.545	nan	nan	nan	256	1200	nan	nan	nan	nan	7954.0
2020-12-29T23:31:00	993.2	4.0	60.2	12.54	nan	nan	nan	290	1199	nan	nan	nan	nan	9017.9
2020-12-29T23:51:00	993.3	4.0	60.2	12.535	nan	nan	nan	280	1200	nan	nan	nan	nan	8699.7
2020-12-30T00:11:00	993.2	4.1	60.3	12.523	nan	nan	nan	296	1200	nan	nan	nan	nan	9196.8
2020-12-30T00:31:00	993.3	4.0	60.2	12.526	nan	nan	nan	252	1200	nan	nan	nan	nan	7829.7
2020-12-30T00:51:00	993.3	3.8	60.2	12.522	nan	nan	nan	298	1200	nan	nan	nan	nan	9259.0
2020-12-30T01:11:00	993.6	3.7	60.9	12.516	nan	nan	nan	274	1200	nan	nan	nan	nan	8513.3
2020-12-30T01:31:00	993.8	3.5	61.4	12.511	nan	nan	nan	301	1200	nan	nan	nan	nan	9352.2
2020-12-30T01:51:00	993.9	3.3	61.2	12.506	nan	nan	nan	287	1200	nan	nan	nan	nan	8917.2
2020-12-30T02:11:00	993.9	3.2	61.4	12.501	nan	nan	nan	302	1200	nan	nan	nan	nan	9383.2
2020-12-30T02:31:00	994.0	3.2	61.6	12.497	nan	nan	nan	317	1200	nan	nan	nan	nan	9849.3
2020-12-30T02:51:00	994.0	3.0	61.4	12.492	nan	nan	nan	307	1200	nan	nan	nan	nan	9538.6
2020-12-30T03:11:00	994.0	3.0	61.9	12.487	nan	nan	nan	295	1200	nan	nan	nan	nan	9165.8
2020-12-30T03:31:00	994.1	3.0	62.0	12.483	nan	nan	nan	285	1200	nan	nan	nan	nan	8855.1
2020-12-30T03:51:00	994.1	3.0	61.7	12.478	nan	nan	nan	297	1200	nan	nan	nan	nan	9227.9
2020-12-30T04:11:00	994.2	3.2	62.3	12.474	nan	nan	nan	276	1200	nan	nan	nan	nan	8575.4
2020-12-30T04:31:00	994.4	3.3	61.5	12.47	nan	nan	nan	278	1200	nan	nan	nan	nan	8637.6
2020-12-30T04:51:00	994.5	3.3	60.9	12.467	nan	nan	nan	272	1200	nan	nan	nan	nan	8451.1
2020-12-30T05:11:00	994.7	3.1	60.5	12.462	nan	nan	nan	263	1200	nan	nan	nan	nan	8171.5
2020-12-30T05:31:00	994.9	3.0	60.3	12.458	nan	nan	nan	286	1199	nan	nan	nan	nan	8893.5
2020-12-30T05:51:00	995.1	2.8	60.4	12.454	nan	nan	nan	308	1200	nan	nan	nan	nan	9569.7
2020-12-30T06:11:00	995.4	2.7	60.3	12.428	nan	nan	nan	306	1200	nan	nan	nan	nan	9507.5
2020-12-30T06:31:00	995.7	2.6	60.2	12.446	nan	nan	nan	261	1200	nan	nan	nan	nan	8109.4
2020-12-30T06:51:00	995.9	2.5	60.8	12.441	nan	nan	nan	274	1200	nan	nan	nan	nan	8513.3
2020-12-30T07:11:00	996.1	2.4	61.2	12.444	nan	nan	nan	310	1200	nan	nan	nan	nan	9631.8
2020-12-30T07:31:00	996.2	2.3	61.7	12.511	nan	nan	nan	307	1200	nan	nan	nan	nan	9538.6
2020-12-30T07:51:00	996.5	2.4	61.8	14.759	nan	nan	nan	301	1200	nan	nan	nan	nan	9352.2
2020-12-30T08:11:00	996.6	2.9	61.8	14.767	nan	nan	nan	305	1200	nan	nan	nan	nan	9476.5
2020-12-30T08:31:00	996.7	3.6	61.4	14.767	nan	nan	nan	286	1200	nan	nan	nan	nan	8886.1
2020-12-30T08:51:00	996.8	4.5	60.8	14.758	nan	nan	nan	284	1200	nan	nan	nan	nan	8824.0
2020-12-30T09:11:00	996.8	5.2	59.9	14.757	nan	nan	nan	249	1200	nan	nan	nan	nan	7736.5
2020-12-30T09:31:00	996.9	5.8	59.2	14.747	nan	nan	nan	290	1200	nan	nan	nan	nan	9010.4
2020-12-30T09:51:00	996.8	6.4	58.5	14.726	nan	nan	nan	281	1200	nan	nan	nan	nan	8730.8
2020-12-30T10:11:00	996.8	6.9	58.0	13.989	nan	nan	nan	285	1200	nan	nan	nan	nan	8855.1
2020-12-30T10:31:00	996.8	7.5	57.6	13.992	nan	nan	nan	324	1200	nan	nan	nan	nan	10066.8
2020-12-30T10:51:00	996.7	8.0	57.1	13.96	nan	nan	nan	292	1200	nan	nan	nan	nan	9072.5
2020-12-30T11:11:00	996.6	8.6	56.7	13.96	nan	nan	nan	298	1199	nan	nan	nan	nan	9266.7
2020-12-30T11:31:00	996.6	9.2	56.3	13.926	nan	nan	nan	298	1200	nan	nan	nan	nan	9259.0
2020-12-30T11:51:00	996.5	9.9	55.7	13.926	nan	nan	nan	281	1200	nan	nan	nan	nan	8730.8
2020-12-30T12:11:00	996.4	10.5	55.2	13.893	nan	nan	nan	288	1199	nan	nan	nan	nan	8955.7
2020-12-30T12:31:00	996.4	10.9	54.8	13.892	nan	nan	nan	256	1200	nan	nan	nan	nan	7954.0
2020-12-30T12:51:00	996.4	11.4	54.5	13.895	nan	nan	nan	287	1200	nan	nan	nan	nan	8917.2
2020-12-30T13:11:00	996.5	11.8	54.1	13.852	nan	nan	nan	293	1200	nan	nan	nan	nan	9103.6
2020-12-30T13:31:00	996.5	11.1	54.5	13.692	nan	nan	nan	282	1200	nan	nan	nan	nan	8761.8
2020-12-30T13:51:00	996.7	10.3	55.7	13.04	nan	nan	nan	310	1200	nan	nan	nan	nan	9631.8
2020-12-30T14:11:00	996.8	9.6	56.8	12.881	nan	nan	nan	290	1200	nan	nan	nan	nan	9010.4
2020-12-30T14:31:00	997.0	9.1	57.6	12.802	nan	nan	nan	268	1200	nan	nan	nan	nan	8326.9
2020-12-30T14:51:00	997.2	8.7	58.2	12.769	nan	nan	nan	286	1200	nan	nan	nan	nan	8886.1
2020-12-30T15:11:00	997.3	8.5	58.7	12.742	nan	nan	nan	261	1200	nan	nan	nan	nan	8109.4
2020-12-30T15:31:00	997.5	8.2	59.0	12.728	nan	nan	nan	259	1200	nan	nan	nan	nan	8047.2
2020-12-30T15:51:00	997.7	8.0	59.4	12.716	nan	nan	nan	281	1199	nan	nan	nan	nan	8738.1
2020-12-30T16:11:00	997.8	7.6	59.6	12.706	nan	nan	nan	285	1200	nan	nan	nan	nan	8855.1
2020-12-30T16:31:00	998.0	7.1	59.9	12.696	nan	nan	nan	252	1200	nan	nan	nan	nan	7829.7
2020-12-30T16:51:00	998.2	6.8	60.2	12.688	nan	nan	nan	307	1200	nan	nan	nan	nan	9538.6
2020-12-30T17:11:00	998.4	6.7	60.3	12.673	nan	nan	nan	245	1200	nan	nan	nan	nan	7612.2
2020-12-30T17:31:00	998.5	6.5	60.3	12.673	nan	nan	nan	300	1200	nan	nan	nan	nan	9321.1
2020-12-30T17:51:00	998.7	6.4	60.4	12.666	nan	nan	nan	282	1200	nan	nan	nan	nan	8761.8
2020-12-30T18:11:00	998.7	6.3	60.2	12.66	nan	nan	nan	268	1200	nan	nan	nan	nan	8326.9
2020-12-30T18:31:00	998.8	6.1	60.1	12.654	nan	nan	nan	273	1200	nan	nan	nan	nan	8482.2
2020-12-30T18:51:00	998.8	5.9	60.2	12.648	nan	nan	nan	303	1200	nan	nan	nan	nan	9414.3
2020-12-30T19:11:00	999.0	5.6	60.1	12.643	nan	nan	nan	290	1200	nan	nan	nan	nan	9010.4
2020-12-30T19:31:00	999.0	5.3	60.2	12.637	nan	nan	nan	295	1200	nan	nan	nan	nan	9165.8
2020-12-30T19:51:00	999.2	5.2	60.4	12.631	nan	nan	nan	282	1200	nan	nan	nan	nan	8761.8
2020-12-30T20:11:00	999.2	5.2	60.3	12.626	nan	nan	nan	274	1200	nan	nan	nan	nan	8513.3
2020-12-30T20:31:00	999.1	5.3	60.1	12.622	nan	nan	nan	281	1200	nan	nan	nan	nan	8730.8
2020-12-30T20:51:00	999.2	5.3	59.9	12.617	nan	nan	nan	299	1200	nan	nan	nan	nan	9290.0
2020-12-30T21:11:00	999.4	5.2	60.0	12.613	nan	nan	nan	244	1199	nan	nan	nan	nan	7587.5
2020-12-30T21:31:00	999.4	5.0	60.0	12.609	nan	nan	nan	254	1200	nan	nan	nan	nan	7891.9
2020-12-30T21:51:00	999.5	4.9	60.1	12.604	nan	nan	nan	271	1200	nan	nan	nan	nan	8420.1
2020-12-30T22:11:00	999.7	4.8	59.9	12.6	nan	nan	nan	296	1200	nan	nan	nan	nan	9196.8
2020-12-30T22:31:00	999.8	4.7	59.9	12.596	nan	nan	nan	282	1200	nan	nan	nan	nan	8761.8
2020-12-30T22:51:00	999.7	4.8	59.9	12.592	nan	nan	nan	287	1200	nan	nan	nan	nan	8917.2
2020-12-30T23:11:00	999.8	4.8	59.7	12.588	nan	nan	nan	261	1200	nan	nan	nan	nan	8109.4
2020-12-30T23:31:00	999.8	4.7	59.6	12.584	nan	nan	nan	273	1200	nan	nan	nan	nan	8482.2
2020-12-30T23:51:00	999.7	4.7	59.7	12.581	nan	nan	nan	288	1200	nan	nan	nan	nan	8948.3
2020-12-31T00:11:00	999.8	4.9	59.6	12.577	nan	nan	nan	289	1200	nan	nan	nan	nan	8979.3
2020-12-31T00:31:00	999.9	4.9	59.6	12.574	nan	nan	nan	270	1200	nan	nan	nan	nan	8389.0
2020-12-31T00:51:00	1000.0	5.0	59.5	12.571	nan	nan	nan	268	1200	nan	nan	nan	nan	8326.9
2020-12-31T01:11:00	1000.2	5.1	59.4	12.568	nan	nan	nan	292	1200	nan	nan	nan	nan	9072.5
2020-12-31T01:31:00	1000.3	5.1	59.3	12.565	nan	nan	nan	256	1200	nan	nan	nan	nan	7954.0
2020-12-31T01:51:00	1000.3	5.2	59.4	12.561	nan	nan	nan	274	1200	nan	nan	nan	nan	8513.3
2020-12-31T02:11:00	1000.4	5.3	59.3	12.559	nan	nan	nan	314	1200	nan	nan	nan	nan	9756.1
2020-12-31T02:31:00	1000.5	5.3	59.2	12.556	nan	nan	nan	258	1200	nan	nan	nan	nan	8016.2
2020-12-31T02:51:00	1000.6	5.2	59.1	12.552	nan	nan	nan	302	1199	nan	nan	nan	nan	9391.1
2020-12-31T03:11:00	1000.5	5.0	59.1	12.549	nan	nan	nan	277	1200	nan	nan	nan	nan	8606.5
2020-12-31T03:31:00	1000.5	5.0	59.2	12.546	nan	nan	nan	296	1200	nan	nan	nan	nan	9196.8
2020-12-31T03:51:00	1000.6	5.0	59.1	12.542	nan	nan	nan	255	1200	nan	nan	nan	nan	7922.9
2020-12-31T04:11:00	1000.6	5.0	59.4	12.533	nan	nan	nan	285	1200	nan	nan	nan	nan	8855.1
2020-12-31T04:31:00	1000.6	4.9	59.4	12.535	nan	nan	nan	273	1200	nan	nan	nan	nan	8482.2
2020-12-31T04:51:00	1000.8	4.8	59.3	12.532	nan	nan	nan	263	1200	nan	nan	nan	nan	8171.5
2020-12-31T05:11:00	1000.9	4.7	59.2	12.528	nan	nan	nan	285	1200	nan	nan	nan	nan	8855.1
2020-12-31T05:31:00	1001.0	4.4	59.5	12.524	nan	nan	nan	275	1200	nan	nan	nan	nan	8544.3
2020-12-31T05:51:00	1001.1	4.2	59.8	12.52	nan	nan	nan	288	1200	nan	nan	nan	nan	8948.3
2020-12-31T06:11:00	1001.2	4.0	59.9	12.516	nan	nan	nan	277	1200	nan	nan	nan	nan	8606.5
2020-12-31T06:31:00	1001.3	3.7	59.8	12.511	nan	nan	nan	258	1200	nan	nan	nan	nan	8016.2
2020-12-31T06:51:00	1001.5	3.5	60.2	12.507	nan	nan	nan	283	1200	nan	nan	nan	nan	8792.9
2020-12-31T07:11:00	1001.6	3.4	60.6	12.509	nan	nan	nan	257	1200	nan	nan	nan	nan	7985.1
2020-12-31T07:31:00	1001.7	3.3	60.6	12.56	nan	nan	nan	280	1200	nan	nan	nan	nan	8699.7
2020-12-31T07:51:00	1001.8	3.3	61.0	12.701	nan	nan	nan	243	1200	nan	nan	nan	nan	7550.1
2020-12-31T08:11:00	1001.9	3.3	61.1	12.694	nan	nan	nan	259	1200	nan	nan	nan	nan	8047.2
2020-12-31T08:31:00	1001.9	3.3	61.2	12.74	nan	nan	nan	291	1199	nan	nan	nan	nan	9049.0
2020-12-31T08:51:00	1002.0	3.5	61.5	12.791	nan	nan	nan	283	1200	nan	nan	nan	nan	8792.9
2020-12-31T09:11:00	1001.9	3.8	61.0	12.803	nan	nan	nan	242	1200	nan	nan	nan	nan	7519.0
