# See crns_meta.json and crns_attributes.txt for further details.
datetime	press1	temp1	relhum1	volt	press4	counts_labc	nsecs_labc	cph_filtered
2020-07-25T18:12:00	1005.9	28.2	52.2	13.4	1007.7	1320	1200	3960.0
2020-07-25T18:32:00	1005.8	27.8	52.4	13.1	1007.7	1361	1200	4083.0
2020-07-25T18:52:00	1005.9	27.2	52.6	12.9	1007.7	1342	1200	4026.0
2020-07-25T19:12:00	1005.8	26.3	53.1	12.9	1007.7	1321	1200	3963.0
2020-07-25T19:32:00	1005.9	25.4	53.8	12.9	1007.7	1358	1200	4074.0
2020-07-25T19:52:00	1005.9	24.6	54.4	12.8	1007.9	1395	1200	4185.0
2020-07-25T20:12:00	1005.8	23.9	54.9	12.8	1007.9	1327	1200	3981.0
2020-07-25T20:32:00	1005.8	23.2	55.2	12.8	1007.9	1300	1200	3900.0
2020-07-25T20:52:00	1005.7	22.7	55.5	12.8	1007.8	1331	1200	3993.0
2020-07-25T21:12:00	1005.6	22.3	55.6	12.8	1007.7	1276	1200	3828.0
2020-07-25T21:32:00	1005.6	21.8	55.8	12.8	1007.8	1319	1200	3957.0
2020-07-25T21:52:00	1005.5	21.4	55.8	12.8	1007.6	1351	1200	4053.0
2020-07-25T22:12:00	1005.5	21.1	55.9	12.8	1007.5	1342	1200	4026.0
2020-07-25T22:32:00	1005.5	20.8	55.9	12.8	1007.5	1288	1200	3864.0
2020-07-25T22:52:00	1005.3	20.5	55.9	12.7	1007.3	1336	1200	4008.0
2020-07-25T23:12:00	1005.2	20.2	55.8	12.7	1007.2	1299	1200	3897.0
2020-07-25T23:32:00	1005.0	19.9	55.8	12.7	1007.0	1344	1200	4032.0
2020-07-25T23:52:00	1004.8	19.8	55.8	12.7	1006.8	1309	1200	3927.0
2020-07-26T00:12:00	1004.7	19.6	55.8	12.7	1006.8	1342	1200	4026.0
2020-07-26T00:32:00	1004.7	19.4	55.5	12.7	1006.8	1365	1200	4095.0
2020-07-26T00:52:00	1004.5	19.0	55.5	12.7	1006.6	1335	1200	4005.0
2020-07-26T01:12:00	1004.2	18.7	55.5	12.7	1006.3	1340	1200	4020.0
2020-07-26T01:32:00	1003.9	18.5	55.7	12.7	1006.0	1362	1200	4086.0
2020-07-26T01:52:00	1003.7	18.4	55.8	12.7	1005.8	1380	1200	4140.0
2020-07-26T02:12:00	1003.3	18.4	55.8	12.7	1005.5	1324	1200	3972.0
2020-07-26T02:32:00	1003.2	18.5	55.8	12.7	1005.3	1371	1200	4113.0
2020-07-26T02:52:00	1003.1	18.5	55.6	12.6	1005.2	1334	1200	4002.0
2020-07-26T03:12:00	1003.0	18.6	55.4	12.7	1005.1	1355	1200	4065.0
2020-07-26T03:32:00	1002.9	18.5	55.2	12.7	1005.0	1384	1200	4152.0
2020-07-26T03:52:00	1002.7	18.4	55.0	12.7	1004.9	1293	1200	3879.0
2020-07-26T04:12:00	1002.6	18.3	55.2	12.8	1004.8	1403	1200	4209.0
2020-07-26T04:32:00	1002.5	18.4	55.4	12.8	1004.6	1447	1200	4341.0
2020-07-26T04:52:00	1002.5	18.5	55.3	12.9	1004.6	1363	1200	4089.0
2020-07-26T05:12:00	1002.4	18.9	55.5	13.1	1004.4	1351	1200	4053.0
2020-07-26T05:32:00	1002.4	19.3	55.3	13.1	1004.4	1350	1200	4050.0
2020-07-26T05:52:00	1002.4	19.6	54.5	12.9	1004.5	1360	1200	4080.0
2020-07-26T06:12:00	1002.8	19.8	54.1	12.9	1004.8	1379	1200	4137.0
2020-07-26T06:32:00	1003.9	19.8	54.0	13.3	1005.9	1377	1200	4131.0
2020-07-26T06:52:00	1004.1	19.8	54.0	13.4	1006.0	1402	1200	4206.0
2020-07-26T07:12:00	1004.3	19.9	54.1	13.9	1006.3	1348	1200	4044.0
2020-07-26T07:32:00	1004.3	20.1	53.9	13.6	1006.3	1309	1200	3927.0
2020-07-26T07:52:00	1004.4	20.2	53.8	13.4	1006.3	1314	1200	3942.0
2020-07-26T08:12:00	1004.2	20.0	53.8	13.9	1006.1	1339	1200	4017.0
2020-07-26T08:32:00	1004.3	19.8	54.0	14.1	1006.2	1263	1200	3789.0
2020-07-26T08:52:00	1004.4	19.9	54.3	14.1	1006.4	1276	1200	3828.0
2020-07-26T09:12:00	1004.6	20.3	54.8	14.1	1006.6	1260	1200	3780.0
2020-07-26T09:32:00	1004.7	20.8	54.6	14.1	1006.7	1287	1200	3861.0
2020-07-26T09:52:00	1004.9	21.3	54.2	13.7	1007.0	1328	1200	3984.0
2020-07-26T10:12:00	1004.9	21.6	53.4	13.7	1007.0	1282	1200	3846.0
2020-07-26T10:32:00	1004.9	21.8	53.9	13.6	1006.9	1320	1200	3960.0
2020-07-26T10:52:00	1004.8	22.3	53.5	13.6	1006.8	1304	1200	3912.0
2020-07-26T11:12:00	1004.8	22.3	53.1	13.6	1006.9	1268	1200	3804.0
2020-07-26T11:32:00	1005.5	22.4	53.3	13.6	1007.5	1279	1200	3837.0
2020-07-26T11:52:00	1005.9	22.0	52.7	13.6	1008.0	1302	1200	3906.0
2020-07-26T12:12:00	1005.6	21.2	53.4	13.7	1007.6	1252	1200	3756.0
2020-07-26T12:32:00	1005.6	20.7	54.6	13.7	1007.5	1226	1200	3678.0
2020-07-26T12:52:00	1006.0	20.7	55.2	13.7	1007.9	1251	1200	3753.0
2020-07-26T13:12:00	1005.7	21.5	56.2	13.7	1007.8	1195	1200	3585.0
2020-07-26T13:32:00	1005.7	22.3	55.9	13.6	1007.7	1208	1200	3624.0
2020-07-26T13:52:00	1005.8	23.3	54.9	13.6	1007.8	1221	1200	3663.0
2020-07-26T14:12:00	1005.8	23.9	54.4	13.6	1007.8	1217	1200	3651.0
2020-07-26T14:32:00	1005.9	24.5	54.0	13.5	1007.8	1259	1200	3777.0
2020-07-26T14:52:00	1006.1	25.1	53.5	13.5	1008.1	1231	1200	3693.0
2020-07-26T15:12:00	1006.3	25.3	52.9	13.5	1008.2	1234	1200	3702.0
2020-07-26T15:32:00	1006.4	25.5	52.8	13.5	1008.2	1250	1200	3750.0
2020-07-26T15:52:00	1006.5	25.5	52.8	13.5	1008.3	1216	1200	3648.0
2020-07-26T16:12:00	1007.1	25.5	52.9	13.5	1009.0	1236	1200	3708.0
2020-07-26T16:32:00	1007.1	25.2	53.0	13.5	1009.1	1205	1200	3615.0
2020-07-26T16:52:00	1007.2	24.8	53.4	13.6	1009.2	1261	1200	3783.0
2020-07-26T17:12:00	1007.4	24.5	53.6	13.6	1009.5	1248	1200	3744.0
2020-07-26T17:32:00	1007.6	24.3	53.6	13.6	1009.6	1268	1200	3804.0
2020-07-26T17:52:00	1007.9	24.1	53.8	13.6	1009.9	1286	1200	3858.0
2020-07-26T18:12:00	1008.2	23.9	53.9	13.6	1010.2	1358	1200	4074.0
2020-07-26T18:32:00	1008.2	23.6	53.8	13.6	1010.2	1280	1200	3840.0
2020-07-26T18:52:00	1008.4	23.1	53.8	13.0	1010.4	1240	1200	3720.0
2020-07-26T19:12:00	1008.6	22.4	54.0	12.9	1010.6	1302	1200	3906.0
2020-07-26T19:32:00	1009.0	21.7	54.5	12.9	1010.9	1337	1200	4011.0
2020-07-26T19:52:00	1009.1	21.2	55.0	12.9	1011.1	1221	1200	3663.0
2020-07-26T20:12:00	1009.4	20.7	55.3	12.8	1011.5	1294	1200	3882.0
2020-07-26T20:32:00	1009.7	20.3	55.6	12.8	1011.9	1298	1200	3894.0
2020-07-26T20:52:00	1009.8	20.0	55.9	12.8	1011.9	1198	1200	3594.0
2020-07-26T21:12:00	1009.9	20.0	56.1	12.8	1011.9	1232	1200	3696.0
2020-07-26T21:32:00	1010.0	19.9	56.0	12.8	1012.1	1253	1200	3759.0
2020-07-26T21:52:00	1010.2	19.9	55.9	12.8	1012.1	1254	1200	3762.0
2020-07-26T22:12:00	1010.4	19.8	55.8	12.8	1012.5	1246	1200	3738.0
2020-07-26T22:32:00	1010.6	19.7	55.6	12.8	1012.7	1229	1200	3687.0
2020-07-26T22:52:00	1010.8	19.4	55.4	12.8	1013.0	1181	1200	3543.0
2020-07-26T23:12:00	1010.9	19.0	55.4	12.7	1013.0	1236	1200	3708.0
2020-07-26T23:32:00	1011.1	18.7	55.6	12.7	1013.1	1234	1200	3702.0
2020-07-26T23:52:00	1011.1	18.5	55.7	12.7	1013.1	1223	1200	3669.0
2020-07-27T00:12:00	1011.2	18.2	55.7	12.7	1013.2	1197	1200	3591.0
2020-07-27T00:32:00	1011.4	18.0	55.7	12.7	1013.5	1232	1200	3696.0
2020-07-27T00:52:00	1011.4	17.7	55.6	12.7	1013.6	1255	1200	3765.0
2020-07-27T01:12:00	1011.4	17.3	55.5	12.7	1013.6	1231	1200	3693.0
2020-07-27T01:32:00	1011.4	16.9	55.6	12.7	1013.4	1226	1200	3678.0
2020-07-27T01:52:00	1011.4	16.6	55.9	12.7	1013.3	1288	1200	3864.0
2020-07-27T02:12:00	1011.5	16.3	56.0	12.7	1013.5	1179	1200	3537.0
2020-07-27T02:32:00	1011.6	16.0	56.1	12.7	1013.6	1186	1200	3558.0
2020-07-27T02:52:00	1011.5	15.8	56.2	12.6	1013.5	1168	1200	3504.0
2020-07-27T03:12:00	1011.9	15.6	56.0	12.7	1013.9	1274	1200	3822.0
2020-07-27T03:32:00	1011.9	15.4	56.1	12.7	1013.9	1201	1200	3603.0
2020-07-27T03:52:00	1012.0	15.4	56.2	12.7	1014.0	1203	1200	3609.0
2020-07-27T04:12:00	1012.0	15.4	56.1	12.8	1014.1	1258	1200	3774.0
2020-07-27T04:32:00	1012.0	15.4	56.1	12.9	1014.0	1241	1200	3723.0
2020-07-27T04:52:00	1012.1	15.6	56.1	13.0	1014.1	1199	1200	3597.0
2020-07-27T05:12:00	1012.3	15.9	56.1	13.1	1014.3	1248	1200	3744.0
2020-07-27T05:32:00	1012.3	16.2	56.7	13.3	1014.4	1262	1200	3786.0
2020-07-27T05:52:00	1012.4	17.1	57.0	13.4	1014.4	1130	1200	3390.0
2020-07-27T06:12:00	1012.6	17.9	56.2	13.7	1014.7	1197	1200	3591.0
2020-07-27T06:32:00	1012.5	18.9	55.8	13.6	1014.5	1224	1200	3672.0
2020-07-27T06:52:00	1012.5	19.9	55.1	13.6	1014.5	1257	1200	3771.0
2020-07-27T07:12:00	1012.6	21.1	54.0	14.1	1014.6	1230	1200	3690.0
2020-07-27T07:32:00	1012.7	22.2	52.9	14.0	1014.8	1217	1200	3651.0
2020-07-27T07:52:00	1012.7	23.3	52.0	14.0	1014.6	1269	1200	3807.0
2020-07-27T08:12:00	1012.8	24.3	51.1	13.9	1014.7	1274	1200	3822.0
2020-07-27T08:32:00	1012.6	25.2	50.6	13.9	1014.5	1232	1200	3696.0
2020-07-27T08:52:00	1012.6	26.0	50.0	13.9	1014.6	1243	1200	3729.0
2020-07-27T09:12:00	1012.6	26.4	49.9	13.5	1014.5	1160	1200	3480.0
2020-07-27T09:32:00	1012.4	27.2	50.1	13.5	1014.3	1244	1200	3732.0
2020-07-27T09:52:00	1012.3	27.4	49.8	13.5	1014.1	1154	1200	3462.0
2020-07-27T10:12:00	1012.1	27.5	50.2	13.5	1014.0	1206	1200	3618.0
2020-07-27T10:32:00	1012.1	28.1	50.9	13.4	1013.9	1233	1200	3699.0
2020-07-27T10:52:00	1011.9	28.5	50.5	13.4	1013.6	1245	1200	3735.0
2020-07-27T11:12:00	1011.5	28.5	50.6	13.4	1013.2	1212	1200	3636.0
2020-07-27T11:32:00	1011.6	28.6	50.8	13.4	1013.2	1192	1200	3576.0
2020-07-27T11:52:00	1011.5	28.5	51.3	13.4	1013.1	1237	1200	3711.0
2020-07-27T12:12:00	1011.2	28.7	51.6	13.4	1012.9	1213	1200	3639.0
2020-07-27T12:32:00	1011.0	29.2	51.8	13.4	1012.7	1179	1200	3537.0
2020-07-27T12:52:00	1010.8	29.3	51.3	13.4	1012.5	1216	1200	3648.0
2020-07-27T13:12:00	1010.5	29.3	51.6	13.4	1012.3	1245	1200	3735.0
2020-07-27T13:32:00	1010.4	29.3	51.8	13.4	1012.1	1350	1200	4050.0
2020-07-27T13:52:00	1010.1	29.4	52.0	13.4	1011.9	1250	1200	3750.0
2020-07-27T14:12:00	1009.9	29.3	51.8	13.4	1011.6	1337	1200	4011.0
2020-07-27T14:32:00	1009.7	29.1	51.9	13.4	1011.5	1273	1200	3819.0
2020-07-27T14:52:00	1009.8	28.6	52.3	13.4	1011.5	1272	1200	3816.0
2020-07-27T15:12:00	1009.5	28.3	52.8	13.4	1011.3	1275	1200	3825.0
2020-07-27T15:32:00	1009.3	27.9	53.2	13.5	1011.1	1315	1200	3945.0
2020-07-27T15:52:00	1009.3	27.7	53.4	13.5	1011.0	1278	1200	3834.0
2020-07-27T16:12:00	1009.5	27.3	53.4	13.5	1011.2	1314	1200	3942.0
2020-07-27T16:32:00	1008.9	26.6	53.8	13.5	1010.8	1270	1200	3810.0
2020-07-27T16:52:00	1009.0	26.1	54.2	13.5	1011.0	1261	1200	3783.0
2020-07-27T17:12:00	1008.8	25.6	54.7	13.5	1010.8	1294	1200	3882.0
2020-07-27T17:32:00	1008.6	25.3	54.8	13.0	1010.7	1261	1200	3783.0
2020-07-27T17:52:00	1008.0	24.8	54.7	13.0	1010.1	1222	1200	3666.0
2020-07-27T18:12:00	1007.8	24.3	55.1	13.6	1009.9	1302	1200	3906.0
2020-07-27T18:32:00	1007.6	23.8	55.3	13.6	1009.8	1284	1200	3852.0
2020-07-27T18:52:00	1007.8	23.4	55.6	12.9	1009.8	1264	1200	3792.0
2020-07-27T19:12:00	1007.6	23.1	55.7	12.9	1009.7	1279	1200	3837.0
2020-07-27T19:32:00	1007.5	22.8	55.8	12.9	1009.6	1273	1200	3819.0
2020-07-27T19:52:00	1007.3	22.5	56.0	12.8	1009.5	1292	1200	3876.0
2020-07-27T20:12:00	1007.2	22.3	56.1	12.8	1009.3	1273	1200	3819.0
2020-07-27T20:32:00	1006.8	22.1	56.1	12.8	1008.9	1282	1200	3846.0
2020-07-27T20:52:00	1006.5	21.9	56.1	12.8	1008.7	1251	1200	3753.0
2020-07-27T21:12:00	1006.3	21.8	56.2	12.8	1008.4	1235	1200	3705.0
2020-07-27T21:32:00	1006.0	21.6	56.1	12.8	1008.1	1302	1200	3906.0
2020-07-27T21:52:00	1005.9	21.5	56.0	12.8	1008.0	1357	1200	4071.0
2020-07-27T22:12:00	1005.7	21.3	55.9	12.8	1007.8	1370	1200	4110.0
2020-07-27T22:32:00	1005.5	21.2	55.8	12.8	1007.6	1285	1200	3855.0
2020-07-27T22:52:00	1005.1	20.9	55.8	12.8	1007.1	1307	1200	3921.0
2020-07-27T23:12:00	1004.9	20.8	55.8	12.7	1006.9	1385	1200	4155.0
2020-07-27T23:32:00	1004.4	20.7	55.8	12.7	1006.5	1339	1200	4017.0
2020-07-27T23:52:00	1004.0	20.6	55.6	12.7	1006.0	1335	1200	4005.0
2020-07-28T00:12:00	1003.7	20.4	55.5	12.7	1005.7	1348	1200	4044.0
2020-07-28T00:32:00	1003.5	20.2	55.8	12.7	1005.5	1277	1200	3831.0
2020-07-28T00:52:00	1003.2	20.4	55.9	12.7	1005.3	1298	1200	3894.0
2020-07-28T01:12:00	1002.9	20.4	55.7	12.7	1005.1	1287	1200	3861.0
2020-07-28T01:32:00	1002.7	20.5	55.6	12.7	1004.8	1380	1200	4140.0
2020-07-28T01:52:00	1002.4	20.5	55.5	12.7	1004.6	1287	1200	3861.0
2020-07-28T02:12:00	1002.1	20.6	55.4	12.7	1004.1	1259	1200	3777.0
2020-07-28T02:32:00	1001.8	20.7	55.3	12.7	1003.9	1309	1200	3927.0
2020-07-28T02:52:00	1001.6	20.6	55.1	12.7	1003.7	1328	1200	3984.0
2020-07-28T03:12:00	1001.5	20.7	55.2	12.7	1003.5	1311	1200	3933.0
2020-07-28T03:32:00	1001.4	20.8	55.2	12.7	1003.4	1350	1200	4050.0
2020-07-28T03:52:00	1001.4	20.9	55.1	12.7	1003.4	1345	1200	4035.0
2020-07-28T04:12:00	1001.4	21.1	54.7	12.7	1003.5	1275	1200	3825.0
2020-07-28T04:32:00	1001.4	21.3	54.5	12.8	1003.5	1297	1200	3891.0
2020-07-28T04:52:00	1001.5	21.6	54.3	12.9	1003.5	1324	1200	3972.0
2020-07-28T05:12:00	1001.7	21.8	54.1	13.1	1003.8	1304	1200	3912.0
2020-07-28T05:32:00	1001.7	22.1	54.1	13.4	1003.8	1367	1200	4101.0
2020-07-28T05:52:00	1001.8	22.4	54.1	13.5	1003.9	1353	1200	4059.0
2020-07-28T06:12:00	1002.0	22.8	54.0	13.5	1004.0	1300	1200	3900.0
2020-07-28T06:32:00	1002.1	23.4	54.1	14.0	1004.1	1292	1200	3876.0
2020-07-28T06:52:00	1002.2	24.0	53.3	14.0	1003.9	1331	1200	3993.0
2020-07-28T07:12:00	1002.4	24.4	52.9	13.9	1004.2	1283	1200	3849.0
2020-07-28T07:32:00	1002.6	24.9	52.8	13.9	1004.4	1285	1200	3855.0
2020-07-28T07:52:00	1002.8	25.2	52.6	13.9	1004.7	1319	1200	3957.0
2020-07-28T08:12:00	1002.9	25.8	52.8	13.9	1004.7	1267	1200	3801.0
2020-07-28T08:32:00	1003.1	26.5	52.2	13.5	1004.9	1314	1200	3942.0
2020-07-28T08:52:00	1003.2	26.8	51.9	13.5	1005.0	1304	1200	3912.0
2020-07-28T09:12:00	1003.3	27.3	51.8	13.5	1005.0	1327	1200	3981.0
2020-07-28T09:32:00	1003.5	28.0	51.7	13.4	1005.3	1311	1200	3933.0
2020-07-28T09:52:00	1003.6	28.6	51.3	13.4	1005.4	1378	1200	4134.0
2020-07-28T10:12:00	1003.7	29.0	51.2	13.4	1005.3	1252	1200	3756.0
2020-07-28T10:32:00	1003.8	29.4	51.3	13.4	1005.6	1368	1200	4104.0
2020-07-28T10:52:00	1004.0	29.4	51.0	13.4	1005.7	1274	1200	3822.0
2020-07-28T11:12:00	1004.0	29.1	51.5	13.4	1005.7	1342	1200	4026.0
2020-07-28T11:32:00	1004.1	29.2	52.0	13.4	1005.8	1268	1200	3804.0
2020-07-28T11:52:00	1004.1	29.4	52.2	13.4	1005.9	1341	1200	4023.0
2020-07-28T12:12:00	1004.2	29.6	52.3	13.4	1006.0	1336	1200	4008.0
2020-07-28T12:32:00	1004.3	29.9	52.3	13.4	1006.1	1314	1200	3942.0
2020-07-28T12:52:00	1004.4	29.8	52.1	13.4	1006.2	1311	1200	3933.0
2020-07-28T13:12:00	1004.5	29.8	52.4	13.4	1006.3	1327	1200	3981.0
2020-07-28T13:32:00	1004.7	29.9	52.7	13.4	1006.5	1335	1200	4005.0
2020-07-28T13:52:00	1004.7	30.0	52.6	13.4	1006.5	1366	1200	4098.0
2020-07-28T14:12:00	1004.7	30.1	52.7	13.4	1006.5	1376	1200	4128.0
2020-07-28T14:32:00	1004.8	30.0	52.7	13.4	1006.5	1382	1200	4146.0
2020-07-28T14:52:00	1004.8	30.0	52.7	13.4	1006.6	1335	1200	4005.0
2020-07-28T15:12:00	1005.1	29.7	52.6	13.4	1006.9	1320	1200	3960.0
2020-07-28T15:32:00	1005.2	29.5	52.8	13.4	1006.9	1368	1200	4104.0
2020-07-28T15:52:00	1005.3	29.1	53.2	13.4	1007.2	1350	1200	4050.0
2020-07-28T16:12:00	1005.4	28.8	53.5	13.4	1007.3	1325	1200	3975.0
2020-07-28T16:32:00	1005.7	28.7	53.7	13.4	1007.5	1357	1200	4071.0
2020-07-28T16:52:00	1005.6	28.3	53.6	13.4	1007.5	1310	1200	3930.0
2020-07-28T17:12:00	1005.5	28.1	53.9	13.4	1007.3	1314	1200	3942.0
2020-07-28T17:32:00	1005.7	27.8	53.9	13.5	1007.6	1340	1200	4020.0
2020-07-28T17:52:00	1006.0	27.4	53.9	13.5	1007.9	1339	1200	4017.0
2020-07-28T18:12:00	1006.1	26.8	54.1	13.3	1008.0	1340	1200	4020.0
2020-07-28T18:32:00	1006.3	26.2	54.5	12.9	1008.0	1381	1200	4143.0
2020-07-28T18:52:00	1006.6	25.6	54.8	12.9	1008.6	1294	1200	3882.0
2020-07-28T19:12:00	1006.9	25.0	55.0	12.9	1008.9	1314	1200	3942.0
2020-07-28T19:32:00	1007.1	24.5	55.2	12.9	1009.1	1279	1200	3837.0
2020-07-28T19:52:00	1007.1	24.0	55.5	12.8	1009.2	1256	1200	3768.0
2020-07-28T20:12:00	1007.1	23.4	55.6	12.8	1009.2	1317	1200	3951.0
2020-07-28T20:32:00	1007.2	23.0	55.8	12.8	1009.3	1301	1200	3903.0
2020-07-28T20:52:00	1007.5	22.5	55.9	12.8	1009.7	1343	1200	4029.0
2020-07-28T21:12:00	1007.8	22.2	56.1	12.8	1009.8	1305	1200	3915.0
2020-07-28T21:32:00	1008.1	21.9	56.1	12.8	1010.1	1305	1200	3915.0
2020-07-28T21:52:00	1008.3	21.6	56.0	12.8	1010.3	1347	1200	4041.0
2020-07-28T22:12:00	1008.6	21.2	55.7	12.8	1010.7	1370	1200	4110.0
2020-07-28T22:32:00	1008.8	20.6	55.6	12.8	1010.9	1307	1200	3921.0
2020-07-28T22:52:00	1009.0	20.0	55.7	12.7	1011.2	1280	1200	3840.0
2020-07-28T23:12:00	1009.2	19.4	56.0	12.7	1011.2	1293	1200	3879.0
2020-07-28T23:32:00	1009.4	19.0	56.2	12.7	1011.5	1269	1200	3807.0
2020-07-28T23:52:00	1009.5	18.6	56.3	12.7	1011.6	1351	1200	4053.0
2020-07-29T00:12:00	1009.5	18.3	56.3	12.7	1011.5	1346	1200	4038.0
2020-07-29T00:32:00	1009.5	17.9	56.3	12.7	1011.5	1299	1200	3897.0
2020-07-29T00:52:00	1009.5	17.4	56.3	12.7	1011.5	1250	1200	3750.0
2020-07-29T01:12:00	1009.5	17.0	56.3	12.7	1011.7	1290	1200	3870.0
2020-07-29T01:32:00	1009.7	16.7	56.4	12.7	1011.8	1363	1200	4089.0
2020-07-29T01:52:00	1009.8	16.4	56.5	12.7	1011.8	1350	1200	4050.0
2020-07-29T02:12:00	1010.0	16.2	56.5	12.7	1012.0	1307	1200	3921.0
2020-07-29T02:32:00	1010.2	16.1	56.5	12.7	1012.2	1265	1200	3795.0
2020-07-29T02:52:00	1010.3	16.1	56.5	12.6	1012.4	1214	1200	3642.0
2020-07-29T03:12:00	1010.4	16.0	56.2	12.6	1012.4	1252	1200	3756.0
2020-07-29T03:32:00	1010.4	15.9	55.9	12.7	1012.5	1297	1200	3891.0
2020-07-29T03:52:00	1010.5	15.8	56.0	12.7	1012.5	1262	1200	3786.0
2020-07-29T04:12:00	1010.6	15.8	56.1	12.8	1012.7	1267	1200	3801.0
2020-07-29T04:32:00	1010.7	15.9	56.1	12.9	1012.8	1282	1200	3846.0
2020-07-29T04:52:00	1010.9	16.0	56.0	13.1	1013.0	1280	1200	3840.0
2020-07-29T05:12:00	1011.0	16.3	55.7	13.4	1013.0	1259	1200	3777.0
2020-07-29T05:32:00	1011.1	16.7	55.7	13.5	1013.1	1318	1200	3954.0
2020-07-29T05:52:00	1011.2	17.0	55.6	13.5	1013.2	1330	1200	3990.0
2020-07-29T06:12:00	1011.3	17.3	55.6	13.6	1013.5	1295	1200	3885.0
2020-07-29T06:32:00	1011.5	17.9	55.6	13.9	1013.5	1331	1200	3993.0
2020-07-29T06:52:00	1011.5	18.7	55.3	14.1	1013.6	1281	1200	3843.0
2020-07-29T07:12:00	1011.6	19.7	54.3	14.1	1013.7	1339	1200	4017.0
2020-07-29T07:32:00	1011.7	20.6	53.0	14.1	1013.7	1243	1200	3729.0
2020-07-29T07:52:00	1011.8	21.2	52.3	14.1	1013.9	1312	1200	3936.0
2020-07-29T08:12:00	1011.9	21.4	51.5	14.1	1014.1	1341	1200	4023.0
2020-07-29T08:32:00	1012.0	21.8	52.1	14.0	1014.1	1367	1200	4101.0
2020-07-29T08:52:00	1012.0	22.4	51.8	13.6	1014.1	1276	1200	3828.0
2020-07-29T09:12:00	1012.1	23.0	51.5	13.6	1014.0	1324	1200	3972.0
2020-07-29T09:32:00	1012.1	23.5	51.1	13.6	1014.0	1216	1200	3648.0
2020-07-29T09:52:00	1012.2	23.5	51.0	13.6	1014.1	1257	1200	3771.0
2020-07-29T10:12:00	1012.4	23.3	51.1	13.6	1014.3	1304	1200	3912.0
2020-07-29T10:32:00	1012.4	23.2	51.6	13.6	1014.4	1275	1200	3825.0
2020-07-29T10:52:00	1012.4	23.5	52.1	13.6	1014.3	1309	1200	3927.0
2020-07-29T11:12:00	1012.6	23.7	51.9	13.6	1014.5	1354	1200	4062.0
2020-07-29T11:32:00	1012.5	24.0	52.2	13.6	1014.5	1292	1200	3876.0
2020-07-29T11:52:00	1012.6	24.1	51.9	13.6	1014.5	1246	1200	3738.0
2020-07-29T12:12:00	1012.6	24.5	52.2	13.5	1014.6	1358	1200	4074.0
2020-07-29T12:32:00	1012.7	25.0	51.8	13.5	1014.8	1325	1200	3975.0
2020-07-29T12:52:00	1012.7	24.9	51.7	13.5	1014.8	1283	1200	3849.0
2020-07-29T13:12:00	1012.7	25.0	51.9	13.5	1014.8	1243	1200	3729.0
2020-07-29T13:32:00	1012.6	24.8	51.4	13.6	1014.7	1291	1200	3873.0
2020-07-29T13:52:00	1012.6	24.7	52.4	13.5	1014.8	1298	1200	3894.0
2020-07-29T14:12:00	1012.8	25.0	52.2	13.5	1014.8	1309	1200	3927.0
2020-07-29T14:32:00	1012.7	24.8	51.9	13.5	1014.8	1314	1200	3942.0
2020-07-29T14:52:00	1012.6	24.8	52.5	13.5	1014.6	1232	1200	3696.0
2020-07-29T15:12:00	1012.6	25.1	52.5	13.5	1014.5	1306	1200	3918.0
2020-07-29T15:32:00	1012.7	25.2	52.5	13.5	1014.7	1304	1200	3912.0
2020-07-29T15:52:00	1012.7	25.1	52.2	13.5	1014.7	1274	1200	3822.0
2020-07-29T16:12:00	1012.7	24.9	52.4	13.5	1014.7	1269	1200	3807.0
2020-07-29T16:32:00	1012.8	24.8	52.6	13.5	1014.9	1320	1200	3960.0
2020-07-29T16:52:00	1012.9	24.7	52.5	13.5	1014.9	1328	1200	3984.0
2020-07-29T17:12:00	1012.9	24.5	52.6	13.6	1014.8	1325	1200	3975.0
2020-07-29T17:32:00	1012.8	24.3	52.7	13.5	1014.9	1269	1200	3807.0
2020-07-29T17:52:00	1012.9	24.2	52.8	13.6	1014.8	1235	1200	3705.0
2020-07-29T18:12:00	1012.9	24.0	52.7	13.6	1014.9	1274	1200	3822.0
2020-07-29T18:32:00	1012.9	23.6	52.7	13.5	1014.8	1303	1200	3909.0
2020-07-29T18:52:00	1013.1	22.9	53.0	12.9	1015.1	1312	1200	3936.0
2020-07-29T19:12:00	1013.2	22.2	53.4	12.9	1015.4	1284	1200	3852.0
2020-07-29T19:32:00	1013.5	21.4	53.8	12.9	1015.5	1227	1200	3681.0
2020-07-29T19:52:00	1013.6	20.7	54.1	12.9	1015.7	1259	1200	3777.0
2020-07-29T20:12:00	1013.6	20.0	54.5	12.8	1015.6	1294	1200	3882.0
2020-07-29T20:32:00	1013.7	19.4	54.8	12.8	1015.6	1244	1200	3732.0
2020-07-29T20:52:00	1013.6	18.8	54.9	12.8	1015.7	1316	1200	3948.0
2020-07-29T21:12:00	1013.7	18.2	55.2	12.8	1015.8	1236	1200	3708.0
2020-07-29T21:32:00	1013.7	17.6	55.4	12.8	1015.8	1234	1200	3702.0
2020-07-29T21:52:00	1013.8	17.0	55.5	12.8	1015.8	1310	1200	3930.0
2020-07-29T22:12:00	1013.8	16.5	55.7	12.8	1015.8	1260	1200	3780.0
2020-07-29T22:32:00	1013.8	16.0	55.8	12.8	1016.0	1282	1200	3846.0
